,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2015-01-01,,,,313.22,,,,,,,,,,,,,,,,,,,,,,
2015-01-02,,,,186.18,,,,,,,,,,,,,,,,,,,,,,
2015-01-03,,,,87.18,,,,,,,,,,,,,,,,,,,,,,
2015-01-04,,,,151.84,,,,,,,,,,,,,,,,,,,,,,
2015-01-05,,,,146.6,,,,,,,,,,,,,,,,,,,,,,
2015-01-06,,,,149.58,,,,,,,,,,,,,,,,,,,,,,
2015-01-07,,,,217.87,,,,,,,,,,,,,,,,,,,,,,
2015-01-08,,,,229.9,,,,,,,,,,,,,,,,,,,,,,
2015-01-09,,,,201.66,,,,,,,,,,,,,,,,,,,,,,
2015-01-10,,,,221.02,,,,,,,,,,,,,,,,,,,,,,
2015-01-11,,,,205.41,,,,,,,,,,,,,,,,,,,,,,
2015-01-12,,,,212.41,,,,,,,,,,,,,,,,,,,,,,
2015-01-13,,,,197.61,,,,,,,,,,,,,,,,,,,,,,
2015-01-14,,,,164.39,,,,,,,,,,,,,,,,,,,,,,
2015-01-15,,,,166.19,,,,,,,,,,,,,,,,,,,,,,
2015-01-16,,,,174.98,,,,,,,,,,,,,,,,,,,,,,
2015-01-17,,,,196.46,,,,,,,,,,,,,,,,,,,,,,
2015-01-18,,,,201.51,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,183.35,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,,165.63,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,,,159.54,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,143.68,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,128.73,,,,,,,,,,,,,,,,,,,,,,
2015-01-24,,,,164.98,,,,,,,,,,,,,,,,,,,,,,
2015-01-25,,,,148.59,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,129.34,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,154.2,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,73.24,,,134.6,,,,,,,,,,,,,,,,,,,,,,
2015-01-29,83.13,,,173.13,,,,,,,,,,,,,,,,,,,,,,
2015-01-30,79.84,,,178.04,,,,,,,,,,,,,,,,,,,,,,
2015-01-31,94.52,,,158.59,,,,,,,,,,,,,,,,,,,,,,
2015-02-01,135.99,,,211.59,,,,,,,,,,,,,,,,,,,,,,
2015-02-02,178.33,,,163.64,,,,,,,,,,,,,,,,,,,,,,
2015-02-03,139.7,,,157.71,,,,,,,,,,,,,,,,,,,,,,
2015-02-04,80.65,,,137.26,,,,,,,,,,,,,,,,,,,,,,
2015-02-05,58.36,,,131.76,,,,,,,,,,,,,,,,,,,,,,
2015-02-06,79.29,,,151.6,,,,,,,,,,,,,,,,,,,,,,
2015-02-07,88.7,,,160.75,,,,,,,,,,,,,,,,,,,,,,
2015-02-08,74.28,,,145.34,,,,,,,,,,,,,,,,,,,,,,
2015-02-09,113.93,,,134.67,,,,,,,,,,,,,,,,,,,,,,
2015-02-10,105.39,,,153.07,,,,,,,,,,,,,,,,,,,,,,
2015-02-11,66.52,,,116.91,,,,,,,,,,,,,,,,,,,,,,
2015-02-12,65.04,,,177.98,,,,,,,,,,,,,,,,,,,,,,
2015-02-13,103.36,,,167.01,,,,,,,,,,,,,,,,,,,,,,
2015-02-14,177.33,,,193.96,,,,,,,,,,,,,,,,,,,,,,
2015-02-15,113.25,,,184.06,,,,,,,,,,,,,,,,,,,,,,
2015-02-16,99.7,,,152.62,,,,,,,,,,,,,,,,,,,,,,
2015-02-17,80.61,,,161.27,,,,,,,,,,,,,,,,,,,,,,
2015-02-18,100.79,,,188.2,,,,,,,,,,,,,,,,,,,,,,
2015-02-19,107.99,,,159.97,,,,,,,,,,,,,,,,,,,,,,
2015-02-20,140.29,,,144.12,,,,,,,,,,,,,,,,,,,,,,
2015-02-21,239.96,,,155.38,,,,,,,,,,,,,,,,,,,,,,
2015-02-22,142.96,,,124.1,,,,,,,,,,,,,,,,,,,,,,
2015-02-23,238.41,,,141.39,,,,,,,,,,,,,,,,,,,,,,
2015-02-24,118.72,,,170.16,,,,,,,,,,,,,,,,,,,,,,
2015-02-25,52.99,,,148.19,,,,,,,,,,,,,,,,,,,,,,
2015-02-26,,,,140.78,,,,,,,,,,,,,,,,,,,,,,
2015-02-27,,,,130.42,,,,,,,,,,,,,,,,,,,,,,
2015-02-28,,,,105.86,,,,,,,,,,,,,,,,,,,,,,
2015-03-01,61.12,,,71.83,,,,,,,,,,,,,,,,,,,,,,
2015-03-02,60.78,,,53.71,,,,,,,,,,,,,,,,,,,,,,
2015-03-03,91.83,,,83.49,,,,,,,,,,,,,,,,,,,,,,
2015-03-04,93.88,,,91.07,,,,,,,,,,,,,,,,,,,,,,
2015-03-05,173.01,,,106.57,,,,,,,,,,,,,,,,,,,,,,
2015-03-06,,,,101.75,,,,,,,,,,,,,,,,,,,,,,
2015-03-07,105.45,,,77.57,,,,,,,,,,,,,,,,,,,,,,
2015-03-08,71.56,,,63.24,,,,,,,,,,,,,,,,,,,,,,
2015-03-09,119.8,,,76.62,,,,,,,,,,,,,,,,,,,,,,
2015-03-10,106.71,,,86.7,,,,,,,,,,,,,,,,,,,,,,
2015-03-11,118.49,,,104.29,,,,,,,,,,,,,,,,,,,,,,
2015-03-12,106.01,,,115.93,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,97.34,,,108.66,,,,,,,,,,,,,,,,,,,,,,
2015-03-14,83.92,,,67.94,,,,,,,,,,,,,,,,,,,,,,
2015-03-15,49.51,,,38.89,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,30.76,,,45.39,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,50.29,,,55.55,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,57.69,,,50.59,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,105.06,,,69.51,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,94.1,30.65,,96.62,742.67,,,,,,,,,,,,,,,,,,,,,
2015-03-21,111.89,48.59,,96.28,518.1,,,,,,,,,,,,,,,,,,,,,
2015-03-22,108.59,47.38,,72.2,674.43,,,,,,,,,,,,,,,,,,,,,
2015-03-23,130.76,65.65,173.51,78.47,41.71,,,,,,,,,,,,,,,,,,,,,
2015-03-24,143.55,60.47,149.04,91.87,63.06,,,,,,,,,,,,,,,,,,,,,
2015-03-25,165.07,62.56,205.65,107.26,50.6,,,,,,,,,,,,,,,,,,,,,
2015-03-26,166.85,60.73,140.21,109.78,55.31,,,,,,,,,,,,,,,,,,,,,
2015-03-27,147.38,42.1,266.29,62.27,60.99,,,,,,,,,,,,,,,,,,,,,
2015-03-28,158.25,40.0,88.65,102.22,58.69,,,,,,,,,,,,,,,,,,,,,
2015-03-29,237.76,32.16,81.34,104.36,56.07,,,,,,,,,,,,,,,,,,,,,
2015-03-30,133.37,30.78,144.46,44.19,53.07,,,,,,,,,,,,,,,,,,,,,
2015-03-31,133.3,38.99,51.69,55.66,40.51,,47.03,,,,,,,,,,,,,,,,,,,
2015-04-01,96.04,36.42,103.75,112.86,60.06,,40.62,,,,,,,,,,,,,,,,,,,
2015-04-02,77.69,38.15,106.27,78.51,59.78,,,,,,,,,,,,,,,,,,,,,
2015-04-03,53.07,35.11,42.82,66.52,75.52,,,,,,,,,,,,,,,,,,,,,
2015-04-04,63.11,36.68,187.51,62.56,41.71,,,,,,,,,,,,,,,,,,,,,
2015-04-05,156.76,36.92,85.86,78.61,50.51,,50.87,,,,,,,,,,,,,,,,,,,
2015-04-06,120.96,31.78,83.19,119.7,37.74,,83.0,,,,,,,,,,,,,,,,,,,
2015-04-07,138.63,37.25,48.35,66.09,49.06,,112.21,,,,,,,,,,,,,,,,,,,
2015-04-08,144.36,29.8,73.66,95.34,36.35,,38.67,,,,,,,,,,,,,,,,,,,
2015-04-09,85.03,25.06,66.72,63.57,37.09,,33.88,,,,,,,,,,,,,,,,,,,
2015-04-10,134.6,24.4,80.79,96.56,48.37,,30.88,,,,,,,,,,,,,,,,,,,
2015-04-11,61.06,32.08,75.59,131.39,63.86,,42.88,,,,,,,,,,,,,,,,,,,
2015-04-12,39.42,19.72,75.82,75.35,54.17,,26.38,,,,,,,,,,,,,,,,,,,
2015-04-13,111.86,17.03,80.23,86.49,44.54,,56.39,,,,,,,,,,,,,,,,,,,
2015-04-14,58.37,19.73,87.48,77.07,45.94,,158.32,,,,,,,,,,,,,,,,,,,
2015-04-15,95.37,22.52,72.65,98.79,44.87,,44.79,,,,,,,,,,,,,,,,,,,
2015-04-16,141.3,21.36,90.72,81.81,47.12,,30.21,,,,,,,,,,,,,,,,,,,
2015-04-17,106.68,24.35,73.28,65.78,43.82,,39.04,,,,,,,,,,,,,,,,,,,
2015-04-18,109.48,18.33,73.33,119.82,44.13,,76.0,,,,,,,,,,,,,,,,,,,
2015-04-19,126.04,17.66,71.17,125.53,43.04,,54.25,,,,,,,,,,,,,,,,,,,
2015-04-20,71.22,27.46,78.58,121.51,36.72,,41.38,,,,,,,,,,,,,,,,,,,
2015-04-21,97.87,27.94,74.55,114.5,44.07,,75.08,,,,,,,,,,,,,,,,,,,
2015-04-22,63.38,23.81,73.8,101.83,32.86,,39.71,,,,,,,,,,,,,,,,,,,
2015-04-23,75.29,23.11,69.28,118.57,50.1,,87.54,,,,,,,,,,,,,,,,,,,
2015-04-24,80.9,15.12,70.45,143.22,44.39,,39.38,,,,,,,,,,,,,,,,,,,
2015-04-25,103.29,19.59,60.15,106.76,39.98,,35.61,,,,,,,,,,,,,,,,,,,
2015-04-26,107.5,69.85,57.57,65.36,44.83,,,,,,,,,,,,,,,,,,,,,
2015-04-27,161.14,24.62,67.8,67.08,46.26,,40.78,,,,,,,,,,,,,,,,,,,
2015-04-28,102.58,32.92,70.85,81.37,42.06,,46.62,,,,,,,,,,,,,,,,,,,
2015-04-29,138.42,44.53,63.16,63.76,34.93,,94.29,,,,,,,,,,,,,,,,,,,
2015-04-30,129.04,26.68,55.47,60.56,46.02,,53.79,,,,,,,,,,,,,,,,,,,
2015-05-01,96.65,39.06,51.62,76.1,105.39,,89.62,,,,,,,,,,,,,,,,,,,
2015-05-02,126.77,50.83,85.26,72.66,49.21,,49.38,,,,,,,,,,,,,,,,,,,
2015-05-03,106.15,62.58,44.26,121.94,42.74,,38.96,,,,,,,,,,,,,,,,,,,
2015-05-04,86.31,45.26,28.97,108.98,44.41,,45.0,,,,,,,,,,,,,,,,,,,
2015-05-05,83.99,40.37,35.16,145.99,33.52,,42.62,,,,,,,,,,,,,,,,,,,
2015-05-06,65.11,43.21,44.1,171.33,29.95,,43.29,,,,,,,,,,,,,,,,,,,
2015-05-07,51.03,41.53,57.31,117.76,29.69,,40.12,,,,,,,,,,,,,,,,,,,
2015-05-08,38.73,27.85,54.28,90.66,28.56,,56.88,,,,,,,,,,,,,,,,,,,
2015-05-09,61.12,36.83,60.64,106.4,28.45,,62.38,,,,,,,,,,,,,,,,,,,
2015-05-10,58.44,40.81,53.69,101.21,32.08,,54.08,,,,,,,,,,,,,,,,,,,
2015-05-11,61.49,36.11,49.2,97.57,36.26,,67.08,,,,,,,,,,,,,,,,,,,
2015-05-12,65.39,28.76,82.63,96.34,29.07,,40.88,,,,,,,,,,,,,,,,,,,
2015-05-13,100.92,40.74,100.77,83.42,32.94,,83.21,,,,,,,,,,,,,,,,,,,
2015-05-14,97.48,23.77,120.24,78.06,33.4,,40.58,,,,,,,,,,,,,,,,,,,
2015-05-15,129.27,17.34,70.64,97.87,28.85,,36.5,,,,,,,,,,,,,,,,,,,
2015-05-16,129.58,30.45,91.69,77.52,36.88,,41.67,,,,,,,,,,,,,,,,,,,
2015-05-17,100.57,15.8,79.98,97.16,36.01,,32.75,,,,,,,,,,,,,,,,,,,
2015-05-18,130.34,20.12,87.7,66.85,34.55,,42.96,,,,,,,,,,,,,,,,,,,
2015-05-19,53.24,25.27,83.47,89.85,34.76,,60.79,,,,,,,,,,,,,,,,,,,
2015-05-20,42.0,26.7,97.96,67.41,32.51,,53.67,,,,,,,,,,,,,,,,,,,
2015-05-21,50.1,27.84,97.74,75.54,42.98,,68.96,,,,,,,,,,,,,,,,,,,
2015-05-22,83.69,29.52,85.55,67.91,34.6,,66.38,,,,,,,,,,,,,,,,,,,
2015-05-23,38.88,27.97,90.87,69.02,46.62,,43.29,,,,,,,,,,,,,,,,,,,
2015-05-24,46.89,28.17,78.25,79.1,39.74,,44.79,,,,,,,,,,,,,,,,,,,
2015-05-25,70.96,27.71,125.51,117.27,45.86,,41.21,,,,,,,,,,,,,,,,,,,
2015-05-26,53.66,28.01,113.78,96.09,39.79,,54.12,,,,,,,,,,,,,,,,,,,
2015-05-27,45.49,31.7,119.68,84.71,39.79,,60.5,,,,,,,,,,,,,,,,,,,
2015-05-28,60.86,48.08,105.59,182.76,40.78,,45.38,,,,,,,,,,,,,,,,,,,
2015-05-29,51.93,30.77,100.5,106.61,56.01,,49.54,,,,,,,,,,,,,,,,,,,
2015-05-30,77.87,26.15,102.97,92.68,41.14,,48.12,,,,,,,,,,,,,,,,,,,
2015-05-31,57.59,40.71,127.46,73.62,25.56,,53.42,,,,,,,,,,,,,,,,,,,
2015-06-01,77.22,23.69,129.49,49.42,23.1,,237.79,,,,,,,,,,,,,,,,,,,
2015-06-02,45.29,23.95,100.13,52.51,44.99,,539.13,,,,,,,,,,,,,,,,,,,
2015-06-03,103.78,21.51,108.88,65.28,71.26,,49.54,,,,,,,,,,,,,,,,,,,
2015-06-04,25.14,25.56,111.48,85.45,61.85,,50.58,,,,,,,,,,,,,,,,,,,
2015-06-05,87.03,22.41,73.81,83.02,77.49,,43.62,,,,,,,,,,,,,,,,,,,
2015-06-06,89.6,16.02,60.15,44.54,76.8,,83.88,,,,,,,,,,,,,,,,,,,
2015-06-07,80.69,12.69,61.59,85.03,70.64,,43.12,,,,,,,,,,,,,,,,,,,
2015-06-08,44.75,13.29,64.94,137.7,78.15,,30.71,,,,,,,,,,,,,,,,,,,
2015-06-09,38.11,12.11,61.26,136.05,53.52,,25.79,,,,,,,,,,,,,,,,,,,
2015-06-10,45.5,13.66,58.49,63.77,52.4,,25.58,,,,,,,,,,,,,,,,,,,
2015-06-11,36.98,14.56,58.84,115.57,53.19,,26.0,,,,,,,,,,,,,,,,,,,
2015-06-12,43.58,14.76,60.75,83.29,47.72,,24.88,,,,,,,,,,,,,,,,,,,
2015-06-13,45.49,12.29,58.12,73.7,52.73,,29.33,,,,,,,,,,,,,,,,,,,
2015-06-14,38.06,11.72,58.33,74.56,42.28,,87.21,,,,,,,,,,,,,,,,,,,
2015-06-15,45.41,15.7,59.87,106.11,97.19,,25.07,,,,,,,,,,,,,,,,,,,
2015-06-16,37.71,22.94,49.91,132.21,95.8,,31.0,,,,,,,,,,,,,,,,,,,
2015-06-17,32.37,19.54,53.53,123.56,32.33,,26.38,,,,,,,,,,,,,,,,,,,
2015-06-18,34.74,22.68,45.43,132.21,34.61,,23.83,,,,,,,,,,,,,,,,,,,
2015-06-19,32.56,21.86,54.86,110.65,37.29,,26.92,,,,,,,,,,,,,,,,,,,
2015-06-20,29.28,18.74,56.25,80.31,123.5,,26.82,,,,,,,,,,,,,,,,,,,
2015-06-21,20.46,18.81,57.87,59.73,38.13,,23.67,,,,,,,,,,,,,,,,,,,
2015-06-22,26.07,15.11,72.61,85.4,64.33,,66.78,,,,,,,,,,,,,,,,,,,
2015-06-23,21.43,17.47,68.28,101.99,71.33,,14.75,,,,,,,,,,,,,,,,,,,
2015-06-24,11.91,15.92,58.07,126.07,35.56,,467.67,,,,,,,,,,,,,,,,,,,
2015-06-25,57.75,13.58,67.93,37.59,37.82,,22.75,,,,,,,,,,,,,,,,,,,
2015-06-26,66.39,14.52,69.03,76.0,35.19,,33.29,,,,,,,,,,,,,,,,,,,
2015-06-27,62.61,27.25,76.57,69.46,19.15,,39.62,,,,,,,,,,,,,,,,,,,
2015-06-28,47.5,20.99,77.2,79.84,18.09,,35.88,,,,,,,,,,,,,,,,,,,
2015-06-29,111.8,22.26,76.18,48.5,17.86,,45.88,,,,,,,,,,,,,,,,,,,
2015-06-30,30.0,23.51,77.16,53.79,17.81,,35.54,,,,,,,,,,,,,,,,,,,
2015-07-01,4.66,19.76,83.72,57.99,19.69,,26.29,,,,,,,,,,,,,,,,,,,
2015-07-02,48.72,20.24,68.41,67.12,23.32,,29.67,,,,,,,,,,,,,,,,,,,
2015-07-03,49.7,17.28,73.86,65.25,18.64,,37.0,,,,,,,,,,,,,,,,,,,
2015-07-04,48.1,21.52,70.58,88.75,19.77,,34.92,,,,,,,,,,,,,,,,,,,
2015-07-05,47.43,19.43,70.61,135.92,21.85,,29.54,,,,,,,,,,,,,,,,,,,
2015-07-06,51.74,19.27,71.19,60.27,27.82,,27.42,,,,,,,,,,,,,,,,,,,
2015-07-07,42.68,23.27,69.56,52.2,18.85,,31.38,,,,,,,,,,,,,,,,,,,
2015-07-08,38.45,18.63,68.72,67.92,18.47,,26.5,,,,,,,,,,,,,,,,,,,
2015-07-09,46.69,14.52,67.95,65.95,20.98,,24.42,,,,,,,,,,,,,,,,,,,
2015-07-10,55.27,12.84,59.59,47.68,21.6,,24.97,,,,,,,,,,,,,,,,,,,
2015-07-11,149.03,19.08,62.54,29.08,29.6,,24.71,,,,,,,,,,,,,,,,,,,
2015-07-12,86.57,23.45,61.7,32.29,,,32.54,,,,,,,,,,,,,,,,,,,
2015-07-13,111.77,25.62,65.54,36.68,35.26,,32.46,,,,,,,,,,,,,,,,,,,
2015-07-14,151.4,27.03,53.35,44.48,37.85,,36.08,,,,,,,,,,,,,,,,,,,
2015-07-15,51.35,24.09,59.2,63.79,34.86,,30.78,,,,,,,,,,,,,,,,,,,
2015-07-16,65.37,23.17,57.02,77.2,24.42,,31.94,,,,,,,,,,,,,,,,,,,
2015-07-17,56.28,26.84,53.75,77.99,23.99,,23.75,,,,,,,,,,,,,,,,,,,
2015-07-18,48.17,19.24,48.36,71.11,24.5,,23.04,,,,,,,,,,,,,,,,,,,
2015-07-19,33.56,14.46,40.7,67.39,25.45,,24.17,,,,,,,,,,,,,,,,,,,
2015-07-20,31.3,14.3,36.72,49.58,25.49,,25.12,,,,,,,,,,,,,,,,,,,
2015-07-21,48.12,19.29,42.94,40.97,24.02,,25.77,,,,,,,,,,,,,,,,,,,
2015-07-22,57.11,21.39,47.23,38.97,30.2,,24.78,,,,,,,,,,,,,,,,,,,
2015-07-23,34.72,45.86,81.77,34.02,62.19,,22.92,,,,,,,,,,,,,,,,,,,
2015-07-24,29.22,18.38,83.64,46.13,52.39,,20.52,,,,,,,,,,,,,,,,,,,
2015-07-25,29.79,24.44,53.69,46.01,49.34,,20.58,,,,,,,,,,,,,,,,,,,
2015-07-26,59.95,25.14,47.88,29.81,35.5,,24.08,,,,,,,,,,,,,,,,,,,
2015-07-27,19.2,13.85,57.59,22.82,44.01,,22.61,,,,,,,,,,,,,,,,,,,
2015-07-28,19.52,16.63,51.55,24.69,51.09,,24.46,,,,,,,,,,,,,,,,,,,
2015-07-29,35.16,19.04,50.58,29.04,43.47,,28.17,,,,,,,,,,,,,,,,,,,
2015-07-30,33.03,24.43,49.89,25.76,41.28,,19.83,,,,,,,,,,,,,,,,,,,
2015-07-31,40.95,19.16,56.67,37.85,48.46,,19.33,,,,,,,,,,,,,,,,,,,
2015-08-01,40.29,18.18,85.39,41.32,48.58,,21.46,,,,,,,,,,,,,,,,,,,
2015-08-02,41.16,15.52,70.17,47.81,49.0,,28.96,,,,,,,,,,,,,,,,,,,
2015-08-03,36.12,18.67,49.45,56.02,43.58,,23.04,,,,,,,,,,,,,,,,,,,
2015-08-04,28.51,15.85,64.89,54.46,51.67,,26.33,,,,,,,,,,,,,,,,,,,
2015-08-05,31.59,18.26,59.69,59.13,46.36,,21.56,,,,,,,,,,,,,,,,,,,
2015-08-06,42.56,17.94,49.27,65.47,55.45,,24.75,,,,,,,,,,,,,,,,,,,
2015-08-07,48.12,21.86,56.12,64.58,43.3,,24.82,,,,,,,,,,,,,,,,,,,
2015-08-08,37.09,46.86,63.11,70.05,44.99,,25.79,,,,,,,,,,,,,,,,,,,
2015-08-09,33.4,54.42,55.12,55.51,68.06,,25.79,,,,,,,,,,,,,,,,,,,
2015-08-10,38.64,21.02,54.41,82.27,63.08,,24.96,,,,,,,,,,,,,,,,,,,
2015-08-11,40.49,21.1,61.65,77.04,50.4,,22.0,,,,,,,,,,,,,,,,,,,
2015-08-12,41.37,16.64,53.49,52.45,34.61,,17.79,,,,,,,,,,,,,,,,,,,
2015-08-13,44.56,14.99,58.42,61.66,57.71,,26.18,,,,,,,,,,,,,,,,,,,
2015-08-14,65.68,20.21,57.52,65.67,30.81,,28.33,,,,,,,,,,,,,,,,,,,
2015-08-15,33.34,18.04,51.29,51.4,32.36,,29.96,,,,,,,,,,,,,,,,,,,
2015-08-16,39.17,20.8,58.79,55.71,32.23,,30.67,,,,,,,,,,,,,,,,,,,
2015-08-17,34.0,15.35,63.39,61.84,31.72,,30.79,,,,,,,,,,,,,,,,,,,
2015-08-18,36.38,27.31,66.98,60.65,31.98,,34.23,,,,,,,,,,,,,,,,,,,
2015-08-19,38.35,32.13,69.54,34.42,33.01,,75.88,,,,,,,,,,,,,,,,,,,
2015-08-20,38.5,23.26,64.9,40.83,34.33,,107.98,,,,,,,,,,,,,,,,,,,
2015-08-21,39.61,17.9,43.12,50.97,21.08,,299.25,,,,,,,,,,,,,,,,,,,
2015-08-22,61.79,10.99,39.93,46.74,40.93,,108.69,,,,,,,,,,,,,,,,,,,
2015-08-23,43.22,12.9,33.26,44.67,43.9,,51.0,,,,,,,,,,,,,,,,,,,
2015-08-24,33.41,22.29,40.27,37.39,56.57,,65.69,,,,,,,,,,,,,,,,,,,
2015-08-25,36.9,20.06,46.96,52.06,46.62,,67.85,,,,,,,,,,,,,,,,,,,
2015-08-26,36.36,17.38,39.91,57.52,45.44,,32.6,,,,,,,,,,,,,,,,,,,
2015-08-27,32.64,14.67,39.65,61.47,40.47,,96.77,,,,,,,,,,,,,,,,,,,
2015-08-28,38.23,18.96,45.16,77.76,44.58,,102.47,,,,,,,,,,,,,,,,,,,
2015-08-29,39.86,20.56,43.58,68.53,42.75,,31.12,,,,,,,,,,,,,,,,,,,
2015-08-30,72.74,17.27,37.62,57.85,46.2,,30.12,,,,,,,,,,,,,,,,,,,
2015-08-31,43.2,23.42,41.0,51.67,45.17,,38.9,,,,,,,,,,,,,,,,,,,
2015-09-01,63.2,24.9,32.37,73.78,46.76,,53.65,,,,,,,,,,,,,,,,,,,
2015-09-02,64.73,23.54,24.27,97.63,47.64,,90.29,,,,,,,,,,,,,,,,,,,
2015-09-03,65.28,24.49,26.54,99.5,52.43,,96.48,,,,,,,,,,,,,,,,,,,
2015-09-04,67.86,26.16,26.96,97.31,57.1,,161.72,,,,,,,,,,,,,,,,,,,
2015-09-05,52.4,27.38,25.83,76.43,51.36,,114.41,,,,,,,,,,,,,,,,,,,
2015-09-06,33.33,18.38,26.47,61.69,62.46,,59.42,,,,,,,,,,,,,,,,,,,
2015-09-07,29.52,16.34,27.97,55.19,57.19,,48.83,,,,,,,,,,,,,,,,,,,
2015-09-08,15.53,22.47,27.86,63.79,66.99,,91.82,,,,,,,,,,,,,,,,,,,
2015-09-09,57.51,29.6,26.89,58.48,66.88,,35.56,,,,,,,,,,,,,,,,,,,
2015-09-10,50.24,15.21,28.78,60.29,62.73,,45.64,,,,,,,,,,,,,,,,,,,
2015-09-11,61.77,18.09,31.49,67.35,65.64,,60.88,,,,,,,,,,,,,,,,,,,
2015-09-12,46.93,16.68,32.09,87.55,72.15,,65.61,,,,,,,,,,,,,,,,,,,
2015-09-13,43.01,12.24,29.23,84.57,68.23,,60.02,,,,,,,,,,,,,,,,,,,
2015-09-14,42.06,14.99,30.94,111.58,66.15,,73.21,,,,,,,,,,,,,,,,,,,
2015-09-15,44.94,11.75,29.62,108.78,71.73,,83.87,,,,,,,,,,,,,,,,,,,
2015-09-16,29.58,11.47,29.73,91.18,64.24,,56.53,,,,,,,,,,,,,,,,,,,
2015-09-17,32.15,10.93,30.34,104.85,66.17,,33.03,,,,,,,,,,,,,,,,,,,
2015-09-18,36.33,13.18,31.63,56.19,64.64,,37.08,,,,,,,,,,,,,,,,,,,
2015-09-19,24.46,13.47,35.42,67.62,70.56,,95.29,,,,,,,,,,,,,,,,,,,
2015-09-20,,7.32,27.32,64.38,74.68,,105.12,,,,,,,,,,,,,,,,,,,
2015-09-21,27.08,16.51,27.69,45.65,28.82,,86.36,,,,,,,,,,,,,,,,,,,
2015-09-22,59.29,28.38,39.77,35.75,28.26,,88.0,,,,,,,,,,,,,,,,,,,
2015-09-23,65.32,27.74,31.65,34.89,39.66,,110.77,,,,,,,,,,,,,,,,,,,
2015-09-24,47.39,29.1,39.97,63.06,48.54,,44.79,,,,,,,,,,,,,,,,,,,
2015-09-25,43.88,17.48,41.94,82.39,49.65,,63.99,,,,,,,,,,,,,,,,,,,
2015-09-26,28.35,14.95,65.79,88.08,42.27,,107.7,,,,,,,,,,,,,,,,,,,
2015-09-27,3.59,27.29,86.4,89.75,49.92,,64.93,,,,,,,,,,,,,,,,,,,
2015-09-28,3.04,19.98,61.69,69.57,63.28,,78.9,,,,,,,,,,,,,,,,,,,
2015-09-29,19.14,31.36,44.26,68.34,51.42,,69.88,,,,,,,,,,,,,,,,,,,
2015-09-30,69.12,35.5,42.71,61.08,47.21,,158.15,,,,,,,,,,,,,,,,,,,
2015-10-01,76.41,26.25,46.97,85.7,47.78,,120.75,100.96,,,,,,,,,,,,,,,,,,
2015-10-02,102.49,22.3,42.17,97.62,54.13,,29.66,71.2,,,,,,,,,,,,,,,,,,
2015-10-03,127.94,13.97,47.0,103.58,60.88,,36.56,74.28,,,,,,,,,,,,,,,,,,
2015-10-04,87.18,9.63,49.45,145.97,65.59,,42.69,118.5,,,,,,,,,,,,,,,,,,
2015-10-05,99.73,28.7,46.7,180.52,59.33,,75.04,99.12,,,,,,,,,,,,,,,,,,
2015-10-06,84.15,35.04,33.87,151.57,34.68,,136.45,107.03,,,,,,,,,,,,,,,,,,
2015-10-07,92.12,15.82,33.0,144.04,53.63,,150.93,111.0,,,,,,,,,,,,,,,,,,
2015-10-08,94.02,12.14,36.3,148.44,68.67,,116.24,107.48,,,,,,,,,,,,,,,,,,
2015-10-09,150.27,14.44,36.51,130.22,57.76,,137.28,121.5,,,,,,,,,,,,,,,,,,
2015-10-10,118.91,12.01,37.71,147.71,44.58,,69.24,,,,,,,,,,,,,,,,,,,
2015-10-11,91.41,10.02,35.73,111.34,28.45,,45.98,,,,,,,,,,,,,,,,,,,
2015-10-12,95.9,17.14,36.27,100.7,70.75,,106.66,,,,,,,,,,,,,,,,,,,
2015-10-13,137.87,25.65,122.16,97.67,72.43,,58.05,,,,,,,,,,,,,,,,,,,
2015-10-14,90.71,31.78,90.73,75.81,73.52,,124.14,,,,,,,,,,,,,,,,,,,
2015-10-15,108.68,46.63,63.96,95.24,82.39,,192.41,68.34,,,,,,,,,,,,,,,,,,
2015-10-16,98.79,49.23,48.79,148.29,95.47,,118.66,87.82,,,,,,,,,,,,,,,,,,
2015-10-17,145.75,40.76,34.96,90.66,112.56,,155.84,95.74,,,,,,,,,,,,,,,,,,
2015-10-18,179.43,31.18,37.55,156.71,133.81,,59.6,170.0,,,,,,,,,,,,,,,,,,
