,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2015-01-01,133.36,10.73,11.35,41.68,25.92,,,,,,,,,,,,,,,,,,,,,
2015-01-02,34.06,22.77,9.16,29.97,21.66,,,,,,,,,,,,,,,,,,,,,
2015-01-03,30.7,12.03,13.45,19.71,22.4,,,,,,,,,,,,,,,,,,,,,
2015-01-04,36.08,17.7,10.33,25.36,21.41,,30.34,,,,,,,,,,,,,,,,,,,
2015-01-05,39.31,12.72,9.36,23.2,20.6,,31.28,,,,,,,,,,,,,,,,,,,
2015-01-06,46.51,13.82,12.61,26.83,21.49,,28.56,,,,,,,,,,,,,,,,,,,
2015-01-07,33.47,16.98,13.94,28.96,23.67,,31.08,,,,,,,,,,,,,,,,,,,
2015-01-08,31.89,17.35,38.29,30.51,19.69,,35.72,,,,,,,,,,,,,,,,,,,
2015-01-09,25.75,16.27,27.34,32.94,21.73,,34.77,,,,,,,,,,,,,,,,,,,
2015-01-10,4.55,25.01,27.19,34.12,27.36,,34.63,,,,,,,,,,,,,,,,,,,
2015-01-11,6.79,16.07,19.04,50.37,27.51,,38.74,,,,,,,,,,,,,,,,,,,
2015-01-12,45.89,16.41,18.32,40.08,26.69,,20.94,,,,,,,,,,,,,,,,,,,
2015-01-13,35.16,10.34,17.25,39.54,30.22,,13.66,,,,,,,,,,,,,,,,,,,
2015-01-14,20.96,16.47,23.68,42.05,34.77,,6.14,,,,,,,,,,,,,,,,,,,
2015-01-15,47.63,19.35,14.1,43.25,36.26,,9.29,,,,,,,,,,,,,,,,,,,
2015-01-16,46.03,16.02,13.22,34.7,47.81,,19.01,,,,,,,,,,,,,,,,,,,
2015-01-17,52.24,14.33,26.34,25.77,34.72,,52.25,,,,,,,,,,,,,,,,,,,
2015-01-18,53.49,22.48,29.08,23.22,26.07,,7.87,,,,,,,,,,,,,,,,,,,
2015-01-19,49.48,23.34,27.45,25.34,31.2,,10.88,,,,,,,,,,,,,,,,,,,
2015-01-20,56.37,103.68,32.32,22.69,33.76,,8.66,,,,,,,,,,,,,,,,,,,
2015-01-21,48.75,,18.84,18.56,25.41,,5.24,,,,,,,,,,,,,,,,,,,
2015-01-22,42.22,41.95,24.98,6.94,34.07,,4.11,,,,,,,,,,,,,,,,,,,
2015-01-23,32.92,17.78,42.33,10.91,49.69,,9.41,,,,,,,,,,,,,,,,,,,
2015-01-24,32.49,14.72,37.17,9.35,45.87,,30.88,,,,,,,,,,,,,,,,,,,
2015-01-25,39.26,16.27,17.11,16.65,58.79,,33.1,,,,,,,,,,,,,,,,,,,
2015-01-26,39.83,21.35,20.18,18.18,33.98,,36.99,,,,,,,,,,,,,,,,,,,
2015-01-27,41.1,27.37,27.02,17.11,31.3,,36.18,,,,,,,,,,,,,,,,,,,
2015-01-28,62.42,17.05,36.68,15.23,47.82,,34.95,,,,,,,,,,,,,,,,,,,
2015-01-29,59.76,18.78,26.29,16.29,56.81,,32.16,,,,,,,,,,,,,,,,,,,
2015-01-30,97.07,19.51,21.75,14.91,57.77,,25.65,,,,,,,,,,,,,,,,,,,
2015-01-31,111.33,23.21,38.57,17.51,43.57,,31.78,,,,,,,,,,,,,,,,,,,
2015-02-01,102.7,20.75,42.61,23.28,33.27,,23.39,,,,,,,,,,,,,,,,,,,
2015-02-02,107.38,19.75,38.8,28.38,46.3,,30.22,,,,,,,,,,,,,,,,,,,
2015-02-03,73.6,20.64,29.08,28.56,35.58,,38.1,,,,,,,,,,,,,,,,,,,
2015-02-04,47.3,18.62,36.62,15.07,33.45,,24.27,,,,,,,,,,,,,,,,,,,
2015-02-05,53.54,16.06,29.93,21.7,29.48,,26.61,,,,,,,,,,,,,,,,,,,
2015-02-06,59.3,13.76,37.13,33.92,48.74,,22.69,,,,,,,,,,,,,,,,,,,
2015-02-07,44.76,20.96,33.12,43.44,35.46,,29.57,,,,,,,,,,,,,,,,,,,
2015-02-08,47.42,22.81,33.17,30.43,27.08,,46.15,,,,,,,,,,,,,,,,,,,
2015-02-09,39.94,31.01,31.08,20.62,34.11,,42.7,,,,,,,,,,,,,,,,,,,
2015-02-10,56.15,39.86,40.77,19.02,39.29,,39.34,,,,,,,,,,,,,,,,,,,
2015-02-11,53.14,32.19,40.57,27.17,42.61,,,,,,,,,,,,,,,,,,,,,
2015-02-12,31.88,44.15,47.85,25.58,41.16,,0.02,,,,,,,,,,,,,,,,,,,
2015-02-13,40.11,37.79,36.94,27.62,39.1,,0.02,,,,,,,,,,,,,,,,,,,
2015-02-14,36.47,31.76,31.32,34.22,29.49,,,,,,,,,,,,,,,,,,,,,
2015-02-15,33.78,45.16,26.41,40.91,43.28,,53.2,,,,,,,,,,,,,,,,,,,
2015-02-16,30.57,49.3,30.87,34.36,32.19,,38.41,,,,,,,,,,,,,,,,,,,
2015-02-17,36.2,44.34,33.53,41.62,27.74,,27.52,,,,,,,,,,,,,,,,,,,
2015-02-18,37.43,28.85,33.83,36.54,30.65,,39.42,,,,,,,,,,,,,,,,,,,
2015-02-19,31.94,31.69,19.3,31.88,25.96,,37.9,,,,,,,,,,,,,,,,,,,
2015-02-20,40.98,33.43,30.22,31.61,16.19,,32.4,,,,,,,,,,,,,,,,,,,
2015-02-21,33.55,39.2,24.91,30.11,27.47,,33.24,,,,,,,,,,,,,,,,,,,
2015-02-22,34.77,54.18,30.54,27.19,28.7,,34.47,,,,,,,,,,,,,,,,,,,
2015-02-23,37.3,53.97,25.03,36.86,23.22,,33.61,,,,,,,,,,,,,,,,,,,
2015-02-24,38.8,40.55,29.33,37.39,22.18,,36.43,,,,,,,,,,,,,,,,,,,
2015-02-25,67.25,51.91,30.18,31.57,18.1,,47.29,,,,,,,,,,,,,,,,,,,
2015-02-26,,65.41,29.46,28.72,11.27,,42.77,,,,,,,,,,,,,,,,,,,
2015-02-27,,66.49,40.47,34.08,11.22,,42.19,,,,,,,,,,,,,,,,,,,
2015-02-28,,62.61,25.91,41.38,15.43,,27.87,,,,,,,,,,,,,,,,,,,
2015-03-01,30.48,51.37,52.44,22.51,15.09,,27.31,,,,,,,,,,,,,,,,,,,
2015-03-02,34.75,58.97,93.22,22.08,10.79,,13.53,,,,,,,,,,,,,,,,,,,
2015-03-03,38.46,43.5,47.22,20.83,16.56,,16.42,,,,,,,,,,,,,,,,,,,
2015-03-04,46.79,61.8,41.26,25.83,24.78,,50.26,,,,,,,,,,,,,,,,,,,
2015-03-05,59.39,45.01,63.26,32.88,27.25,,36.44,,,,,,,,,,,,,,,,,,,
2015-03-06,,31.55,105.13,33.67,28.29,,18.77,,,,,,,,,,,,,,,,,,,
2015-03-07,69.9,36.67,85.37,23.09,26.71,,19.66,,,,,,,,,,,,,,,,,,,
2015-03-08,57.16,45.87,64.65,20.71,22.09,,20.61,,,,,,,,,,,,,,,,,,,
2015-03-09,50.49,36.7,77.43,22.85,27.1,,30.14,,,,,,,,,,,,,,,,,,,
2015-03-10,60.17,41.81,34.6,25.87,31.41,,23.21,,,,,,,,,,,,,,,,,,,
2015-03-11,53.61,35.98,35.85,29.62,34.98,,30.03,,,,,,,,,,,,,,,,,,,
2015-03-12,40.91,37.65,57.14,35.05,30.95,,33.62,,,,,,,,,,,,,,,,,,,
2015-03-13,45.69,43.46,52.68,34.05,20.87,,37.32,,,,,,,,,,,,,,,,,,,
2015-03-14,34.94,49.53,51.23,23.39,24.91,,36.86,,,,,,,,,,,,,,,,,,,
2015-03-15,37.95,48.26,47.28,22.0,13.24,,31.17,,,,,,,,,,,,,,,,,,,
2015-03-16,54.78,47.74,52.19,25.55,18.75,,29.12,,,,,,,,,,,,,,,,,,,
2015-03-17,45.44,49.86,73.63,23.11,14.84,,42.96,,,,,,,,,,,,,,,,,,,
2015-03-18,52.87,49.27,34.43,27.5,46.65,,45.65,,,,,,,,,,,,,,,,,,,
2015-03-19,45.65,56.32,48.82,27.07,64.24,,45.79,,,,,,,,,,,,,,,,,,,
2015-03-20,46.77,43.25,35.5,29.01,66.8,,38.92,,,,,,,,,,,,,,,,,,,
2015-03-21,50.57,52.96,54.8,25.97,59.02,,39.58,,,,,,,,,,,,,,,,,,,
2015-03-22,46.68,71.85,49.91,25.48,11.61,,57.61,,,,,,,,,,,,,,,,,,,
2015-03-23,41.58,72.84,30.17,27.1,14.01,,43.38,,,,,,,,,,,,,,,,,,,
2015-03-24,35.38,64.12,38.67,34.78,24.94,,42.09,,,,,,,,,,,,,,,,,,,
2015-03-25,43.79,82.34,39.17,45.78,23.06,,34.4,,,,,,,,,,,,,,,,,,,
2015-03-26,53.44,67.21,44.52,40.0,26.74,,34.21,,,,,,,,,,,,,,,,,,,
2015-03-27,17.94,51.93,27.64,31.08,26.71,,33.4,,,,,,,,,,,,,,,,,,,
2015-03-28,38.54,44.65,27.68,40.23,26.76,,40.43,,,,,,,,,,,,,,,,,,,
2015-03-29,39.77,56.31,27.69,32.84,26.77,,29.92,,,,,,,,,,,,,,,,,,,
2015-03-30,39.66,49.52,27.57,26.81,32.13,,24.06,,,,,,,,,,,,,,,,,,,
2015-03-31,59.03,47.67,27.62,34.15,18.76,,25.13,,,,,,,,,,,,,,,,,,,
2015-04-01,46.61,48.25,27.54,38.45,27.28,,34.19,,,,,,,,,,,,,,,,,,,
2015-04-02,27.14,53.26,27.65,35.54,27.54,,31.97,,,,,,,,,,,,,,,,,,,
2015-04-03,21.76,57.75,27.6,24.85,22.52,,36.15,,,,,,,,,,,,,,,,,,,
2015-04-04,4.72,76.36,27.57,27.98,25.81,,37.02,,,,,,,,,,,,,,,,,,,
2015-04-05,37.11,65.62,27.58,40.79,26.59,,38.52,,,,,,,,,,,,,,,,,,,
2015-04-06,35.66,54.31,23.22,30.32,23.46,,33.67,,,,,,,,,,,,,,,,,,,
2015-04-07,29.77,60.42,13.38,43.23,24.7,,30.68,,,,,,,,,,,,,,,,,,,
2015-04-08,27.34,49.55,24.4,61.68,26.18,,23.53,,,,,,,,,,,,,,,,,,,
2015-04-09,35.89,42.63,22.29,35.18,26.64,,21.58,,,,,,,,,,,,,,,,,,,
2015-04-10,7.0,44.47,19.22,59.88,26.09,,22.8,,,,,,,,,,,,,,,,,,,
2015-04-11,19.54,53.91,27.01,73.72,25.95,,32.93,,,,,,,,,,,,,,,,,,,
2015-04-12,31.3,44.53,27.57,49.21,20.51,,32.86,,,,,,,,,,,,,,,,,,,
2015-04-13,31.23,39.03,23.1,62.52,11.56,,40.11,,,,,,,,,,,,,,,,,,,
2015-04-14,43.92,57.7,27.62,55.44,11.41,,40.52,,,,,,,,,,,,,,,,,,,
2015-04-15,41.64,77.05,28.02,31.14,11.57,,30.83,,,,,,,,,,,,,,,,,,,
2015-04-16,37.66,96.88,24.24,59.29,16.45,,33.59,,,,,,,,,,,,,,,,,,,
2015-04-17,48.49,97.2,27.79,54.47,29.6,,39.94,,,,,,,,,,,,,,,,,,,
2015-04-18,31.34,101.63,27.81,65.72,26.97,,35.28,,,,,,,,,,,,,,,,,,,
2015-04-19,28.71,81.34,27.86,65.08,25.29,,41.52,,,,,,,,,,,,,,,,,,,
2015-04-20,28.39,37.22,27.82,87.04,22.79,,32.44,,,,,,,,,,,,,,,,,,,
2015-04-21,34.16,34.74,27.79,74.49,34.5,,29.91,,,,,,,,,,,,,,,,,,,
2015-04-22,43.62,32.79,27.76,69.41,21.25,,23.51,,,,,,,,,,,,,,,,,,,
2015-04-23,60.71,15.88,27.59,76.14,29.22,,37.94,,,,,,,,,,,,,,,,,,,
2015-04-24,22.8,109.66,27.91,89.42,26.23,,42.52,,,,,,,,,,,,,,,,,,,
2015-04-25,22.18,157.2,,93.54,19.56,,51.44,,,,,,,,,,,,,,,,,,,
2015-04-26,10.12,123.32,,77.43,21.32,,,,,,,,,,,,,,,,,,,,,
2015-04-27,59.73,65.38,,70.74,25.28,,39.31,,,,,,,,,,,,,,,,,,,
2015-04-28,26.89,57.59,,70.42,23.73,,39.74,,,,,,,,,,,,,,,,,,,
2015-04-29,27.18,27.11,,61.86,25.91,,38.94,,,,,,,,,,,,,,,,,,,
2015-04-30,18.67,51.81,,60.18,26.25,,52.57,,,,,,,,,,,,,,,,,,,
2015-05-01,11.83,26.93,,53.16,16.26,,38.94,,,,,,,,,,,,,,,,,,,
2015-05-02,36.71,16.83,,43.06,32.57,,48.14,,,,,,,,,,,,,,,,,,,
2015-05-03,81.6,17.81,11.32,41.71,39.37,,46.87,,,,,,,,,,,,,,,,,,,
2015-05-04,90.54,21.39,11.91,37.7,31.8,,42.93,,,,,,,,,,,,,,,,,,,
2015-05-05,69.57,36.56,17.11,50.27,15.89,,50.1,,,,,,,,,,,,,,,,,,,
2015-05-06,32.26,80.02,19.53,92.66,19.7,,51.13,,,,,,,,,,,,,,,,,,,
2015-05-07,31.44,31.73,23.77,75.6,43.82,,32.89,,,,,,,,,,,,,,,,,,,
2015-05-08,25.7,88.24,31.3,74.84,42.55,,39.26,,,,,,,,,,,,,,,,,,,
2015-05-09,25.9,39.61,28.72,76.38,48.76,,43.05,,,,,,,,,,,,,,,,,,,
2015-05-10,18.89,32.11,20.45,67.97,41.08,,42.66,,,,,,,,,,,,,,,,,,,
2015-05-11,18.2,14.0,21.28,87.93,47.42,,28.16,,,,,,,,,,,,,,,,,,,
2015-05-12,22.35,15.17,22.25,83.43,49.44,,33.0,,,,,,,,,,,,,,,,,,,
2015-05-13,22.84,7.96,23.81,55.62,39.97,,19.97,,,,,,,,,,,,,,,,,,,
2015-05-14,16.26,12.14,24.4,57.1,44.04,,22.67,,,,,,,,,,,,,,,,,,,
2015-05-15,25.4,12.14,25.08,77.87,59.35,,16.09,,,,,,,,,,,,,,,,,,,
2015-05-16,34.42,8.48,24.75,73.24,57.8,,20.62,,,,,,,,,,,,,,,,,,,
2015-05-17,38.83,21.44,25.84,70.29,53.5,,33.49,,,,,,,,,,,,,,,,,,,
2015-05-18,29.05,32.76,26.06,79.02,62.24,,40.72,,,,,,,,,,,,,,,,,,,
2015-05-19,21.58,37.13,26.21,79.55,57.99,,39.48,,,,,,,,,,,,,,,,,,,
2015-05-20,25.5,36.42,24.28,57.17,21.09,,36.86,,,,,,,,,,,,,,,,,,,
2015-05-21,12.91,25.96,39.53,42.61,17.09,,45.08,,,,,,,,,,,,,,,,,,,
2015-05-22,35.61,28.02,40.22,64.34,24.44,,36.66,,,,,,,,,,,,,,,,,,,
2015-05-23,12.47,22.59,40.41,66.63,29.18,,39.2,,,,,,,,,,,,,,,,,,,
2015-05-24,10.74,23.52,26.44,60.08,28.93,,29.71,,,,,,,,,,,,,,,,,,,
2015-05-25,16.01,21.85,40.59,95.72,29.77,,29.88,,,,,,,,,,,,,,,,,,,
2015-05-26,45.64,23.36,40.91,79.4,29.3,,32.89,,,,,,,,,,,,,,,,,,,
2015-05-27,71.85,27.83,43.83,80.71,30.02,,39.2,,,,,,,,,,,,,,,,,,,
2015-05-28,41.19,42.06,52.84,83.33,28.75,,44.57,,,,,,,,,,,,,,,,,,,
2015-05-29,12.88,31.65,44.51,76.1,28.77,,44.58,,,,,,,,,,,,,,,,,,,
2015-05-30,16.67,54.35,52.73,69.95,27.8,,46.28,,,,,,,,,,,,,,,,,,,
2015-05-31,25.51,22.32,48.19,87.47,29.71,,50.6,,,,,,,,,,,,,,,,,,,
2015-06-01,9.56,68.17,46.7,72.89,39.34,,48.34,8.89,,,,,,,,,,,,,,,,,,
2015-06-02,6.32,54.65,47.98,56.2,43.93,,37.95,9.9,,,,,,,,,,,,,,,,,,
2015-06-03,15.27,46.8,50.59,41.92,43.95,,42.6,12.63,,,,,,,,,,,,,,,,,,
2015-06-04,38.52,29.64,42.62,63.0,43.57,,49.06,9.77,,,,,,,,,,,,,,,,,,
2015-06-05,48.22,27.39,40.96,52.03,43.72,,43.08,11.9,,,,,,,,,,,,,,,,,,
2015-06-06,44.78,20.75,46.33,37.09,44.27,,41.62,11.24,,,,,,,,,,,,,,,,,,
2015-06-07,32.65,19.63,46.1,88.63,39.97,,22.47,10.63,,,,,,,,,,,,,,,,,,
2015-06-08,8.07,17.13,43.28,86.2,41.26,,23.72,10.81,,,,,,,,,,,,,,,,,,
2015-06-09,6.69,20.96,44.62,58.0,41.7,,18.8,11.39,,,,,,,,,,,,,,,,,,
2015-06-10,3.82,24.49,49.07,56.84,42.61,,24.68,9.75,,,,,,,,,,,,,,,,,,
2015-06-11,5.17,15.75,50.75,138.5,44.75,,24.27,14.71,,,,,,,,,,,,,,,,,,
2015-06-12,7.56,20.52,43.42,68.6,53.5,,20.85,12.91,,,,,,,,,,,,,,,,,,
2015-06-13,2.94,19.08,45.84,53.02,55.64,,16.93,23.05,,,,,,,,,,,,,,,,,,
2015-06-14,4.63,20.38,46.63,60.88,55.76,,9.61,13.25,,,,,,,,,,,,,,,,,,
2015-06-15,4.5,34.42,37.5,86.86,54.35,,15.04,14.47,,,,,,,,,,,,,,,,,,
2015-06-16,4.6,13.24,39.99,82.42,56.31,,15.78,11.69,,,,,,,,,,,,,,,,,,
2015-06-17,12.17,13.5,35.97,74.01,57.49,,15.3,26.55,,,,,,,,,,,,,,,,,,
2015-06-18,12.22,16.42,36.51,87.24,57.06,,15.7,36.26,,,,,,,,,,,,,,,,,,
2015-06-19,11.85,11.12,36.11,76.58,60.81,,17.3,8.02,,,,,,,,,,,,,,,,,,
2015-06-20,12.64,8.62,37.1,69.37,57.42,,15.62,6.87,,,,,,,,,,,,,,,,,,
2015-06-21,12.7,10.31,41.28,52.78,56.98,,9.46,7.35,,,,,,,,,,,,,,,,,,
2015-06-22,10.57,10.68,38.85,59.49,56.85,,15.55,17.44,,,,,,,,,,,,,,,,,,
2015-06-23,7.38,10.97,33.71,77.04,56.85,,15.72,9.2,,,,,,,,,,,,,,,,,,
2015-06-24,5.47,21.62,38.65,83.13,57.24,,16.44,15.72,,,,,,,,,,,,,,,,,,
2015-06-25,3.06,11.83,42.65,46.7,45.13,,16.51,10.98,,,,,,,,,,,,,,,,,,
2015-06-26,4.96,13.27,36.46,60.99,24.84,,15.3,13.38,,,,,,,,,,,,,,,,,,
2015-06-27,6.44,15.2,33.37,53.19,24.37,,15.64,12.13,,,,,,,,,,,,,,,,,,
2015-06-28,7.28,15.42,28.86,58.34,24.63,,21.59,9.49,,,,,,,,,,,,,,,,,,
2015-06-29,5.99,10.29,32.23,52.21,24.55,,12.32,12.77,,,,,,,,,,,,,,,,,,
2015-06-30,6.31,6.61,33.71,58.33,24.65,,16.23,9.97,,,,,,,,,,,,,,,,,,
2015-07-01,6.38,6.45,32.66,61.42,24.12,,21.08,12.31,,,,,,,,,,,,,,,,,,
2015-07-02,6.61,11.01,33.28,61.7,23.83,,15.48,12.19,,,,,,,,,,,,,,,,,,
2015-07-03,6.42,8.37,30.81,59.66,25.73,,23.39,12.28,,,,,,,,,,,,,,,,,,
2015-07-04,7.6,9.72,29.69,56.61,25.9,,24.33,11.95,,,,,,,,,,,,,,,,,,
2015-07-05,7.08,7.89,30.78,58.36,25.57,,22.7,12.64,,,,,,,,,,,,,,,,,,
2015-07-06,5.78,8.96,28.04,58.07,25.93,,20.65,13.04,,,,,,,,,,,,,,,,,,
2015-07-07,4.44,9.3,30.14,53.72,26.08,,14.79,14.64,,,,,,,,,,,,,,,,,,
2015-07-08,3.24,7.27,28.23,53.94,25.11,,14.69,12.53,,,,,,,,,,,,,,,,,,
2015-07-09,5.76,7.56,40.63,42.58,24.07,,16.3,12.26,,,,,,,,,,,,,,,,,,
2015-07-10,6.55,5.4,36.19,35.79,24.9,,17.02,9.96,,,,,,,,,,,,,,,,,,
2015-07-11,7.27,5.06,31.75,54.03,25.25,,16.06,9.97,,,,,,,,,,,,,,,,,,
2015-07-12,6.53,9.66,33.56,40.41,,,17.01,9.52,,,,,,,,,,,,,,,,,,
2015-07-13,4.67,10.42,36.38,37.7,39.11,,20.17,10.37,,,,,,,,,,,,,,,,,,
2015-07-14,5.46,7.82,35.64,46.71,26.84,,17.43,14.5,,,,,,,,,,,,,,,,,,
2015-07-15,5.76,5.49,32.25,52.2,29.54,,13.39,12.03,,,,,,,,,,,,,,,,,,
2015-07-16,8.02,8.06,30.0,72.44,29.33,,14.15,12.46,,,,,,,,,,,,,,,,,,
2015-07-17,6.2,8.48,32.51,61.43,29.38,,11.07,11.71,,,,,,,,,,,,,,,,,,
2015-07-18,7.97,10.27,30.9,56.32,29.94,,10.84,12.37,,,,,,,,,,,,,,,,,,
2015-07-19,10.18,9.43,28.57,59.05,30.2,,9.41,12.55,,,,,,,,,,,,,,,,,,
2015-07-20,7.44,8.67,30.88,61.55,29.08,,11.09,12.67,,,,,,,,,,,,,,,,,,
2015-07-21,6.3,3.62,31.69,46.98,28.94,,9.13,10.33,,,,,,,,,,,,,,,,,,
2015-07-22,2.6,3.54,28.35,44.49,29.38,,9.71,7.8,,,,,,,,,,,,,,,,,,
2015-07-23,4.87,5.13,32.5,49.72,29.04,,13.11,5.93,,,,,,,,,,,,,,,,,,
2015-07-24,5.08,6.49,38.29,47.11,30.29,,14.19,5.78,,,,,,,,,,,,,,,,,,
2015-07-25,5.34,9.61,31.79,45.9,24.92,,15.79,6.06,,,,,,,,,,,,,,,,,,
2015-07-26,2.79,8.9,29.31,40.73,21.02,,12.82,6.05,,,,,,,,,,,,,,,,,,
2015-07-27,4.61,8.78,24.5,36.65,19.89,,16.21,5.95,,,,,,,,,,,,,,,,,,
2015-07-28,4.4,7.16,31.29,38.49,26.09,,13.88,5.86,,,,,,,,,,,,,,,,,,
2015-07-29,3.67,5.82,30.81,35.89,30.68,,12.75,5.56,,,,,,,,,,,,,,,,,,
2015-07-30,3.53,5.42,29.26,26.26,27.57,,13.68,5.79,,,,,,,,,,,,,,,,,,
2015-07-31,3.38,3.53,30.59,36.57,30.32,,16.41,5.89,,,,,,,,,,,,,,,,,,
2015-08-01,3.57,3.38,29.3,41.27,34.52,,19.35,5.63,,,,,,,,,,,,,,,,,,
2015-08-02,3.69,4.83,18.06,46.38,33.49,,23.61,5.6,,,,,,,,,,,,,,,,,,
2015-08-03,6.08,5.74,16.74,45.97,33.51,,19.85,6.07,,,,,,,,,,,,,,,,,,
2015-08-04,7.65,5.24,19.37,56.88,29.36,,16.03,5.56,,,,,,,,,,,,,,,,,,
2015-08-05,7.9,3.0,16.56,54.66,26.69,,17.39,5.95,,,,,,,,,,,,,,,,,,
2015-08-06,9.86,7.21,12.61,60.57,28.24,,10.13,7.44,,,,,,,,,,,,,,,,,,
2015-08-07,12.78,3.29,14.3,68.17,17.7,,14.44,9.25,,,,,,,,,,,,,,,,,,
2015-08-08,7.94,3.98,11.84,62.76,14.84,,13.17,8.54,,,,,,,,,,,,,,,,,,
2015-08-09,8.39,4.73,14.38,45.4,10.72,,11.26,9.91,,,,,,,,,,,,,,,,,,
2015-08-10,6.28,6.23,15.58,61.52,10.7,,13.77,9.87,,,,,,,,,,,,,,,,,,
2015-08-11,21.51,9.86,16.66,62.67,12.55,,11.77,10.14,,,,,,,,,,,,,,,,,,
2015-08-12,19.8,6.76,14.3,55.37,16.36,,11.51,10.11,,,,,,,,,,,,,,,,,,
2015-08-13,22.77,6.11,13.79,80.63,17.04,,12.1,10.07,,,,,,,,,,,,,,,,,,
2015-08-14,30.21,5.86,15.16,69.27,19.8,,12.29,10.36,,,,,,,,,,,,,,,,,,
2015-08-15,32.95,10.04,13.02,44.93,20.69,,13.63,10.74,,,,,,,,,,,,,,,,,,
2015-08-16,26.64,7.48,22.01,44.79,18.66,,9.85,10.33,,,,,,,,,,,,,,,,,,
2015-08-17,17.17,5.93,20.54,45.05,19.63,,13.55,10.19,,,,,,,,,,,,,,,,,,
2015-08-18,13.35,3.75,12.83,48.86,19.79,,16.88,10.21,,,,,,,,,,,,,,,,,,
2015-08-19,18.59,4.3,13.74,38.86,21.1,,18.66,10.29,,,,,,,,,,,,,,,,,,
2015-08-20,16.33,3.41,15.53,42.13,20.57,,21.14,10.01,,,,,,,,,,,,,,,,,,
2015-08-21,5.38,3.44,15.55,57.47,21.76,,15.34,9.94,,,,,,,,,,,,,,,,,,
2015-08-22,8.06,3.35,12.97,52.48,19.81,,14.94,9.87,,,,,,,,,,,,,,,,,,
2015-08-23,37.87,3.86,10.11,33.94,19.74,,15.04,9.83,,,,,,,,,,,,,,,,,,
2015-08-24,86.83,4.72,12.72,38.73,20.14,,14.93,10.03,,,,,,,,,,,,,,,,,,
2015-08-25,54.01,6.26,13.35,44.9,21.09,,18.63,10.02,,,,,,,,,,,,,,,,,,
2015-08-26,77.3,7.65,16.24,40.43,19.86,,19.52,9.94,,,,,,,,,,,,,,,,,,
2015-08-27,62.31,4.84,12.59,56.61,33.11,,15.83,10.06,,,,,,,,,,,,,,,,,,
2015-08-28,55.94,4.19,10.77,64.07,57.38,,15.27,9.83,,,,,,,,,,,,,,,,,,
2015-08-29,96.83,12.64,11.95,65.56,41.24,,16.65,9.8,,,,,,,,,,,,,,,,,,
2015-08-30,99.03,12.65,18.81,62.61,40.33,,14.33,9.92,,,,,,,,,,,,,,,,,,
2015-08-31,59.99,17.22,20.96,60.73,41.17,,13.46,11.74,,,,,,,,,,,,,,,,,,
2015-09-01,7.57,13.62,30.26,61.33,42.08,,16.57,8.51,,,,,,,,,,,,,,,,,,
2015-09-02,12.13,11.57,34.15,72.47,39.54,,22.47,8.19,,,,,,,,,,,,,,,,,,
2015-09-03,18.2,14.5,28.04,72.94,33.81,,26.75,8.28,,,,,,,,,,,,,,,,,,
2015-09-04,16.53,10.98,28.95,71.5,33.35,,27.06,8.21,,,,,,,,,,,,,,,,,,
2015-09-05,22.55,38.49,29.73,56.59,26.45,,24.37,8.21,,,,,,,,,,,,,,,,,,
2015-09-06,33.58,,20.59,49.32,19.49,,26.32,8.11,,,,,,,,,,,,,,,,,,
2015-09-07,40.65,21.21,22.13,52.24,15.24,,29.29,8.03,,,,,,,,,,,,,,,,,,
2015-09-08,34.18,12.62,20.26,61.95,11.43,,27.04,8.38,,,,,,,,,,,,,,,,,,
2015-09-09,15.39,5.34,24.66,68.21,13.45,,22.48,8.89,,,,,,,,,,,,,,,,,,
2015-09-10,13.61,5.01,24.13,68.49,18.61,,24.69,9.58,,,,,,,,,,,,,,,,,,
2015-09-11,18.69,5.48,19.44,68.81,16.67,,24.11,9.08,,,,,,,,,,,,,,,,,,
2015-09-12,19.03,17.12,18.16,69.36,12.37,,25.47,13.91,,,,,,,,,,,,,,,,,,
2015-09-13,20.59,13.22,23.09,64.05,11.04,,37.7,,,,,,,,,,,,,,,,,,,
2015-09-14,28.09,12.68,22.54,79.29,11.49,,34.11,11.08,,,,,,,,,,,,,,,,,,
2015-09-15,59.38,5.72,22.76,75.63,20.31,,25.88,9.68,,,,,,,,,,,,,,,,,,
2015-09-16,42.9,14.33,20.48,69.61,34.96,,31.05,10.43,,,,,,,,,,,,,,,,,,
2015-09-17,39.02,10.45,22.81,85.86,38.06,,24.33,10.85,,,,,,,,,,,,,,,,,,
2015-09-18,43.35,21.33,22.77,48.8,58.73,,18.64,9.46,,,,,,,,,,,,,,,,,,
2015-09-19,44.55,10.94,34.03,51.78,59.26,,11.03,8.08,,,,,,,,,,,,,,,,,,
2015-09-20,,11.51,32.15,58.49,30.49,,12.98,,,,,,,,,,,,,,,,,,,
2015-09-21,12.46,15.34,30.29,48.02,13.21,,16.22,10.84,,,,,,,,,,,,,,,,,,
2015-09-22,7.69,20.63,26.91,39.83,14.26,,18.37,9.42,,,,,,,,,,,,,,,,,,
