,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2015-01-01,0.92,3.26,16.3,69.16,2.11,,,,,,,,,,,,,,,,,,,,,
2015-01-02,0.97,6.05,16.49,62.09,2.37,,,,,,,,,,,,,,,,,,,,,
2015-01-03,17.4,11.91,9.72,25.73,2.27,,,,,,,,,,,,,,,,,,,,,
2015-01-04,1.7,7.45,9.6,25.01,2.24,,3.7,,,,,,,,,,,,,,,,,,,
2015-01-05,22.1,9.52,9.16,14.01,2.32,,3.61,,,,,,,,,,,,,,,,,,,
2015-01-06,45.41,6.6,30.58,17.21,2.33,,4.21,,,,,,,,,,,,,,,,,,,
2015-01-07,112.16,22.6,43.92,26.99,2.68,,26.08,,,,,,,,,,,,,,,,,,,
2015-01-08,80.87,7.5,26.74,23.34,4.19,,10.31,,,,,,,,,,,,,,,,,,,
2015-01-09,29.16,6.75,39.24,19.18,4.27,,8.79,,,,,,,,,,,,,,,,,,,
2015-01-10,,3.38,10.2,24.79,4.02,,8.12,,,,,,,,,,,,,,,,,,,
2015-01-11,132.07,3.97,55.04,28.46,3.53,,14.0,,,,,,,,,,,,,,,,,,,
2015-01-12,52.04,10.85,23.78,24.77,3.09,,13.26,,,,,,,,,,,,,,,,,,,
2015-01-13,48.82,10.65,48.95,34.28,3.39,,33.63,,,,,,,,,,,,,,,,,,,
2015-01-14,19.2,9.09,29.88,20.78,2.89,,32.0,,,,,,,,,,,,,,,,,,,
2015-01-15,0.6,6.79,18.58,47.91,2.44,,16.05,,,,,,,,,,,,,,,,,,,
2015-01-16,1.63,10.74,12.29,42.33,1.78,,11.73,,,,,,,,,,,,,,,,,,,
2015-01-17,11.44,8.17,9.57,42.18,2.15,,20.28,,,,,,,,,,,,,,,,,,,
2015-01-18,6.1,6.16,24.48,45.51,1.99,,13.45,,,,,,,,,,,,,,,,,,,
2015-01-19,2.51,7.83,42.76,27.32,3.38,,12.24,,,,,,,,,,,,,,,,,,,
2015-01-20,7.92,10.44,21.82,16.47,4.07,,13.19,,,,,,,,,,,,,,,,,,,
2015-01-21,9.52,7.02,43.8,12.27,16.81,,12.78,,,,,,,,,,,,,,,,,,,
2015-01-22,9.05,17.15,45.63,14.75,13.04,,14.64,,,,,,,,,,,,,,,,,,,
2015-01-23,22.53,3.8,34.64,11.99,5.72,,15.16,,,,,,,,,,,,,,,,,,,
2015-01-24,2.03,4.77,12.39,10.38,4.61,,5.53,,,,,,,,,,,,,,,,,,,
2015-01-25,1.42,3.19,34.39,11.82,3.78,,4.32,,,,,,,,,,,,,,,,,,,
2015-01-26,2.27,2.27,30.07,12.46,6.83,,3.51,,,,,,,,,,,,,,,,,,,
2015-01-27,2.19,10.92,8.83,14.41,6.68,,4.61,,,,,,,,,,,,,,,,,,,
2015-01-28,5.72,6.31,10.41,18.96,3.06,,4.55,,,,,,,,,,,,,,,,,,,
2015-01-29,6.93,86.9,44.65,23.14,2.42,,4.37,,,,,,,,,,,,,,,,,,,
2015-01-30,13.85,62.22,21.66,19.8,2.36,,8.08,,,,,,,,,,,,,,,,,,,
2015-01-31,24.39,36.24,44.76,30.67,6.4,,6.68,,,,,,,,,,,,,,,,,,,
2015-02-01,43.48,2.99,21.43,57.56,7.43,,10.45,,,,,,,,,,,,,,,,,,,
2015-02-02,54.56,5.83,10.61,13.7,3.08,,5.51,,,,,,,,,,,,,,,,,,,
2015-02-03,30.61,4.56,9.09,12.28,3.71,,4.29,,,,,,,,,,,,,,,,,,,
2015-02-04,2.37,5.92,9.22,15.21,4.32,,44.13,,,,,,,,,,,,,,,,,,,
2015-02-05,2.6,12.17,15.68,23.15,3.55,,30.08,,,,,,,,,,,,,,,,,,,
2015-02-06,1.16,5.04,11.9,46.66,3.22,,17.96,,,,,,,,,,,,,,,,,,,
2015-02-07,7.29,10.59,8.78,37.54,10.55,,6.2,,,,,,,,,,,,,,,,,,,
2015-02-08,8.92,7.18,8.35,30.54,7.23,,4.65,,,,,,,,,,,,,,,,,,,
2015-02-09,4.32,3.78,8.43,19.95,5.69,,4.38,,,,,,,,,,,,,,,,,,,
2015-02-10,1.41,4.97,8.99,23.41,4.28,,3.95,,,,,,,,,,,,,,,,,,,
2015-02-11,6.34,10.52,11.62,33.79,6.41,,,,,,,,,,,,,,,,,,,,,
2015-02-12,14.19,10.1,10.77,30.48,6.18,,6.82,,,,,,,,,,,,,,,,,,,
2015-02-13,18.18,16.74,11.4,32.23,3.63,,28.51,,,,,,,,,,,,,,,,,,,
2015-02-14,37.49,11.29,9.83,81.47,6.27,,,,,,,,,,,,,,,,,,,,,
2015-02-15,15.55,4.71,9.97,44.16,3.3,,11.16,,,,,,,,,,,,,,,,,,,
2015-02-16,19.85,10.65,9.55,24.32,4.27,,41.2,,,,,,,,,,,,,,,,,,,
2015-02-17,15.96,15.95,11.76,23.71,4.05,,44.55,,,,,,,,,,,,,,,,,,,
2015-02-18,16.24,17.48,12.57,69.2,4.38,,11.4,,,,,,,,,,,,,,,,,,,
2015-02-19,11.25,14.46,12.62,24.53,4.5,,7.88,,,,,,,,,,,,,,,,,,,
2015-02-20,33.84,10.0,12.1,18.1,4.33,,4.49,,,,,,,,,,,,,,,,,,,
2015-02-21,61.95,4.77,9.33,35.51,4.61,,5.19,,,,,,,,,,,,,,,,,,,
2015-02-22,45.45,8.27,8.72,15.38,4.26,,32.39,,,,,,,,,,,,,,,,,,,
2015-02-23,77.7,7.39,13.54,21.95,5.42,,21.74,,,,,,,,,,,,,,,,,,,
2015-02-24,12.56,13.49,14.05,36.04,6.31,,6.73,,,,,,,,,,,,,,,,,,,
2015-02-25,2.23,13.88,10.83,14.79,6.59,,4.6,,,,,,,,,,,,,,,,,,,
2015-02-26,,9.7,7.97,11.34,4.59,,4.89,,,,,,,,,,,,,,,,,,,
2015-02-27,,6.52,10.16,13.85,7.11,,6.07,,,,,,,,,,,,,,,,,,,
2015-02-28,,2.94,8.73,9.21,7.26,,4.38,,,,,,,,,,,,,,,,,,,
2015-03-01,3.58,2.52,8.16,8.49,7.85,,3.92,,,,,,,,,,,,,,,,,,,
2015-03-02,9.07,4.23,8.66,11.02,11.15,,28.32,,,,,,,,,,,,,,,,,,,
2015-03-03,12.99,7.81,10.02,16.23,9.09,,7.56,,,,,,,,,,,,,,,,,,,
2015-03-04,18.21,4.75,9.25,13.71,8.02,,3.6,,,,,,,,,,,,,,,,,,,
2015-03-05,48.44,11.53,10.67,25.97,10.04,,5.94,,,,,,,,,,,,,,,,,,,
2015-03-06,,5.94,11.44,20.56,9.78,,12.91,,,,,,,,,,,,,,,,,,,
2015-03-07,2.5,7.08,11.05,12.07,13.33,,11.15,,,,,,,,,,,,,,,,,,,
2015-03-08,3.51,5.24,10.26,13.52,10.8,,7.55,,,,,,,,,,,,,,,,,,,
2015-03-09,4.13,6.85,10.03,10.49,8.47,,14.2,,,,,,,,,,,,,,,,,,,
2015-03-10,5.39,4.95,10.07,11.44,7.67,,12.51,,,,,,,,,,,,,,,,,,,
2015-03-11,4.11,8.59,10.4,14.94,7.81,,11.93,,,,,,,,,,,,,,,,,,,
2015-03-12,4.28,5.47,11.46,18.48,8.63,,8.03,,,,,,,,,,,,,,,,,,,
2015-03-13,3.67,8.1,11.18,15.61,11.1,,7.53,,,,,,,,,,,,,,,,,,,
2015-03-14,6.42,12.44,9.82,14.3,8.81,,6.69,,,,,,,,,,,,,,,,,,,
2015-03-15,3.1,9.08,30.73,9.49,7.44,,4.66,,,,,,,,,,,,,,,,,,,
2015-03-16,2.72,12.37,17.08,10.2,14.42,,5.87,,,,,,,,,,,,,,,,,,,
2015-03-17,5.34,13.81,35.48,12.18,12.59,,7.88,,,,,,,,,,,,,,,,,,,
2015-03-18,25.36,35.23,46.92,9.32,7.23,,5.59,,,,,,,,,,,,,,,,,,,
2015-03-19,46.24,17.05,14.24,14.05,7.34,,5.93,,,,,,,,,,,,,,,,,,,
2015-03-20,22.14,3.36,14.93,19.15,8.14,,5.74,,,,,,,,,,,,,,,,,,,
2015-03-21,22.25,3.47,24.83,20.18,8.47,,15.24,,,,,,,,,,,,,,,,,,,
2015-03-22,25.38,2.84,14.05,9.39,7.26,,10.67,,,,,,,,,,,,,,,,,,,
2015-03-23,45.61,3.1,26.85,12.57,8.14,,32.12,,,,,,,,,,,,,,,,,,,
2015-03-24,27.3,5.39,31.23,21.3,11.18,,43.76,,,,,,,,,,,,,,,,,,,
2015-03-25,23.83,3.16,26.97,21.52,23.82,,18.76,,,,,,,,,,,,,,,,,,,
2015-03-26,17.93,4.16,16.83,24.1,18.4,,8.71,,,,,,,,,,,,,,,,,,,
2015-03-27,6.4,4.01,39.96,12.01,8.08,,8.43,,,,,,,,,,,,,,,,,,,
2015-03-28,5.86,2.93,22.83,22.14,13.96,,9.2,,,,,,,,,,,,,,,,,,,
2015-03-29,4.99,2.38,31.78,23.55,8.47,,9.75,,,,,,,,,,,,,,,,,,,
2015-03-30,3.88,2.68,12.8,7.11,5.24,,9.7,,,,,,,,,,,,,,,,,,,
2015-03-31,6.52,2.6,37.45,10.22,10.66,,9.71,,,,,,,,,,,,,,,,,,,
2015-04-01,3.8,2.68,42.23,24.6,10.92,,8.41,,,,,,,,,,,,,,,,,,,
2015-04-02,5.24,4.24,33.67,9.82,15.1,,8.73,,,,,,,,,,,,,,,,,,,
2015-04-03,4.17,2.63,23.17,11.21,11.98,,26.88,,,,,,,,,,,,,,,,,,,
2015-04-04,5.63,3.63,20.88,10.66,8.84,,18.49,,,,,,,,,,,,,,,,,,,
2015-04-05,3.92,2.2,17.2,13.0,9.11,,15.01,,,,,,,,,,,,,,,,,,,
2015-04-06,4.23,2.48,9.46,34.3,10.77,,9.72,,,,,,,,,,,,,,,,,,,
2015-04-07,5.65,2.86,13.12,7.57,16.02,,13.85,,,,,,,,,,,,,,,,,,,
2015-04-08,15.82,2.59,8.54,11.64,10.65,,8.38,,,,,,,,,,,,,,,,,,,
2015-04-09,3.3,3.21,12.08,11.33,6.94,,18.44,,,,,,,,,,,,,,,,,,,
2015-04-10,5.9,6.87,12.98,17.46,8.11,,22.5,,,,,,,,,,,,,,,,,,,
2015-04-11,3.52,6.6,8.57,22.86,10.62,,14.84,,,,,,,,,,,,,,,,,,,
2015-04-12,5.28,1.81,7.44,9.63,10.22,,4.77,,,,,,,,,,,,,,,,,,,
2015-04-13,3.89,2.17,12.33,14.18,13.87,,14.17,,,,,,,,,,,,,,,,,,,
2015-04-14,5.74,2.26,7.97,13.41,19.27,,8.99,,,,,,,,,,,,,,,,,,,
2015-04-15,18.01,6.71,9.4,18.39,14.5,,8.33,,,,,,,,,,,,,,,,,,,
2015-04-16,30.8,2.86,12.93,18.2,17.18,,8.02,,,,,,,,,,,,,,,,,,,
2015-04-17,19.91,3.06,10.34,18.75,10.33,,11.03,,,,,,,,,,,,,,,,,,,
2015-04-18,4.3,2.4,10.84,26.27,10.12,,34.35,,,,,,,,,,,,,,,,,,,
2015-04-19,6.99,1.85,18.3,32.69,12.47,,10.01,,,,,,,,,,,,,,,,,,,
2015-04-20,16.73,2.53,59.44,18.14,10.37,,8.44,,,,,,,,,,,,,,,,,,,
2015-04-21,6.3,3.8,24.69,23.52,11.1,,12.7,,,,,,,,,,,,,,,,,,,
2015-04-22,3.44,4.01,10.66,26.26,16.59,,18.41,,,,,,,,,,,,,,,,,,,
2015-04-23,3.35,4.16,27.38,33.93,6.4,,11.03,,,,,,,,,,,,,,,,,,,
2015-04-24,5.7,4.35,27.72,42.58,2.88,,8.53,,,,,,,,,,,,,,,,,,,
2015-04-25,4.55,4.35,32.58,22.5,4.04,,29.06,,,,,,,,,,,,,,,,,,,
2015-04-26,5.29,8.6,35.23,13.17,3.59,,,,,,,,,,,,,,,,,,,,,
2015-04-27,3.11,3.77,21.79,13.18,3.54,,4.46,,,,,,,,,,,,,,,,,,,
2015-04-28,3.88,7.12,45.19,11.98,3.6,,6.67,,,,,,,,,,,,,,,,,,,
2015-04-29,5.05,7.24,41.12,12.09,3.19,,5.66,,,,,,,,,,,,,,,,,,,
2015-04-30,5.69,3.79,42.65,12.0,3.59,,17.07,,,,,,,,,,,,,,,,,,,
2015-05-01,4.67,3.45,16.04,13.14,3.97,,40.11,,,,,,,,,,,,,,,,,,,
2015-05-02,15.69,5.74,28.87,25.56,3.82,,5.25,,,,,,,,,,,,,,,,,,,
2015-05-03,13.12,5.03,24.54,52.12,3.68,,6.68,,,,,,,,,,,,,,,,,,,
2015-05-04,2.69,5.21,14.67,52.0,3.76,,7.24,,,,,,,,,,,,,,,,,,,
2015-05-05,2.73,9.03,20.39,75.13,3.9,,5.37,,,,,,,,,,,,,,,,,,,
2015-05-06,3.14,8.24,11.98,53.42,3.63,,7.75,,,,,,,,,,,,,,,,,,,
2015-05-07,6.24,5.74,7.24,19.74,2.92,,6.43,,,,,,,,,,,,,,,,,,,
2015-05-08,8.0,5.82,18.46,25.55,1.68,,13.42,,,,,,,,,,,,,,,,,,,
2015-05-09,9.94,4.6,15.09,43.33,1.47,,7.27,,,,,,,,,,,,,,,,,,,
2015-05-10,10.68,6.5,22.35,20.83,3.17,,6.33,,,,,,,,,,,,,,,,,,,
2015-05-11,11.44,6.97,19.46,11.91,2.51,,14.36,,,,,,,,,,,,,,,,,,,
2015-05-12,12.3,8.95,29.3,11.54,1.41,,7.77,,,,,,,,,,,,,,,,,,,
2015-05-13,20.42,8.61,9.42,10.5,1.67,,33.82,,,,,,,,,,,,,,,,,,,
2015-05-14,5.31,6.77,15.04,16.38,1.58,,8.49,,,,,,,,,,,,,,,,,,,
2015-05-15,14.28,5.26,6.67,27.46,1.75,,12.72,,,,,,,,,,,,,,,,,,,
2015-05-16,21.23,5.23,6.21,24.05,2.81,,8.68,,,,,,,,,,,,,,,,,,,
2015-05-17,7.56,5.08,6.78,15.83,2.65,,8.17,,,,,,,,,,,,,,,,,,,
2015-05-18,7.14,6.65,6.53,9.2,2.75,,11.17,,,,,,,,,,,,,,,,,,,
2015-05-19,8.05,10.97,38.26,16.42,2.34,,18.64,,,,,,,,,,,,,,,,,,,
2015-05-20,10.44,4.76,5.9,21.7,2.57,,21.58,,,,,,,,,,,,,,,,,,,
2015-05-21,9.46,6.01,6.16,27.16,2.54,,22.12,,,,,,,,,,,,,,,,,,,
2015-05-22,10.89,5.09,5.93,34.97,2.52,,21.99,,,,,,,,,,,,,,,,,,,
2015-05-23,2.18,6.23,7.67,38.94,6.14,,9.57,,,,,,,,,,,,,,,,,,,
2015-05-24,2.96,4.91,6.55,32.09,3.34,,14.81,,,,,,,,,,,,,,,,,,,
2015-05-25,4.12,4.01,9.66,51.72,2.54,,11.26,,,,,,,,,,,,,,,,,,,
2015-05-26,4.23,2.74,6.1,24.98,3.71,,21.26,,,,,,,,,,,,,,,,,,,
2015-05-27,4.26,2.97,9.6,42.01,2.44,,15.2,,,,,,,,,,,,,,,,,,,
2015-05-28,5.27,12.38,14.0,54.87,2.43,,11.73,,,,,,,,,,,,,,,,,,,
2015-05-29,13.71,6.31,19.0,37.21,3.57,,8.88,,,,,,,,,,,,,,,,,,,
2015-05-30,6.67,0.95,24.07,47.05,3.18,,9.4,,,,,,,,,,,,,,,,,,,
2015-05-31,5.6,0.75,18.69,19.04,5.11,,7.92,,,,,,,,,,,,,,,,,,,
2015-06-01,7.02,1.65,4.23,15.74,2.94,,7.75,14.41,,,,,,,,,,,,,,,,,,
2015-06-02,7.25,0.46,4.48,18.64,2.13,,7.99,25.0,,,,,,,,,,,,,,,,,,
2015-06-03,6.36,1.59,5.25,24.46,3.94,,8.47,14.29,,,,,,,,,,,,,,,,,,
2015-06-04,6.01,1.14,4.69,15.02,2.7,,8.19,13.03,,,,,,,,,,,,,,,,,,
2015-06-05,8.05,2.59,9.21,16.05,2.32,,8.43,10.4,,,,,,,,,,,,,,,,,,
2015-06-06,6.59,4.7,4.59,11.64,2.47,,10.29,21.02,,,,,,,,,,,,,,,,,,
2015-06-07,6.86,4.38,4.51,25.76,4.99,,15.05,20.35,,,,,,,,,,,,,,,,,,
2015-06-08,7.76,4.82,4.86,52.45,7.2,,11.46,23.38,,,,,,,,,,,,,,,,,,
2015-06-09,7.41,6.72,4.94,45.61,4.87,,10.77,26.99,,,,,,,,,,,,,,,,,,
2015-06-10,8.56,3.61,4.21,12.93,2.04,,11.53,23.36,,,,,,,,,,,,,,,,,,
2015-06-11,8.21,3.34,6.18,4.41,1.99,,11.03,12.19,,,,,,,,,,,,,,,,,,
2015-06-12,8.26,3.2,5.64,14.51,1.61,,10.23,10.67,,,,,,,,,,,,,,,,,,
2015-06-13,9.63,2.53,5.17,24.38,1.54,,14.83,3.74,,,,,,,,,,,,,,,,,,
2015-06-14,8.67,1.76,4.06,15.9,0.91,,11.17,5.44,,,,,,,,,,,,,,,,,,
2015-06-15,9.35,6.3,5.29,17.76,1.0,,8.25,14.37,,,,,,,,,,,,,,,,,,
2015-06-16,8.54,2.88,3.95,45.43,1.84,,8.5,8.25,,,,,,,,,,,,,,,,,,
2015-06-17,7.53,2.19,3.85,32.84,2.56,,8.43,27.52,,,,,,,,,,,,,,,,,,
2015-06-18,7.59,2.8,3.25,34.59,2.27,,8.33,32.22,,,,,,,,,,,,,,,,,,
2015-06-19,7.34,3.91,4.57,10.75,2.05,,12.15,24.47,,,,,,,,,,,,,,,,,,
2015-06-20,7.55,3.9,4.53,5.92,2.13,,9.08,17.33,,,,,,,,,,,,,,,,,,
2015-06-21,7.15,3.01,3.92,7.05,1.71,,9.53,17.2,,,,,,,,,,,,,,,,,,
2015-06-22,7.99,2.78,6.83,10.93,1.87,,8.55,30.72,,,,,,,,,,,,,,,,,,
2015-06-23,7.45,1.74,7.62,18.2,1.85,,8.61,33.96,,,,,,,,,,,,,,,,,,
2015-06-24,7.34,0.89,7.07,14.98,2.18,,8.56,35.74,,,,,,,,,,,,,,,,,,
2015-06-25,8.68,2.0,7.21,17.17,2.21,,8.7,7.53,,,,,,,,,,,,,,,,,,
2015-06-26,8.58,1.14,3.74,32.6,2.01,,9.28,15.62,,,,,,,,,,,,,,,,,,
2015-06-27,9.15,0.86,4.06,19.12,2.14,,10.62,34.79,,,,,,,,,,,,,,,,,,
2015-06-28,8.07,0.72,4.02,20.29,2.07,,15.1,13.08,,,,,,,,,,,,,,,,,,
2015-06-29,9.23,1.23,3.79,5.47,2.32,,31.38,30.27,,,,,,,,,,,,,,,,,,
2015-06-30,8.87,2.75,3.53,8.54,2.62,,11.77,17.85,,,,,,,,,,,,,,,,,,
2015-07-01,9.01,1.24,8.87,8.88,3.1,,8.69,11.88,,,,,,,,,,,,,,,,,,
2015-07-02,9.56,2.26,5.59,12.29,2.95,,20.72,7.17,,,,,,,,,,,,,,,,,,
2015-07-03,9.43,1.07,6.06,19.11,3.17,,9.8,13.19,,,,,,,,,,,,,,,,,,
2015-07-04,8.03,1.0,8.99,20.9,2.4,,8.97,14.19,,,,,,,,,,,,,,,,,,
2015-07-05,8.11,1.13,4.7,19.63,2.53,,8.17,11.59,,,,,,,,,,,,,,,,,,
2015-07-06,8.91,2.21,5.51,15.17,2.44,,17.37,26.97,,,,,,,,,,,,,,,,,,
2015-07-07,9.74,1.73,4.76,12.97,2.31,,10.2,21.77,,,,,,,,,,,,,,,,,,
2015-07-08,10.55,2.96,4.69,11.17,2.21,,9.66,21.41,,,,,,,,,,,,,,,,,,
2015-07-09,11.48,5.93,12.24,25.82,2.67,,8.69,24.96,,,,,,,,,,,,,,,,,,
2015-07-10,11.55,7.5,7.78,26.94,2.5,,8.81,22.02,,,,,,,,,,,,,,,,,,
2015-07-11,11.49,6.5,6.95,31.49,2.03,,9.54,14.63,,,,,,,,,,,,,,,,,,
2015-07-12,11.47,5.88,6.01,12.34,,,13.21,15.01,,,,,,,,,,,,,,,,,,
2015-07-13,11.3,5.21,5.32,12.21,12.05,,10.07,16.59,,,,,,,,,,,,,,,,,,
2015-07-14,10.8,4.42,9.12,13.94,9.59,,9.0,27.16,,,,,,,,,,,,,,,,,,
2015-07-15,8.0,5.64,7.11,30.37,5.27,,8.19,8.48,,,,,,,,,,,,,,,,,,
2015-07-16,0.64,4.97,8.0,22.06,4.87,,10.25,42.75,,,,,,,,,,,,,,,,,,
2015-07-17,0.6,6.18,5.96,13.99,3.17,,5.06,24.5,,,,,,,,,,,,,,,,,,
2015-07-18,0.65,3.78,5.28,24.83,3.17,,4.75,14.25,,,,,,,,,,,,,,,,,,
2015-07-19,0.72,3.76,6.33,23.65,3.46,,4.64,13.86,,,,,,,,,,,,,,,,,,
2015-07-20,0.55,5.1,5.52,16.89,3.05,,5.6,20.77,,,,,,,,,,,,,,,,,,
2015-07-21,0.67,4.45,5.1,12.25,2.48,,5.79,17.62,,,,,,,,,,,,,,,,,,
2015-07-22,0.55,4.14,4.8,19.43,2.19,,5.75,34.66,,,,,,,,,,,,,,,,,,
2015-07-23,0.1,5.98,16.14,11.59,10.15,,10.55,35.96,,,,,,,,,,,,,,,,,,
2015-07-24,0.06,3.82,9.73,9.1,4.39,,4.71,23.98,,,,,,,,,,,,,,,,,,
2015-07-25,0.14,4.63,4.82,10.2,4.7,,4.68,18.94,,,,,,,,,,,,,,,,,,
2015-07-26,0.18,3.59,4.45,8.06,3.74,,5.26,27.59,,,,,,,,,,,,,,,,,,
2015-07-27,1.52,5.69,6.64,10.02,5.43,,11.21,15.92,,,,,,,,,,,,,,,,,,
2015-07-28,5.89,3.66,5.14,10.03,13.67,,5.38,17.32,,,,,,,,,,,,,,,,,,
2015-07-29,5.75,3.67,4.86,12.18,3.07,,6.04,18.18,,,,,,,,,,,,,,,,,,
2015-07-30,7.01,4.59,5.12,13.51,3.14,,7.36,15.62,,,,,,,,,,,,,,,,,,
2015-07-31,6.92,5.08,6.55,27.39,4.06,,9.69,18.86,,,,,,,,,,,,,,,,,,
2015-08-01,6.74,4.06,24.62,29.5,3.64,,9.63,27.52,,,,,,,,,,,,,,,,,,
2015-08-02,6.91,3.48,6.32,40.08,3.26,,9.09,22.32,,,,,,,,,,,,,,,,,,
2015-08-03,7.21,5.9,6.56,28.95,3.53,,8.22,23.79,,,,,,,,,,,,,,,,,,
2015-08-04,6.69,5.74,9.85,19.25,3.55,,9.12,14.67,,,,,,,,,,,,,,,,,,
2015-08-05,6.99,4.56,7.9,25.28,3.23,,7.62,7.78,,,,,,,,,,,,,,,,,,
2015-08-06,7.17,6.02,6.46,24.45,2.62,,6.81,35.81,,,,,,,,,,,,,,,,,,
2015-08-07,7.14,3.06,7.86,19.7,3.02,,6.65,22.39,,,,,,,,,,,,,,,,,,
2015-08-08,7.22,2.62,8.68,21.3,4.2,,6.16,21.45,,,,,,,,,,,,,,,,,,
2015-08-09,7.4,1.56,7.62,31.18,4.93,,6.16,7.73,,,,,,,,,,,,,,,,,,
2015-08-10,7.35,3.65,7.37,50.39,12.6,,5.95,31.35,,,,,,,,,,,,,,,,,,
2015-08-11,7.48,2.56,8.71,31.89,4.13,,5.73,22.73,,,,,,,,,,,,,,,,,,
2015-08-12,7.47,3.45,7.35,17.96,8.78,,5.41,24.37,,,,,,,,,,,,,,,,,,
2015-08-13,7.49,4.81,8.6,47.8,3.28,,5.79,19.37,,,,,,,,,,,,,,,,,,
2015-08-14,7.57,4.54,7.55,25.2,3.86,,6.59,17.89,,,,,,,,,,,,,,,,,,
2015-08-15,7.3,1.93,6.41,15.68,3.76,,9.26,17.19,,,,,,,,,,,,,,,,,,
2015-08-16,7.35,5.06,7.48,37.6,5.21,,11.01,22.01,,,,,,,,,,,,,,,,,,
2015-08-17,7.41,6.56,9.21,28.12,4.89,,3.31,15.03,,,,,,,,,,,,,,,,,,
2015-08-18,7.31,4.58,9.85,18.21,4.47,,7.41,13.91,,,,,,,,,,,,,,,,,,
2015-08-19,7.41,9.89,10.26,28.15,4.25,,6.88,10.13,,,,,,,,,,,,,,,,,,
2015-08-20,12.38,7.05,18.87,32.66,4.21,,6.5,13.0,,,,,,,,,,,,,,,,,,
2015-08-21,17.31,3.31,7.05,42.48,17.59,,7.96,31.3,,,,,,,,,,,,,,,,,,
2015-08-22,17.24,2.95,7.95,26.74,4.21,,14.8,25.05,,,,,,,,,,,,,,,,,,
2015-08-23,17.17,2.79,8.13,21.72,4.87,,13.59,24.93,,,,,,,,,,,,,,,,,,
2015-08-24,17.12,4.0,8.07,31.1,5.7,,11.11,29.38,,,,,,,,,,,,,,,,,,
2015-08-25,17.08,5.0,7.88,21.93,3.58,,15.45,18.63,,,,,,,,,,,,,,,,,,
2015-08-26,17.11,4.23,7.39,24.24,4.09,,11.46,27.68,,,,,,,,,,,,,,,,,,
2015-08-27,17.01,6.76,7.25,32.28,6.41,,12.99,33.31,,,,,,,,,,,,,,,,,,
2015-08-28,17.07,3.22,8.5,12.44,4.29,,12.32,31.19,,,,,,,,,,,,,,,,,,
2015-08-29,16.98,4.26,8.78,35.03,5.64,,11.25,22.85,,,,,,,,,,,,,,,,,,
2015-08-30,17.04,1.37,8.16,28.21,5.57,,10.44,14.43,,,,,,,,,,,,,,,,,,
2015-08-31,17.05,2.6,8.04,24.52,5.83,,9.89,11.32,,,,,,,,,,,,,,,,,,
2015-09-01,17.03,2.58,8.57,17.83,6.0,,6.41,9.8,,,,,,,,,,,,,,,,,,
2015-09-02,17.01,1.75,8.54,31.64,6.12,,10.37,8.27,,,,,,,,,,,,,,,,,,
2015-09-03,17.04,2.5,9.27,33.04,5.71,,6.53,12.57,,,,,,,,,,,,,,,,,,
2015-09-04,16.97,3.72,9.51,50.0,4.51,,6.38,9.15,,,,,,,,,,,,,,,,,,
2015-09-05,16.97,6.79,9.14,24.24,5.57,,6.51,9.89,,,,,,,,,,,,,,,,,,
2015-09-06,16.95,2.41,9.58,17.36,4.58,,4.38,7.17,,,,,,,,,,,,,,,,,,
2015-09-07,16.94,4.12,9.8,27.91,4.5,,5.85,13.43,,,,,,,,,,,,,,,,,,
2015-09-08,17.0,6.9,9.65,25.93,4.32,,5.41,10.77,,,,,,,,,,,,,,,,,,
2015-09-09,16.31,6.75,9.23,20.38,5.19,,4.02,5.93,,,,,,,,,,,,,,,,,,
2015-09-10,9.46,6.53,9.76,20.95,6.37,,7.06,16.47,,,,,,,,,,,,,,,,,,
2015-09-11,8.68,5.32,10.3,16.4,5.5,,5.15,36.6,,,,,,,,,,,,,,,,,,
2015-09-12,7.14,4.77,10.28,20.95,5.13,,3.4,53.09,,,,,,,,,,,,,,,,,,
2015-09-13,6.82,2.59,9.88,16.76,4.89,,2.35,,,,,,,,,,,,,,,,,,,
2015-09-14,8.43,5.5,9.95,22.48,4.95,,2.82,58.5,,,,,,,,,,,,,,,,,,
2015-09-15,7.14,3.39,9.43,14.94,6.01,,3.1,47.63,,,,,,,,,,,,,,,,,,
2015-09-16,6.61,3.26,9.38,8.55,6.28,,2.39,39.46,,,,,,,,,,,,,,,,,,
2015-09-17,6.5,2.64,10.03,23.06,7.9,,1.37,34.71,,,,,,,,,,,,,,,,,,
2015-09-18,7.68,2.99,10.28,14.26,7.03,,1.86,37.03,,,,,,,,,,,,,,,,,,
2015-09-19,8.45,3.25,11.71,19.82,4.84,,6.89,39.85,,,,,,,,,,,,,,,,,,
2015-09-20,,3.3,10.97,20.17,4.57,,23.8,,,,,,,,,,,,,,,,,,,
2015-09-21,9.95,3.86,10.7,14.64,4.78,,3.16,56.42,,,,,,,,,,,,,,,,,,
2015-09-22,9.21,6.09,9.91,12.73,4.18,,3.11,48.25,,,,,,,,,,,,,,,,,,
