,Ahmedabad,Bengaluru,Chennai,Delhi,Lucknow,Mumbai,Hyderabad,Patna,Gurugram,Visakhapatnam,Amritsar,Jorapokhar,Jaipur,Thiruvananthapuram,Amaravati,Brajrajnagar,Talcher,Kolkata,Guwahati,Coimbatore,Shillong,Chandigarh,Bhopal,Ernakulam,Kochi,Aizawl
2015-01-01,18.22,17.33,15.39,36.39,13.46,,,,,,,,,,,,,,,,,,,,,
2015-01-02,15.69,19.73,13.42,32.87,10.76,,,,,,,,,,,,,,,,,,,,,
2015-01-03,19.3,19.88,19.56,30.31,12.43,,,,,,,,,,,,,,,,,,,,,
2015-01-04,18.48,21.61,16.2,36.91,12.46,,17.19,,,,,,,,,,,,,,,,,,,
2015-01-05,21.42,22.17,16.3,34.92,12.27,,9.69,,,,,,,,,,,,,,,,,,,
2015-01-06,38.48,23.2,35.6,37.84,12.91,,22.02,,,,,,,,,,,,,,,,,,,
2015-01-07,40.62,28.66,46.38,40.15,17.12,,40.08,,,,,,,,,,,,,,,,,,,
2015-01-08,36.74,31.1,37.79,43.16,24.45,,33.02,,,,,,,,,,,,,,,,,,,
2015-01-09,31.0,25.98,42.65,38.56,24.74,,31.6,,,,,,,,,,,,,,,,,,,
2015-01-10,7.04,29.23,19.17,46.39,20.67,,32.52,,,,,,,,,,,,,,,,,,,
2015-01-11,55.8,29.84,49.87,47.29,18.77,,31.96,,,,,,,,,,,,,,,,,,,
2015-01-12,40.67,28.4,30.31,44.71,17.52,,30.2,,,,,,,,,,,,,,,,,,,
2015-01-13,44.2,30.56,64.35,45.88,15.84,,23.37,,,,,,,,,,,,,,,,,,,
2015-01-14,27.86,25.94,38.23,41.17,15.26,,23.01,,,,,,,,,,,,,,,,,,,
2015-01-15,16.96,20.64,23.87,56.7,8.73,,22.18,,,,,,,,,,,,,,,,,,,
2015-01-16,21.72,18.51,18.39,49.41,8.72,,19.17,,,,,,,,,,,,,,,,,,,
2015-01-17,24.73,17.37,17.4,53.04,5.4,,20.48,,,,,,,,,,,,,,,,,,,
2015-01-18,25.77,17.2,30.7,53.77,4.89,,21.93,,,,,,,,,,,,,,,,,,,
2015-01-19,26.88,16.74,41.8,39.88,8.14,,21.48,,,,,,,,,,,,,,,,,,,
2015-01-20,26.8,7.24,27.9,34.23,11.63,,20.47,,,,,,,,,,,,,,,,,,,
2015-01-21,33.56,5.45,59.26,22.56,19.67,,18.09,,,,,,,,,,,,,,,,,,,
2015-01-22,17.51,13.57,46.77,21.82,17.07,,19.01,,,,,,,,,,,,,,,,,,,
2015-01-23,27.96,12.82,37.55,17.35,15.33,,21.35,,,,,,,,,,,,,,,,,,,
2015-01-24,20.39,16.27,9.89,15.77,12.79,,20.44,,,,,,,,,,,,,,,,,,,
2015-01-25,20.43,16.32,10.14,20.83,10.64,,19.71,,,,,,,,,,,,,,,,,,,
2015-01-26,21.16,13.85,10.44,25.66,13.62,,13.54,,,,,,,,,,,,,,,,,,,
2015-01-27,21.7,16.71,12.63,30.39,20.12,,18.54,,,,,,,,,,,,,,,,,,,
2015-01-28,21.11,14.85,16.83,28.6,28.51,,19.6,,,,,,,,,,,,,,,,,,,
2015-01-29,28.71,10.45,41.79,38.34,21.54,,20.68,,,,,,,,,,,,,,,,,,,
2015-01-30,28.68,4.93,23.84,38.43,16.56,,32.1,,,,,,,,,,,,,,,,,,,
2015-01-31,32.66,11.11,46.59,41.36,18.36,,28.57,,,,,,,,,,,,,,,,,,,
2015-02-01,42.08,22.14,26.05,58.17,20.19,,32.65,,,,,,,,,,,,,,,,,,,
2015-02-02,35.31,19.19,15.82,37.25,18.3,,23.89,,,,,,,,,,,,,,,,,,,
2015-02-03,28.4,18.47,14.89,31.05,14.16,,19.41,,,,,,,,,,,,,,,,,,,
2015-02-04,22.83,22.46,14.0,29.69,13.12,,45.9,,,,,,,,,,,,,,,,,,,
2015-02-05,21.39,26.36,19.17,36.51,14.52,,41.93,,,,,,,,,,,,,,,,,,,
2015-02-06,26.94,25.98,16.7,67.0,19.2,,36.6,,,,,,,,,,,,,,,,,,,
2015-02-07,31.32,22.46,13.46,57.69,31.35,,22.94,,,,,,,,,,,,,,,,,,,
2015-02-08,27.3,26.06,12.98,50.39,33.06,,15.96,,,,,,,,,,,,,,,,,,,
2015-02-09,24.27,22.48,13.43,39.18,33.45,,16.54,,,,,,,,,,,,,,,,,,,
2015-02-10,18.21,20.18,13.2,42.2,17.01,,12.77,,,,,,,,,,,,,,,,,,,
2015-02-11,23.8,26.52,14.8,53.63,28.63,,,,,,,,,,,,,,,,,,,,,
2015-02-12,30.1,21.47,14.27,42.73,33.18,,26.48,,,,,,,,,,,,,,,,,,,
2015-02-13,39.56,21.85,14.16,44.61,16.65,,12.59,,,,,,,,,,,,,,,,,,,
2015-02-14,47.58,26.05,12.97,53.81,35.7,,,,,,,,,,,,,,,,,,,,,
2015-02-15,30.5,23.68,13.02,58.15,21.52,,30.51,,,,,,,,,,,,,,,,,,,
2015-02-16,28.1,24.41,12.63,44.22,26.65,,45.49,,,,,,,,,,,,,,,,,,,
2015-02-17,21.04,24.68,14.43,25.4,25.15,,52.83,,,,,,,,,,,,,,,,,,,
2015-02-18,25.93,23.38,15.78,60.29,28.35,,24.63,,,,,,,,,,,,,,,,,,,
2015-02-19,30.09,27.71,15.2,40.51,29.61,,17.3,,,,,,,,,,,,,,,,,,,
2015-02-20,36.14,22.83,13.43,34.71,18.41,,18.22,,,,,,,,,,,,,,,,,,,
2015-02-21,46.25,21.34,11.56,45.11,26.09,,22.16,,,,,,,,,,,,,,,,,,,
2015-02-22,48.21,24.09,11.4,31.83,20.97,,38.32,,,,,,,,,,,,,,,,,,,
2015-02-23,55.07,24.14,15.81,38.23,27.46,,38.21,,,,,,,,,,,,,,,,,,,
2015-02-24,32.01,28.8,14.44,48.4,28.73,,29.65,,,,,,,,,,,,,,,,,,,
2015-02-25,10.45,29.78,11.57,29.28,18.02,,24.99,,,,,,,,,,,,,,,,,,,
2015-02-26,,31.32,13.22,20.95,10.35,,22.9,,,,,,,,,,,,,,,,,,,
2015-02-27,,26.9,11.24,24.75,11.42,,19.24,,,,,,,,,,,,,,,,,,,
2015-02-28,,19.57,11.7,20.65,13.83,,13.32,,,,,,,,,,,,,,,,,,,
2015-03-01,16.81,10.39,11.38,21.42,16.82,,10.93,,,,,,,,,,,,,,,,,,,
2015-03-02,18.21,18.06,10.95,13.43,27.26,,17.6,,,,,,,,,,,,,,,,,,,
2015-03-03,28.71,19.56,12.29,23.75,21.85,,18.14,,,,,,,,,,,,,,,,,,,
2015-03-04,29.38,17.36,11.37,24.28,12.38,,17.44,,,,,,,,,,,,,,,,,,,
2015-03-05,42.27,19.94,14.04,31.12,20.08,,20.67,,,,,,,,,,,,,,,,,,,
2015-03-06,,15.04,16.34,26.59,19.54,,14.68,,,,,,,,,,,,,,,,,,,
2015-03-07,16.1,15.68,18.61,19.15,21.08,,19.36,,,,,,,,,,,,,,,,,,,
2015-03-08,16.83,11.59,18.9,20.35,19.58,,16.46,,,,,,,,,,,,,,,,,,,
2015-03-09,24.07,20.06,18.29,18.21,19.51,,29.46,,,,,,,,,,,,,,,,,,,
2015-03-10,25.59,26.12,22.44,18.82,22.78,,26.4,,,,,,,,,,,,,,,,,,,
2015-03-11,28.94,33.01,21.64,25.63,24.66,,30.79,,,,,,,,,,,,,,,,,,,
2015-03-12,27.31,25.29,16.02,32.29,25.05,,25.33,,,,,,,,,,,,,,,,,,,
2015-03-13,21.58,20.97,16.2,30.75,26.42,,23.86,,,,,,,,,,,,,,,,,,,
2015-03-14,25.03,20.58,16.41,29.78,24.89,,16.89,,,,,,,,,,,,,,,,,,,
2015-03-15,14.16,15.12,35.78,17.76,18.44,,11.37,,,,,,,,,,,,,,,,,,,
2015-03-16,14.14,18.67,24.87,17.14,28.15,,13.34,,,,,,,,,,,,,,,,,,,
2015-03-17,29.84,31.84,48.6,20.96,28.12,,18.99,,,,,,,,,,,,,,,,,,,
2015-03-18,29.48,34.01,54.96,16.6,21.83,,18.97,,,,,,,,,,,,,,,,,,,
2015-03-19,37.05,33.58,22.4,23.77,22.57,,19.97,,,,,,,,,,,,,,,,,,,
2015-03-20,36.53,28.48,22.22,29.04,24.78,,26.43,,,,,,,,,,,,,,,,,,,
2015-03-21,43.29,27.0,36.81,29.21,25.91,,27.4,,,,,,,,,,,,,,,,,,,
2015-03-22,39.34,22.39,22.96,20.27,22.05,,25.69,,,,,,,,,,,,,,,,,,,
2015-03-23,41.03,26.35,30.32,23.04,23.95,,45.32,,,,,,,,,,,,,,,,,,,
2015-03-24,31.15,29.87,112.29,30.01,26.69,,41.95,,,,,,,,,,,,,,,,,,,
2015-03-25,34.48,23.57,98.75,33.82,39.66,,32.15,,,,,,,,,,,,,,,,,,,
2015-03-26,43.3,32.07,31.79,33.02,33.29,,13.56,,,,,,,,,,,,,,,,,,,
2015-03-27,35.82,25.55,50.12,24.76,25.41,,13.92,,,,,,,,,,,,,,,,,,,
2015-03-28,27.89,17.99,38.75,29.41,27.05,,18.56,,,,,,,,,,,,,,,,,,,
2015-03-29,21.8,12.9,48.15,33.86,25.32,,14.74,,,,,,,,,,,,,,,,,,,
2015-03-30,17.99,16.23,25.53,17.6,18.07,,13.84,,,,,,,,,,,,,,,,,,,
2015-03-31,20.0,10.97,46.48,20.13,25.01,,16.94,,,,,,,,,,,,,,,,,,,
2015-04-01,20.07,8.83,36.98,32.71,22.11,,13.18,,,,,,,,,,,,,,,,,,,
2015-04-02,18.87,10.29,38.34,20.54,23.79,,14.34,,,,,,,,,,,,,,,,,,,
2015-04-03,13.82,5.99,35.32,18.47,27.25,,22.86,,,,,,,,,,,,,,,,,,,
2015-04-04,15.5,12.89,26.89,24.96,22.35,,19.62,,,,,,,,,,,,,,,,,,,
2015-04-05,16.7,9.0,26.79,27.75,23.39,,20.91,,,,,,,,,,,,,,,,,,,
2015-04-06,20.86,8.14,16.84,32.83,27.38,,12.91,,,,,,,,,,,,,,,,,,,
2015-04-07,25.47,7.14,18.16,24.47,31.87,,17.06,,,,,,,,,,,,,,,,,,,
2015-04-08,30.69,9.04,17.07,34.72,28.02,,9.28,,,,,,,,,,,,,,,,,,,
2015-04-09,26.7,8.72,16.79,35.15,22.89,,13.18,,,,,,,,,,,,,,,,,,,
2015-04-10,26.27,7.46,16.3,52.77,25.37,,12.34,,,,,,,,,,,,,,,,,,,
2015-04-11,14.03,7.09,16.81,59.52,31.48,,17.22,,,,,,,,,,,,,,,,,,,
2015-04-12,19.56,4.97,17.27,45.3,23.58,,8.78,,,,,,,,,,,,,,,,,,,
2015-04-13,22.51,8.53,20.43,50.3,29.51,,13.36,,,,,,,,,,,,,,,,,,,
2015-04-14,21.71,6.1,18.6,42.65,32.21,,20.35,,,,,,,,,,,,,,,,,,,
2015-04-15,26.23,4.86,18.34,47.41,30.76,,15.29,,,,,,,,,,,,,,,,,,,
2015-04-16,36.88,7.98,19.6,44.06,33.17,,12.22,,,,,,,,,,,,,,,,,,,
2015-04-17,46.38,6.64,22.18,40.09,23.53,,15.82,,,,,,,,,,,,,,,,,,,
2015-04-18,20.27,5.98,22.69,51.11,27.93,,33.56,,,,,,,,,,,,,,,,,,,
2015-04-19,20.18,6.58,29.45,64.73,23.35,,21.04,,,,,,,,,,,,,,,,,,,
2015-04-20,21.32,7.91,69.16,60.41,25.96,,15.76,,,,,,,,,,,,,,,,,,,
2015-04-21,17.96,6.45,37.66,50.7,31.36,,15.17,,,,,,,,,,,,,,,,,,,
2015-04-22,13.28,6.21,25.18,55.27,17.77,,18.78,,,,,,,,,,,,,,,,,,,
2015-04-23,14.29,6.84,41.89,76.46,24.3,,17.45,,,,,,,,,,,,,,,,,,,
2015-04-24,18.62,14.96,39.33,88.61,16.54,,12.68,,,,,,,,,,,,,,,,,,,
2015-04-25,19.82,8.42,35.63,58.87,12.56,,7.42,,,,,,,,,,,,,,,,,,,
2015-04-26,15.56,14.35,36.72,31.23,10.99,,,,,,,,,,,,,,,,,,,,,
2015-04-27,14.77,7.74,26.61,35.54,15.12,,28.32,,,,,,,,,,,,,,,,,,,
2015-04-28,12.74,12.95,45.19,34.88,13.56,,18.93,,,,,,,,,,,,,,,,,,,
2015-04-29,16.7,17.71,49.3,42.98,16.37,,18.65,,,,,,,,,,,,,,,,,,,
2015-04-30,14.86,16.69,58.18,43.9,14.83,,19.14,,,,,,,,,,,,,,,,,,,
2015-05-01,15.9,14.31,19.39,42.99,12.12,,29.62,,,,,,,,,,,,,,,,,,,
2015-05-02,23.93,14.24,37.2,62.09,14.35,,14.38,,,,,,,,,,,,,,,,,,,
2015-05-03,23.02,15.2,34.41,83.3,20.79,,13.74,,,,,,,,,,,,,,,,,,,
2015-05-04,10.5,25.81,16.92,85.5,25.14,,17.31,,,,,,,,,,,,,,,,,,,
2015-05-05,0.08,20.7,22.34,107.85,22.69,,15.34,,,,,,,,,,,,,,,,,,,
2015-05-06,4.58,17.15,16.92,87.88,16.42,,18.21,,,,,,,,,,,,,,,,,,,
2015-05-07,20.47,20.41,20.94,63.18,16.32,,18.06,,,,,,,,,,,,,,,,,,,
2015-05-08,19.28,17.29,24.85,56.54,14.08,,26.23,,,,,,,,,,,,,,,,,,,
2015-05-09,17.82,24.35,25.94,63.57,13.6,,22.78,,,,,,,,,,,,,,,,,,,
2015-05-10,17.24,29.77,29.04,57.51,19.08,,16.65,,,,,,,,,,,,,,,,,,,
2015-05-11,16.69,29.38,33.32,42.7,18.29,,21.67,,,,,,,,,,,,,,,,,,,
2015-05-12,16.08,29.1,43.83,43.04,12.68,,13.54,,,,,,,,,,,,,,,,,,,
2015-05-13,18.9,32.27,22.81,48.61,13.9,,21.74,,,,,,,,,,,,,,,,,,,
2015-05-14,30.02,33.12,23.93,42.22,13.48,,8.42,,,,,,,,,,,,,,,,,,,
2015-05-15,28.33,22.13,20.05,63.55,12.03,,8.52,,,,,,,,,,,,,,,,,,,
2015-05-16,28.79,32.24,19.7,75.5,13.78,,11.99,,,,,,,,,,,,,,,,,,,
2015-05-17,18.79,22.62,19.21,57.63,12.87,,9.74,,,,,,,,,,,,,,,,,,,
2015-05-18,17.43,22.49,19.56,47.64,13.04,,13.2,,,,,,,,,,,,,,,,,,,
2015-05-19,15.86,31.22,49.11,75.47,10.78,,18.36,,,,,,,,,,,,,,,,,,,
2015-05-20,18.16,32.48,16.44,52.69,11.77,,16.05,,,,,,,,,,,,,,,,,,,
2015-05-21,14.9,17.97,16.72,53.03,12.15,,20.16,,,,,,,,,,,,,,,,,,,
2015-05-22,17.18,17.88,16.47,56.84,12.48,,18.99,,,,,,,,,,,,,,,,,,,
2015-05-23,16.28,23.45,17.24,52.79,14.1,,13.27,,,,,,,,,,,,,,,,,,,
2015-05-24,16.17,17.13,17.43,56.29,11.67,,13.64,,,,,,,,,,,,,,,,,,,
2015-05-25,15.47,18.69,17.14,60.65,10.83,,11.5,,,,,,,,,,,,,,,,,,,
2015-05-26,14.43,12.85,15.58,51.77,11.18,,15.75,,,,,,,,,,,,,,,,,,,
2015-05-27,13.73,11.83,16.33,70.43,10.08,,12.31,,,,,,,,,,,,,,,,,,,
2015-05-28,16.61,41.16,20.24,72.67,11.21,,10.4,,,,,,,,,,,,,,,,,,,
2015-05-29,17.87,22.5,21.32,64.94,11.77,,15.76,,,,,,,,,,,,,,,,,,,
2015-05-30,17.12,14.82,25.74,65.26,12.7,,11.3,,,,,,,,,,,,,,,,,,,
2015-05-31,15.47,6.62,29.99,41.86,16.47,,13.81,,,,,,,,,,,,,,,,,,,
2015-06-01,15.47,14.12,14.97,48.55,10.86,,9.84,25.06,,,,,,,,,,,,,,,,,,
2015-06-02,12.74,9.28,14.35,54.29,10.87,,8.57,22.48,,,,,,,,,,,,,,,,,,
2015-06-03,13.9,19.98,16.12,65.25,15.29,,14.49,17.16,,,,,,,,,,,,,,,,,,
2015-06-04,18.73,6.39,15.66,62.38,12.77,,11.94,15.62,,,,,,,,,,,,,,,,,,
2015-06-05,17.88,14.61,16.64,62.63,11.71,,14.44,10.36,,,,,,,,,,,,,,,,,,
2015-06-06,19.84,30.73,15.47,46.37,10.79,,15.72,18.56,,,,,,,,,,,,,,,,,,
2015-06-07,16.07,25.18,15.4,77.07,9.95,,20.71,27.97,,,,,,,,,,,,,,,,,,
2015-06-08,16.53,22.65,15.86,109.34,11.42,,11.84,29.72,,,,,,,,,,,,,,,,,,
2015-06-09,11.62,20.8,15.26,76.88,13.08,,12.17,28.6,,,,,,,,,,,,,,,,,,
2015-06-10,15.59,22.16,15.22,31.27,11.27,,14.21,20.42,,,,,,,,,,,,,,,,,,
2015-06-11,11.52,17.32,15.13,32.99,11.98,,13.23,18.38,,,,,,,,,,,,,,,,,,
2015-06-12,13.33,13.35,15.08,36.36,12.5,,11.33,17.14,,,,,,,,,,,,,,,,,,
2015-06-13,14.91,10.75,15.31,52.9,11.89,,12.49,16.58,,,,,,,,,,,,,,,,,,
2015-06-14,18.57,9.61,15.4,68.76,12.6,,9.67,19.71,,,,,,,,,,,,,,,,,,
2015-06-15,20.55,13.12,14.98,72.79,14.6,,6.58,22.41,,,,,,,,,,,,,,,,,,
2015-06-16,16.26,10.09,13.37,81.57,13.26,,8.18,17.15,,,,,,,,,,,,,,,,,,
2015-06-17,14.36,11.09,12.39,70.96,10.69,,8.22,22.37,,,,,,,,,,,,,,,,,,
2015-06-18,13.51,18.7,11.22,94.25,10.34,,6.55,17.95,,,,,,,,,,,,,,,,,,
2015-06-19,13.91,19.0,14.6,65.21,11.97,,8.71,17.43,,,,,,,,,,,,,,,,,,
2015-06-20,11.68,14.48,15.23,52.7,8.84,,8.36,12.65,,,,,,,,,,,,,,,,,,
2015-06-21,10.61,15.95,15.88,50.78,8.89,,7.91,11.84,,,,,,,,,,,,,,,,,,
2015-06-22,11.07,16.04,17.51,58.88,9.11,,5.87,12.45,,,,,,,,,,,,,,,,,,
2015-06-23,11.16,7.27,16.15,61.18,9.33,,4.18,11.31,,,,,,,,,,,,,,,,,,
2015-06-24,10.1,5.61,16.31,60.31,8.92,,4.07,20.67,,,,,,,,,,,,,,,,,,
2015-06-25,9.68,5.38,19.42,44.72,8.84,,4.24,9.67,,,,,,,,,,,,,,,,,,
2015-06-26,12.79,6.1,17.22,46.88,9.24,,7.34,16.48,,,,,,,,,,,,,,,,,,
2015-06-27,9.83,5.23,15.11,38.55,9.31,,9.26,18.11,,,,,,,,,,,,,,,,,,
2015-06-28,9.53,4.38,17.59,47.19,8.72,,10.35,14.6,,,,,,,,,,,,,,,,,,
2015-06-29,11.51,7.02,17.75,38.37,8.78,,18.72,22.39,,,,,,,,,,,,,,,,,,
2015-06-30,13.59,8.39,17.68,46.06,9.11,,12.07,21.23,,,,,,,,,,,,,,,,,,
2015-07-01,10.9,6.34,20.08,49.64,8.54,,5.89,14.58,,,,,,,,,,,,,,,,,,
2015-07-02,11.94,11.59,20.66,52.45,8.82,,10.41,14.32,,,,,,,,,,,,,,,,,,
2015-07-03,9.81,5.11,21.36,37.09,11.83,,9.01,14.73,,,,,,,,,,,,,,,,,,
2015-07-04,9.53,5.99,17.94,35.54,9.48,,8.77,15.31,,,,,,,,,,,,,,,,,,
2015-07-05,9.45,7.66,20.14,36.89,9.41,,5.22,10.86,,,,,,,,,,,,,,,,,,
2015-07-06,12.38,8.79,20.02,44.07,15.94,,5.97,16.58,,,,,,,,,,,,,,,,,,
2015-07-07,11.08,7.83,20.37,51.7,8.53,,6.78,12.16,,,,,,,,,,,,,,,,,,
2015-07-08,7.8,8.71,19.66,52.69,8.56,,5.32,10.1,,,,,,,,,,,,,,,,,,
2015-07-09,0.17,10.04,13.66,53.39,7.95,,4.88,10.16,,,,,,,,,,,,,,,,,,
2015-07-10,0.12,10.1,14.72,46.71,8.15,,4.45,7.55,,,,,,,,,,,,,,,,,,
2015-07-11,0.16,10.66,19.45,51.39,7.8,,5.87,8.74,,,,,,,,,,,,,,,,,,
2015-07-12,0.17,9.83,20.32,32.77,,,7.14,6.82,,,,,,,,,,,,,,,,,,
2015-07-13,0.24,12.22,19.39,37.71,8.15,,6.24,19.81,,,,,,,,,,,,,,,,,,
2015-07-14,0.36,11.7,20.42,43.46,8.59,,8.45,19.86,,,,,,,,,,,,,,,,,,
2015-07-15,2.69,17.43,17.26,38.05,9.73,,7.49,18.81,,,,,,,,,,,,,,,,,,
2015-07-16,8.07,15.73,18.65,36.72,9.61,,8.43,22.63,,,,,,,,,,,,,,,,,,
2015-07-17,8.02,10.76,18.59,42.07,7.74,,6.3,13.9,,,,,,,,,,,,,,,,,,
2015-07-18,8.0,8.46,19.18,48.79,8.83,,5.28,14.27,,,,,,,,,,,,,,,,,,
2015-07-19,7.89,7.65,19.23,52.87,9.37,,5.33,11.5,,,,,,,,,,,,,,,,,,
2015-07-20,8.1,10.26,18.96,62.37,9.44,,5.65,13.13,,,,,,,,,,,,,,,,,,
2015-07-21,7.9,11.45,18.58,46.3,8.93,,7.09,11.94,,,,,,,,,,,,,,,,,,
2015-07-22,8.28,9.91,18.89,41.41,7.73,,7.0,13.51,,,,,,,,,,,,,,,,,,
2015-07-23,9.73,11.26,26.1,39.98,12.36,,7.27,16.57,,,,,,,,,,,,,,,,,,
2015-07-24,9.57,9.48,18.19,43.99,9.08,,5.95,15.2,,,,,,,,,,,,,,,,,,
2015-07-25,8.64,10.0,20.33,42.86,12.14,,5.33,14.1,,,,,,,,,,,,,,,,,,
2015-07-26,8.78,11.03,19.16,30.66,7.94,,5.95,14.97,,,,,,,,,,,,,,,,,,
2015-07-27,9.45,8.83,18.92,33.21,6.4,,5.5,12.07,,,,,,,,,,,,,,,,,,
2015-07-28,11.26,10.76,18.75,40.25,12.94,,5.82,11.93,,,,,,,,,,,,,,,,,,
2015-07-29,10.89,12.67,19.44,35.69,7.81,,7.71,12.34,,,,,,,,,,,,,,,,,,
2015-07-30,10.58,11.52,19.47,32.96,7.26,,8.28,11.77,,,,,,,,,,,,,,,,,,
2015-07-31,10.47,10.27,19.64,35.9,7.82,,8.52,12.39,,,,,,,,,,,,,,,,,,
2015-08-01,10.52,20.21,29.71,35.14,7.87,,8.91,10.31,,,,,,,,,,,,,,,,,,
2015-08-02,10.51,9.54,15.44,37.96,8.32,,9.68,12.29,,,,,,,,,,,,,,,,,,
2015-08-03,11.56,11.41,14.52,40.17,7.52,,8.62,30.33,,,,,,,,,,,,,,,,,,
2015-08-04,20.52,10.66,15.17,46.74,8.02,,9.38,9.12,,,,,,,,,,,,,,,,,,
2015-08-05,20.42,11.85,16.22,52.78,7.47,,8.86,13.1,,,,,,,,,,,,,,,,,,
2015-08-06,20.4,18.38,14.74,52.51,7.19,,10.77,23.01,,,,,,,,,,,,,,,,,,
2015-08-07,20.3,10.02,14.52,48.24,8.39,,10.82,13.91,,,,,,,,,,,,,,,,,,
2015-08-08,20.21,8.46,15.11,50.51,8.44,,10.57,9.95,,,,,,,,,,,,,,,,,,
2015-08-09,20.09,7.32,15.08,39.47,8.81,,10.61,3.93,,,,,,,,,,,,,,,,,,
2015-08-10,20.21,8.21,14.92,45.46,9.44,,10.62,24.06,,,,,,,,,,,,,,,,,,
2015-08-11,20.23,7.98,15.12,49.43,8.13,,10.29,18.51,,,,,,,,,,,,,,,,,,
2015-08-12,20.2,7.44,14.57,45.71,9.57,,8.7,18.59,,,,,,,,,,,,,,,,,,
2015-08-13,20.06,6.61,14.41,52.76,8.88,,9.68,15.57,,,,,,,,,,,,,,,,,,
2015-08-14,19.94,14.73,15.55,50.96,7.99,,12.02,16.92,,,,,,,,,,,,,,,,,,
2015-08-15,20.27,13.63,14.77,44.4,9.07,,11.94,15.69,,,,,,,,,,,,,,,,,,
2015-08-16,20.24,17.39,16.06,48.39,7.63,,13.33,18.45,,,,,,,,,,,,,,,,,,
2015-08-17,20.1,19.5,15.16,44.41,7.54,,13.48,14.22,,,,,,,,,,,,,,,,,,
2015-08-18,20.14,19.73,16.15,56.15,8.21,,15.1,12.51,,,,,,,,,,,,,,,,,,
2015-08-19,20.16,17.92,15.61,36.47,9.09,,15.6,10.85,,,,,,,,,,,,,,,,,,
2015-08-20,19.67,34.35,19.19,32.0,9.36,,12.71,12.09,,,,,,,,,,,,,,,,,,
2015-08-21,14.84,17.51,13.87,35.87,10.27,,12.06,17.3,,,,,,,,,,,,,,,,,,
2015-08-22,14.82,15.97,14.15,40.28,8.53,,16.27,16.94,,,,,,,,,,,,,,,,,,
2015-08-23,14.82,11.64,14.71,33.76,8.32,,16.72,15.32,,,,,,,,,,,,,,,,,,
2015-08-24,14.86,15.11,14.15,44.61,8.03,,16.69,19.76,,,,,,,,,,,,,,,,,,
2015-08-25,14.85,16.49,13.55,39.88,8.26,,18.4,15.99,,,,,,,,,,,,,,,,,,
2015-08-26,14.79,12.18,13.23,37.85,8.5,,16.37,19.6,,,,,,,,,,,,,,,,,,
2015-08-27,14.84,20.81,12.82,40.41,8.71,,21.29,16.97,,,,,,,,,,,,,,,,,,
2015-08-28,14.89,21.16,13.19,50.74,11.77,,21.15,17.02,,,,,,,,,,,,,,,,,,
2015-08-29,14.83,13.86,14.18,49.3,11.37,,16.07,16.68,,,,,,,,,,,,,,,,,,
2015-08-30,14.84,5.53,16.1,39.84,9.23,,17.82,15.52,,,,,,,,,,,,,,,,,,
2015-08-31,14.86,6.47,15.66,32.53,7.36,,12.8,12.18,,,,,,,,,,,,,,,,,,
2015-09-01,14.82,7.25,16.34,27.42,7.21,,11.61,12.85,,,,,,,,,,,,,,,,,,
2015-09-02,14.82,9.49,16.66,29.16,7.64,,11.4,10.16,,,,,,,,,,,,,,,,,,
2015-09-03,14.85,12.59,17.24,35.31,8.46,,13.47,15.01,,,,,,,,,,,,,,,,,,
2015-09-04,14.87,15.89,17.1,41.7,8.64,,14.42,13.6,,,,,,,,,,,,,,,,,,
2015-09-05,14.81,17.6,16.9,29.5,10.81,,16.11,14.72,,,,,,,,,,,,,,,,,,
2015-09-06,14.89,11.7,17.03,27.81,11.82,,22.56,11.87,,,,,,,,,,,,,,,,,,
2015-09-07,14.88,12.0,17.3,35.49,10.96,,22.54,14.59,,,,,,,,,,,,,,,,,,
2015-09-08,14.85,10.95,17.24,38.36,9.99,,28.93,9.9,,,,,,,,,,,,,,,,,,
2015-09-09,50.9,11.14,16.89,36.2,9.82,,31.15,6.0,,,,,,,,,,,,,,,,,,
2015-09-10,12.31,12.29,17.02,42.1,9.76,,28.96,17.68,,,,,,,,,,,,,,,,,,
2015-09-11,15.43,13.42,15.04,46.81,12.2,,30.64,22.02,,,,,,,,,,,,,,,,,,
2015-09-12,11.47,13.1,14.96,54.45,9.92,,26.03,25.69,,,,,,,,,,,,,,,,,,
2015-09-13,9.96,11.85,15.72,45.36,9.36,,19.82,,,,,,,,,,,,,,,,,,,
2015-09-14,11.35,12.44,15.18,60.71,9.69,,19.94,25.89,,,,,,,,,,,,,,,,,,
2015-09-15,10.94,11.66,14.0,56.31,9.83,,20.0,25.65,,,,,,,,,,,,,,,,,,
2015-09-16,9.94,12.06,12.96,46.44,13.09,,18.53,26.18,,,,,,,,,,,,,,,,,,
2015-09-17,9.7,9.78,10.69,60.96,31.55,,12.01,25.29,,,,,,,,,,,,,,,,,,
2015-09-18,12.88,8.71,10.45,43.3,21.08,,12.15,25.39,,,,,,,,,,,,,,,,,,
2015-09-19,10.99,8.98,10.47,49.83,10.97,,14.22,27.22,,,,,,,,,,,,,,,,,,
2015-09-20,,9.42,10.48,62.73,10.38,,17.08,,,,,,,,,,,,,,,,,,,
2015-09-21,12.25,15.32,10.76,62.69,6.75,,12.23,20.91,,,,,,,,,,,,,,,,,,
2015-09-22,9.68,22.83,11.93,38.78,5.87,,14.96,21.46,,,,,,,,,,,,,,,,,,
