Date,AP001,AP005,BR007,DL002,DL004,DL006,DL007,DL008,DL011,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,OD001,UP015,OD002,HR011,KA002,DL003,DL009,DL010,DL015,DL016,DL018,DL022,DL023,DL024,DL026,DL027,DL032,DL035,DL037,DL038,WB013,KA004,KA006,KA008,KA011,DL020,DL029,DL036,KA007,DL005,WB011,DL001,AS001,WB009,MH012,MH013,WB010,MH007,MH010,MH009,MH014,MH006,TN005,TN002,MH011,MH008,WB012,UP013,WB008,ML001,WB007,CH001,MP001,BR008,BR009,BR010,KL002,KL004,KL007,BR005,BR006,HR012,HR013,MZ001
2015-03-12,,,,,,,134.3,,,,96.93,,,,,,,,,,,106.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-13,,,,,,,116.26,,,,99.0,,,,,,,,,,,97.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-14,,,,,,,75.37,,,,41.0,,,,,,,,,,,83.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-15,,,,,,,39.94,,,,37.83,,,,,,,,,,,49.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-16,,,,,,,55.78,,,,35.0,,,,,,,,,,,30.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-17,,,,,,,75.84,,,,35.25,,,,,,,,,,,50.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-18,,,,,,,68.67,,,,32.5,,,,,,,,,,,57.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-19,,,,,,,93.68,,,,45.33,,,,,,,,,,,105.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-20,,,,,,,111.33,,,,81.92,,,,,,,,,,,94.1,,,30.65,,,,,,,,,,,,,,,,,,,,742.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-21,,,,,,,115.39,,,,77.17,,,,,,,,,,,111.89,,,48.59,,,,,,,,,,,,,,,,,,,,518.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-22,,,,,,,84.94,,,,59.46,,,,,,,,,,,108.59,,,47.38,,,,,,,,,,,,,,,,,,,,674.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-23,,,,,,,90.99,67.5,,,63.79,,,,85.71,,,,,77.43,,130.76,,,65.91,,59.52,,,,,,,,,,,,,,,173.51,,,41.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-24,,,,,,,119.47,,,,83.85,,,,73.29,,,,,90.85,,143.55,,,69.11,,51.88,,,,,,,,,,,,,,,149.04,,,63.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-25,,,,,,,133.0,,,,83.75,,,,93.56,,,,,118.75,,165.07,,,76.82,,40.63,,,,,,,,,,,,,,,205.65,,,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-26,,,,,,,142.62,,,,100.81,,,,91.58,,,,,104.1,,166.85,,,63.38,,43.99,,,,,,,,,,,,,,64.29,165.8,,,55.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-27,,,,,,,82.1,,,,51.21,,,,45.69,,,,,71.75,,147.38,,,47.87,,36.33,,,,,,,,,,,,,,88.42,304.05,,,60.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-28,,,,,,,139.8,,,,56.98,,,,134.89,,,,,68.71,,158.25,,,43.06,,36.94,,,,,,,,,,,,,,16.61,180.62,,43.2,62.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-29,,,,,,,132.67,,,,85.83,,,,98.25,,,,,100.69,,237.76,,,37.01,,27.31,,,,,,,,,,,,,,108.66,58.11,,35.62,76.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-30,,,,,,,44.01,,,,46.58,,,,46.42,,,,,40.04,,133.37,,,34.79,,26.76,,,,,,,,,,,,,,19.58,182.34,,33.6,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-03-31,,,,,,,58.68,,,,59.56,,,,69.96,,,,,41.17,,133.3,,,45.42,,32.56,,,,,,,,,,,,47.03,,26.49,77.74,,34.24,61.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-01,,,,,,,110.97,,,,109.31,,,,104.25,,,,,147.25,,96.04,,,40.76,,32.07,,,,,,,,,,,,40.62,,28.41,118.97,,37.66,82.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-02,,,,,,,79.26,,,,89.29,,,,74.69,,,,,37.0,,77.69,,,42.67,,33.64,,,,,,,,,,,,43.1825,,94.99,108.91,,40.42,79.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-03,,,,,,,57.36,,,,92.58,,,,74.65,,,,,41.48,,53.07,,,39.8,,30.41,,,,,,,,,,,,45.745,,30.0,70.18,,30.16,186.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-04,,,,52.36,,,51.73,,,,71.25,,,,51.25,,,,47.92,66.42,,63.11,,,48.22,,24.81,,,,,,,,,,,,48.3075,,319.24,155.88,,23.71,61.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-05,,,,95.28,,,82.88,,,,74.44,,,,89.06,,,,85.65,57.56,,156.76,,,41.73,,32.11,,,,,,,,,,,,50.87,,55.08,97.96,,24.62,76.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-06,,,,90.3225,,,129.33,,,,109.75,,,,127.92,,,,73.7025,111.81,,120.96,,,34.39,,27.39,,,,,,,,,,,,83.0,,138.49,80.86,19.48,26.25,55.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-07,,,,85.36500000000001,,,71.3,,,,86.81,,,,57.12,,74.9,,61.754999999999995,44.42,,138.63,,,36.31,,40.69,,,,,,,,,,,,112.21,,67.48,71.66,20.95,30.7,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-08,,,,80.40750000000001,,,91.52,,,,105.39,,,,117.48,,104.31,,49.80749999999999,68.85,,144.36,,,26.45,,33.74,,,,,,,,,,,,38.67,,61.68,93.12,56.69,27.53,46.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-04-09,,,,75.45,,,85.14,,,,104.12,,,32.79,52.69,,50.4,,37.86,44.98,,85.03,,,26.1,,25.17,,,,,,,,,,,,33.88,,65.13,90.54,15.56,31.62,42.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
