Date,AP001,AP005,BR007,DL002,DL004,DL006,DL007,DL008,DL011,DL012,DL013,DL014,DL017,DL019,DL021,DL025,DL028,DL030,DL031,DL033,DL034,GJ001,HR014,JH001,KA003,KA005,KA009,KA010,KL008,MH005,PB001,RJ004,RJ005,RJ006,TG001,TG002,TG003,TG004,TG005,TG006,TN001,TN003,TN004,UP012,UP014,UP016,OD001,UP015,OD002,HR011,KA002,DL003,DL009,DL010,DL015,DL016,DL018,DL022,DL023,DL024,DL026,DL027,DL032,DL035,DL037,DL038,WB013,KA004,KA006,KA008,KA011,DL020,DL029,DL036,KA007,DL005,WB011,DL001,AS001,WB009,MH012,MH013,WB010,MH007,MH010,MH009,MH014,MH006,TN005,TN002,MH011,MH008,WB012,UP013,WB008,ML001,WB007,CH001,MP001,BR008,BR009,BR010,KL002,KL004,KL007,BR005,BR006,HR012,HR013,MZ001
2015-01-17,,,,,,,23.91,30.71,,,15.33,201.78,,,26.58,,,,,19.96,,24.73,,,27.67,,7.07,,,,,,,,,,,,20.48,,20.22,8.13,25.06,5.52,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-18,,,,,,,17.78,31.5,,,14.79,209.24,,,26.02,,,,,23.29,,25.77,,,27.26,,7.13,,,,,,,,,,,,21.93,,20.77,8.1,63.44,5.51,3.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-19,,,,,,,17.75,31.66,,,17.81,117.35,,,32.69,,,,,22.0,,26.88,,,30.28,,6.44,,,,,,,,,,,,21.48,,20.49,9.22,103.1,5.55,10.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-20,,,,,,,17.69,22.34,,,17.9,99.26,,,30.5,,,,,17.69,,26.8,,,40.4,,7.24,,,,,,,,,,,,20.47,,20.8,12.73,50.16,6.28,16.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-21,,,,,,,17.6,18.25,,,15.65,78.36,,,28.12,,,,,14.1,,33.56,,,50.519999999999996,,5.45,,,,,,,,,,,,18.09,,21.42,9.5,258.23,11.45,27.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-22,,,,,,,17.69,15.98,,,15.4,83.66,,,36.21,,,,,17.98,,17.51,,,60.64,,11.3,,,,,,,,,,,,19.01,,20.94,9.33,114.17,10.72,21.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-23,,,,,,,17.81,13.71,,,14.94,88.96,,,21.62,,,,,15.02,,27.96,,,22.42,,4.5,,,,,,,,,,,,21.35,,17.94,6.73,120.01,8.98,16.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-24,,,,,,,17.8,11.440000000000001,,,19.5,94.25999999999999,,,15.67,,,,,11.1,,20.39,,,23.6,,2.45,,,,,,,,,,,,20.44,,13.07,6.71,95.785,9.07,14.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-25,,,,,,,17.75,9.17,,,13.81,99.56,,,22.88,,,,,10.98,,20.43,,,22.37,,6.52,,,,,,,,,,,,19.71,,13.0,7.28,71.56,10.5,11.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-26,,,,,,,17.82,7.23,,,13.9,76.55,,,20.15,,,,,12.81,,21.16,,,21.06,,6.64,,,,,,,,,,,,13.54,,13.1,7.77,47.335,11.04,15.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-27,,,,,,,17.89,8.26,,,13.98,102.77,,,17.42,,,,,12.42,,21.7,,,25.5,,7.93,,,,,,,,,,,,18.54,,13.24,7.44,23.11,10.98,27.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-01-28,,,,,,,17.77,8.97,,,16.59,96.57,,,18.38,,,,,11.06,,21.11,,,26.39,,3.3,,,,,,,,,,,,19.6,,12.99,8.32,36.82,9.91,32.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
