Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2017-03-29,29.89,4.63,,0.86,5.71,3.47,7.3,9.15
2017-03-30,33.17,5.84,,1.09,3.87,4.92,7.39,7.53
2017-03-31,35.04,5.92,,0.96,3.68,5.27,6.2,9.0
2017-04-01,32.36,5.91,,1.73,3.43,4.96,7.3,11.18
2017-04-02,32.65,6.01,,1.06,3.11,5.46,7.02,8.33
2017-04-03,39.28,8.77,,0.51,4.11,5.23,7.41,8.02
2017-04-04,39.76,8.52,,0.46,3.56,4.67,6.28,8.52
2017-04-05,32.67,6.83,,0.53,2.87,4.61,6.14,3.29
2017-04-06,28.44,5.98,,0.46,3.46,4.84,6.39,3.43
2017-04-07,47.14,7.21,,0.37,3.51,4.37,7.01,4.45
2017-04-08,54.42,12.38,,0.35,3.72,4.23,6.34,6.24
2017-04-09,34.56,11.0,,0.44,3.14,3.71,6.03,10.36
2017-04-10,33.59,10.12,,0.43,3.87,3.99,6.44,8.29
2017-04-11,33.18,11.86,44.88,0.39,3.37,4.05,6.72,9.53
2017-04-12,39.92,12.56,45.81,0.36,3.055,3.24,4.09,9.15
2017-04-13,56.33,12.26,43.4,0.44,2.74,4.59,6.15,12.21
2017-04-14,53.74,,46.05,1.62,3.42,4.65,6.94,9.99
2017-04-15,46.26,,39.34,0.32,4.86,4.81,6.81,7.779999999999999
2017-04-16,67.59,,57.62,0.37,4.33,4.88,7.0,5.569999999999999
2017-04-17,45.1,,39.67,0.42,3.8,4.92,7.69,3.36
2017-04-18,49.44,,42.97,0.74,3.82,4.84,5.45,3.31
2017-04-19,35.98,,44.94,2.85,2.86,4.78,5.24,4.92
2017-04-20,26.81,,43.89,2.94,3.57,4.97,4.93,4.42
2017-04-21,20.36,,42.47,2.43,3.12,6.35,4.9,3.55
2017-04-22,23.96,,38.2,2.46,3.0,9.05,6.98,4.38
2017-04-23,27.56,,33.93,3.39,3.37,7.47,3.64,4.81
2017-04-24,30.48,,33.42,4.74,2.24,7.25,5.65,4.74
2017-04-25,37.12,,42.69,2.92,2.79,7.33,4.72,7.14
2017-04-26,27.82,,30.71,2.98,3.67,7.76,5.5,7.02
2017-04-27,59.1,,34.28,4.26,3.84,6.62,4.7,9.27
2017-04-28,43.41,,35.74,1.9,2.98,7.91,4.57,6.98
2017-04-29,62.96,,46.08,1.72,3.53,8.53,,7.71
2017-04-30,48.75,,44.49,2.04,3.315,6.4,,5.54
2017-05-01,60.05,,53.22,2.58,3.1,7.09,,5.05
2017-05-02,59.35,,41.74,2.95,2.28,6.09,,6.03
2017-05-03,54.09,,55.58,2.6,3.01,7.31,,9.89
2017-05-04,35.77,,34.18,2.25,3.32,7.45,,6.92
2017-05-05,45.98,,48.03,3.52,3.18,7.89,,9.81
2017-05-06,55.84,,47.56,4.05,2.65,7.15,,10.12
2017-05-07,39.1,,51.67,3.7,2.47,8.14,,5.99
2017-05-08,48.33,,60.02,1.6,3.61,7.29,4.8,3.98
2017-05-09,35.48,,38.4,1.29,3.65,7.1,2.98,4.3
2017-05-10,30.83,,40.4,1.58,2.9,6.96,3.43,3.89
2017-05-11,36.96,,50.58,1.49,34.53,7.81,3.33,4.12
2017-05-12,82.34,,49.34,4.11,28.98,6.82,2.8,3.78
2017-05-13,53.7,,52.25,1.42,18.57,10.08,5.2,4.11
2017-05-14,40.87,,47.26,2.23,2.81,10.84,5.24,3.24
2017-05-15,52.98,,39.34,2.17,2.48,7.98,4.13,3.26
2017-05-16,42.84,,41.08,1.91,4.3,8.24,1.14,3.2
2017-05-17,41.63,,35.58,1.57,4.54,7.23,2.12,2.14
2017-05-18,61.11,,51.44,1.45,3.27,6.77,1.62,5.95
2017-05-19,41.83,,40.79,1.55,3.66,7.5,1.47,4.41
2017-05-20,37.87,,34.15,1.74,4.19,7.89,1.36,5.3
2017-05-21,45.79,,35.02,1.34,4.39,6.47,1.68,5.18
2017-05-22,36.63,,34.1,1.27,3.11,7.48,1.51,6.38
2017-05-23,25.81,,44.22,1.76,2.44,8.58,0.95,8.21
2017-05-24,40.28,,42.21,1.59,8.36,8.56,2.3,5.9
2017-05-25,54.75,,41.0,1.64,6.8,10.43,3.48,4.58
2017-05-26,41.71,,41.88,1.62,3.92,9.51,4.68,3.83
2017-05-27,26.9,,42.27,1.05,4.64,10.36,4.69,4.005
2017-05-28,28.42,,34.58,1.17,4.77,10.28,3.59,4.18
2017-05-29,24.69,,29.28,1.13,3.75,7.5,4.11,2.39
2017-05-30,12.93,,39.37,1.38,4.01,7.09,4.13,3.023333333333333
2017-05-31,5.32,,38.55,1.32,4.22,6.97,4.04,3.6566666666666663
2017-06-01,9.29,,35.09,1.2,4.76,6.28,4.39,4.29
2017-06-02,12.29,,36.02,1.39,4.66,6.81,5.88,3.84
2017-06-03,15.37,,31.08,1.47,2.64,7.38,6.28,5.26
2017-06-04,17.6,,27.78,1.33,5.345000000000001,5.91,7.89,3.01
2017-06-05,13.61,,22.71,1.33,8.05,5.37,4.73,3.57
2017-06-06,10.08,,22.95,1.07,3.17,5.81,5.84,3.48
2017-06-07,17.78,,29.9,1.08,5.15,6.22,4.4,3.78
2017-06-08,,,,1.03,5.39,5.31,5.79,4.65
2017-06-09,,,,1.3,5.24,6.53,5.93,4.27
2017-06-10,,,,1.04,5.88,5.64,4.52,4.64
2017-06-11,,,,1.1,6.17,6.28,5.76,3.25
2017-06-12,,,,1.12,6.39,6.11,5.87,4.66
2017-06-13,,,,1.06,4.95,6.21,5.7,3.38
2017-06-14,,,,1.11,5.37,8.61,,3.413333333333333
2017-06-15,,,,1.51,6.33,3.58,,3.4466666666666663
2017-06-16,,,,2.02,8.39,3.5,,3.48
2017-06-17,,,,2.0,5.04,3.12,,3.85
2017-06-18,,,,2.0,6.5,4.55,,3.14
2017-06-19,,,,2.0,5.21,4.91,4.24,3.76
2017-06-20,,,,2.0,9.16,4.05,3.76,4.78
2017-06-21,,,,1.83,9.82,4.1,3.68,5.08
2017-06-22,,,,1.12,8.53,4.61,4.37,3.27
2017-06-23,,,,0.96,8.34,4.18,4.53,3.27
2017-06-24,,,,4.25,6.95,4.67,5.74,2.78
2017-06-25,,,,4.36,4.83,7.74,3.11,4.24
2017-06-26,,,,2.42,13.5,4.51,2.37,3.89
2017-06-27,,,,3.42,8.4,4.67,1.7,4.07
2017-06-28,,,,1.53,9.9,4.65,4.59,4.18
2017-06-29,,,,3.87,8.67,4.34,4.38,3.62
2017-06-30,,,,3.35,8.69,4.69,3.45,4.38
2017-07-01,,,,4.3,12.26,4.63,3.87,4.98
2017-07-02,,,,4.29,7.86,4.54,3.12,3.39
2017-07-03,,,,4.35,6.78,4.62,2.42,4.59
2017-07-04,,,,4.26,,4.87,2.93,3.77
2017-07-05,,,,1.9,,4.69,2.48,3.46
2017-07-06,,,,2.2,,4.5,3.48,3.68
2017-07-07,,,,2.84,,11.84,2.07,3.88
2017-07-08,,,,2.47,,4.72,3.23,4.03
2017-07-09,,,,3.19,,4.57,5.96,3.39
2017-07-10,,,,2.3,7.21,4.24,3.78,3.54
2017-07-11,,,,1.68,3.09,4.24,2.86,2.79
2017-07-12,,,,3.39,4.6,4.59,2.96,3.11
2017-07-13,,,,3.87,2.03,4.62,3.79,4.06
2017-07-14,,,,3.51,4.38,4.81,3.69,3.35
2017-07-15,,,,3.86,8.48,4.83,2.49,4.68
2017-07-16,,,,1.8,2.62,4.9,2.92,2.7
2017-07-17,,,,2.12,2.26,4.63,1.78,3.03
2017-07-18,,,,2.97,2.99,5.47,2.3,4.7
2017-07-19,,,,2.86,3.72,4.71,2.7,5.63
2017-07-20,,,,3.76,2.79,4.75,3.48,3.4
2017-07-21,,,,4.85,3.3,4.68,3.42,4.26
2017-07-22,,,,1.63,3.02,4.56,2.75,2.69
2017-07-23,,,,5.27,3.37,4.52,3.42,3.57
2017-07-24,,,,6.76,2.81,4.77,2.55,4.33
2017-07-25,,,,4.37,3.18,4.67,5.43,3.16
2017-07-26,,,,2.7,3.67,4.66,3.55,4.99
2017-07-27,,,,4.28,3.88,4.81,4.16,4.69
2017-07-28,,,,3.89,2.94,4.75,3.93,4.89
2017-07-29,,,,3.51,3.63,4.88,4.16,3.22
2017-07-30,,,,3.45,3.52,5.09,3.84,2.94
2017-07-31,,,,3.49,5.47,4.91,5.18,3.6
2017-08-01,,,,4.08,5.19,4.64,4.41,4.54
2017-08-02,,,,5.4,4.16,5.02,5.16,3.94
2017-08-03,,,,5.89,3.58,4.99,5.23,4.41
2017-08-04,,,,4.78,5.78,5.3,5.02,3.81
2017-08-05,,,,4.51,4.18,5.32,5.97,5.12
2017-08-06,,,,4.72,4.08,4.82,5.6,3.7
2017-08-07,,,,4.99,4.15,5.29,5.05,2.54
2017-08-08,,,,5.12,4.56,4.76,6.28,4.9
2017-08-09,,,,4.05,4.42,5.06,9.54,5.63
2017-08-10,,,,2.12,4.34,3.73,10.31,3.99
2017-08-11,,,,2.53,3.07,3.69,9.42,5.31
2017-08-12,,,,3.19,3.0733333333333333,4.45,8.91,5.04
2017-08-13,,,,2.0,3.0766666666666667,4.82,10.07,3.64
2017-08-14,,,,2.99,3.08,5.45,10.06,4.27
2017-08-15,,,,3.46,4.54,4.65,10.0,3.54
2017-08-16,,,,3.1950000000000003,4.09,4.73,8.97,4.18
2017-08-17,,,,2.93,3.55,5.8,10.7,3.98
2017-08-18,,,,2.75,3.52,5.8125,10.45,2.45
2017-08-19,,,,2.98,4.07,5.825,10.27,3.0
2017-08-20,,,,1.02,3.4,5.8375,10.09,2.61
2017-08-21,,,,2.08,5.52,5.85,9.91,3.56
2017-08-22,,,,2.77,3.76,5.05,8.27,4.11
2017-08-23,,,,1.52,3.96,5.59,8.66,3.88
2017-08-24,,,,2.82,4.52,5.43,8.51,3.69
2017-08-25,,,,2.89,4.11,4.64,8.61,3.61
2017-08-26,,,,3.67,3.88,5.23,8.7,3.26
2017-08-27,,,,4.38,3.15,5.08,8.53,3.41
2017-08-28,,,,4.51,4.27,5.25,7.76,3.97
2017-08-29,,,,3.29,3.78,5.26,5.91,3.8
2017-08-30,,,,3.1,4.42,5.12,4.9,3.93
2017-08-31,,,,6.02,3.34,4.91,5.21,4.06
2017-09-01,,,,3.46,3.83,4.92,5.05,4.2
2017-09-02,,,,2.73,4.13,4.76,5.23,4.16
2017-09-03,,,,4.46,2.73,4.65,5.36,3.88
2017-09-04,,,,3.97,3.9,4.46,5.73,4.26
2017-09-05,,,,4.39,4.45,4.36,6.47,3.75
2017-09-06,,,,4.94,4.12,4.04,4.9,4.34
2017-09-07,,,,5.21,4.68,3.83,5.4,4.65
2017-09-08,,,,2.57,4.26,3.53,5.89,4.41
2017-09-09,,,,2.44,4.25,8.1,5.6,3.53
2017-09-10,,,,4.88,4.046666666666667,14.81,5.06,3.64
2017-09-11,,,,5.05,3.8433333333333337,8.11,6.76,3.98
2017-09-12,,,,4.2,3.64,6.82,4.88,3.67
2017-09-13,,,,3.24,3.78,6.2,5.89,3.62
2017-09-14,,,,2.07,3.95,7.94,5.91,3.9
2017-09-15,,,,2.84,4.3,12.73,5.9,4.63
2017-09-16,,,,5.8,3.64,7.75,5.89,3.39
2017-09-17,,,,4.92,4.1,10.15,5.58,4.08
2017-09-18,,,,4.38,3.98,5.36,5.16,5.13
2017-09-19,,,,5.46,4.12,5.74,6.12,3.36
2017-09-20,,,,4.21,3.61,7.53,5.93,3.94
2017-09-21,,,,4.14,4.37,16.84,6.0,4.52
2017-09-22,,,,3.34,5.3,22.92,5.47,3.46
2017-09-23,,,,3.58,5.23,9.82,5.71,5.27
2017-09-24,,,,6.55,4.7,14.17,5.51,4.03
2017-09-25,,,,4.01,4.79,16.49,4.66,4.78
2017-09-26,,7.13,,2.19,5.44,18.8,3.97,4.19
2017-09-27,,6.62,,1.99,4.08,27.12,4.43,3.06
2017-09-28,,6.08,,2.57,4.01,32.04,4.61,3.12
2017-09-29,,7.17,,4.0,4.35,63.32,5.15,4.0
2017-09-30,,6.64,,5.42,4.28,24.56,6.39,3.26
2017-10-01,,0.72,,3.14,4.21,14.04,4.86,4.19
2017-10-02,,1.61,,5.51,5.51,11.22,5.36,3.74
2017-10-03,,6.58,,3.05,4.11,27.94,7.11,3.29
2017-10-04,,9.96,,1.96,4.24,32.4,6.52,2.83
2017-10-05,,12.0,,5.06,3.84,20.13,5.92,3.26
2017-10-06,,16.21,,6.76,4.09,12.85,5.29,4.17
2017-10-07,,27.93,,3.22,3.95,9.4,4.92,3.5
2017-10-08,,30.4,,3.52,3.82,7.82,5.82,3.0
2017-10-09,,29.37,,6.79,4.7,14.94,6.36,3.0
2017-10-10,,7.6,,0.86,4.01,7.12,4.31,2.98
2017-10-11,,6.57,,1.66,4.33,11.86,5.72,3.25
2017-10-12,,7.65,,1.52,4.14,6.34,5.2,3.39
2017-10-13,,9.39,,2.26,4.43,29.68,5.76,2.95
2017-10-14,,7.91,,2.15,4.64,20.06,4.71,2.75
2017-10-15,,9.72,,1.59,3.98,12.48,6.03,3.12
2017-10-16,24.06,7.86,52.73,1.96,3.98,10.71,9.74,3.87
2017-10-17,17.75,8.46,37.89,3.26,3.21,11.49,17.87,1.79
2017-10-18,21.39,12.34,47.98,3.49,3.8,29.1,21.03,3.44
2017-10-19,22.22,11.32,20.03,2.91,3.95,30.12,15.06,21.98
2017-10-20,44.52,19.44,68.0,3.56,6.74,10.07,13.84,13.32
2017-10-21,24.78,6.48,42.85,2.62,6.06,9.05,10.38,7.06
2017-10-22,19.21,5.91,55.07,2.8,4.06,14.39,16.07,13.64
2017-10-23,30.27,6.37,40.06,2.55,4.76,16.46,24.39,15.55
2017-10-24,20.59,7.88,40.86,3.61,5.24,17.23,24.63,13.23
2017-10-25,23.48,16.78,42.895,1.51,3.74,19.05,40.28,12.67
2017-10-26,25.95,8.88,44.93,2.01,4.18,29.31,32.24,15.6
2017-10-27,19.69,8.17,48.69,2.41,4.54,9.14,24.3,9.23
2017-10-28,38.86,9.19,44.045,2.36,5.88,21.83,24.37,7.15
2017-10-29,33.94,9.58,39.4,2.69,4.34,16.27,12.83,5.97
2017-10-30,27.53,8.92,54.36,1.72,4.17,8.38,5.31,5.35
2017-10-31,33.69,11.71,25.35,2.16,4.2,11.19,4.89,4.75
2017-11-01,22.72,10.01,44.56,0.87,3.99,9.12,4.82,4.73
2017-11-02,20.86,6.73,29.73,7.56,4.36,6.06,4.6,5.23
2017-11-03,23.34,14.98,32.37,8.42,4.67,6.14,4.5,5.26
2017-11-04,33.85,12.87,34.44,1.68,3.53,9.52,4.61,5.75
2017-11-05,28.34,13.41,33.78,1.0,4.2,9.35,4.29,6.42
2017-11-06,29.16,11.44,32.62,0.98,3.6,24.73,4.69,7.0
2017-11-07,16.26,10.9,30.46,2.08,4.5,23.87,7.73,6.87
2017-11-08,23.1,8.29,38.25,0.92,4.63,23.91,7.54,5.63
2017-11-09,15.75,9.25,28.0,0.33,4.55,25.34,7.4,5.63
2017-11-10,18.33,12.83,26.14,0.92,4.65,16.98,7.38,4.5
2017-11-11,13.23,12.21,40.45,1.8,4.61,25.19,7.51,5.51
2017-11-12,16.31,11.29,12.26,2.02,3.79,35.67,7.38,6.71
2017-11-13,15.59,11.5,33.98,1.88,4.35,14.23,8.07,10.33
2017-11-14,16.16,10.75,28.73,2.55,4.7,6.79,7.86,12.17
2017-11-15,20.41,11.11,23.94,2.3,3.8,6.45,8.52,9.62
2017-11-16,24.95,15.44,43.96,2.84,4.71,16.18,7.77,7.84
2017-11-17,19.56,13.93,37.29,1.95,4.99,17.27,6.44,5.58
2017-11-18,17.42,11.42,34.42,2.01,4.51,16.1,4.84,7.5
2017-11-19,22.88,10.87,31.06,1.46,3.86,14.58,5.36,6.37
2017-11-20,16.78,10.8,33.25,1.33,4.22,13.45,4.83,10.21
2017-11-21,17.38,11.07,26.48,1.58,4.68,13.14,4.78,9.75
2017-11-22,17.02,14.77,37.34,1.31,3.13,15.59,4.75,10.96
2017-11-23,17.74,13.84,43.63,1.41,4.98,17.95,4.55,10.4
2017-11-24,14.45,13.11,46.67,1.15,5.62,31.46,4.8,10.97
2017-11-25,17.04,15.58,50.31,1.72,,24.69,5.1,14.85
2017-11-26,18.57,16.32,44.45,1.2,,12.84,4.29,9.39
2017-11-27,17.09,11.97,43.88,1.67,,24.83,4.43,12.74
2017-11-28,16.98,12.13,47.68,2.11,,34.28,4.96,10.6
2017-11-29,22.54,14.34,38.79,1.54,,16.46,5.26,14.04
2017-11-30,19.14,14.12,28.59,2.1,,7.36,5.47,10.37
2017-12-01,18.37,9.86,35.12,2.58,,10.75,4.0,11.93
2017-12-02,15.88,10.63,40.77,2.02,,11.77,5.54,8.98
2017-12-03,16.82,13.46,35.95,1.25,,18.59,6.01,7.69
2017-12-04,19.07,9.86,37.43,2.04,,33.07,4.97,7.38
2017-12-05,22.66,9.75,37.07,2.48,,10.4,5.11,5.21
2017-12-06,27.98,8.52,47.37,,5.97,20.58,4.82,12.35
2017-12-07,21.88,8.52,46.23,,4.83,35.36,4.07,11.22
2017-12-08,24.42,7.04,51.93,,4.83,24.03,3.48,13.13
2017-12-09,22.43,9.63,49.6,,5.44,18.51,5.34,22.595
2017-12-10,16.84,20.64,47.12,,4.72,11.57,4.43,32.06
2017-12-11,20.94,20.66,32.56,,4.6,2.73,5.53,8.54
2017-12-12,21.62,3.52,14.18,,5.11,7.95,4.8,8.02
2017-12-13,19.94,7.06,16.74,,4.41,13.92,4.5,5.53
2017-12-14,19.19,8.63,14.62,,4.25,21.92,3.54,3.44
2017-12-15,20.73,7.76,20.46,,4.72,21.7,5.01,4.975
2017-12-16,23.77,8.47,28.815,,4.5,5.37,4.06,6.51
2017-12-17,26.81,8.81,37.17,,4.81,7.93,5.96,8.92
2017-12-18,26.75,10.58,36.61,,4.76,9.5,6.09,7.96
2017-12-19,32.22,16.53,55.26,,4.63,41.79,6.62,9.56
2017-12-20,24.0,20.59,57.91,,4.82,13.34,5.73,9.4
2017-12-21,29.59,20.04,44.92,,4.21,14.4,4.76,10.17
2017-12-22,26.66,17.22,42.95,,4.3,21.82,3.79,7.19
2017-12-23,27.92,14.46,43.81,,5.18,27.78,4.39,7.63
2017-12-24,26.55,17.39,36.44,,3.69,32.8,5.18,6.1
2017-12-25,24.27,27.58,29.11,,5.21,12.74,5.33,5.61
2017-12-26,28.1,17.67,42.4,,3.72,30.87,5.39,10.15
2017-12-27,24.79,13.62,43.18,,3.8,9.86,6.36,9.39
2017-12-28,29.54,20.32,37.55,3.56,4.73,23.23,5.85,8.49
2017-12-29,35.74,17.58,61.48,3.83,4.7,24.13,5.72,4.04
2017-12-30,22.22,24.38,34.65,3.33,4.12,15.63,5.31,4.97
2017-12-31,22.57,21.81,23.97,2.8,,9.83,5.71,5.87
2018-01-01,22.29,19.44,21.89,3.66,,10.18,4.56,5.03
2018-01-02,23.44,8.41,24.5,3.98,,15.18,5.9,8.52
2018-01-03,20.51,6.4,17.48,3.4,,24.68,6.16,3.86
2018-01-04,21.98,7.63,15.46,3.08,,11.13,5.94,6.2
2018-01-05,21.45,8.05,15.4,3.72,,15.34,5.7,5.18
2018-01-06,22.52,14.95,16.9,3.46,,16.64,6.18,8.99
2018-01-07,21.48,12.34,27.12,3.63,,14.76,5.82,7.25
2018-01-08,23.06,9.21,38.22,7.61,,15.18,5.48,5.02
2018-01-09,23.75,13.11,45.31,46.98,,45.52,5.43,5.48
2018-01-10,23.24,9.03,48.61,2.85,3.96,19.06,4.95,5.09
2018-01-11,23.15,6.94,55.04,8.64,3.9,17.25,5.5,7.58
2018-01-12,29.49,9.52,63.98,17.92,3.46,8.85,5.26,5.06
2018-01-13,25.5,16.9,35.09,2.77,3.94,12.07,5.38,13.97
2018-01-14,24.89,12.38,42.26,2.44,4.09,6.9,5.59,12.01
2018-01-15,21.3,12.89,46.42,2.56,3.44,11.31,4.98,7.65
2018-01-16,27.12,8.15,48.1,3.07,3.87,7.21,6.6,6.53
2018-01-17,18.09,13.66,20.75,2.37,4.38,8.06,4.96,7.06
2018-01-18,32.28,9.88,33.32,2.17,3.47,9.83,5.91,4.12
2018-01-19,22.84,14.7,34.32,2.24,4.1,18.59,7.29,7.27
2018-01-20,23.12,10.44,42.81,1.86,4.05,24.67,17.09,6.57
2018-01-21,33.91,12.05,44.49,1.73,3.65,28.35,8.26,6.79
2018-01-22,30.11,10.21,36.32,3.06,3.72,18.64,2.91,7.15
2018-01-23,24.6,10.52,12.08,3.26,4.46,13.34,4.0,7.95
2018-01-24,25.89,8.24,11.14,1.88,4.14,22.6,4.55,7.84
2018-01-25,10.75,5.44,7.68,2.38,3.02,12.3,4.79,6.8
2018-01-26,16.63,7.13,7.99,2.8,3.78,5.92,5.42,7.47
2018-01-27,14.98,5.66,12.73,3.49,4.14,7.09,5.17,6.72
2018-01-28,16.07,11.34,14.42,3.34,4.17,5.71,5.48,6.56
2018-01-29,12.67,12.61,23.59,3.33,4.3,8.96,6.37,5.52
2018-01-30,18.37,14.33,29.39,3.02,3.69,20.98,5.92,6.08
2018-01-31,15.38,8.82,28.83,2.72,3.83,27.59,5.72,7.45
2018-02-01,13.26,10.5,38.06,3.94,4.95,21.22,6.04,6.51
2018-02-02,16.38,11.88,24.95,3.99,2.72,10.23,6.08,7.2
2018-02-03,17.53,10.21,26.86,15.16,2.41,8.0,5.17,13.08
2018-02-04,15.41,12.36,30.12,41.88,3.09,3.42,5.66,5.5
2018-02-05,13.77,11.11,30.25,3.24,3.57,6.81,6.59,7.87
2018-02-06,17.76,10.8,36.52,6.01,2.73,11.66,6.59,8.01
2018-02-07,14.15,7.63,36.73,1.82,5.26,6.12,6.03,11.46
2018-02-08,17.09,11.27,18.29,3.01,8.86,6.99,5.71,13.41
2018-02-09,12.96,10.71,15.72,3.88,11.18,5.24,7.64,13.97
2018-02-10,24.74,17.56,18.75,2.68,29.24,6.66,9.1,11.83
2018-02-11,18.44,15.21,17.28,2.56,21.44,6.02,7.09,11.89
2018-02-12,6.96,5.46,11.38,2.57,,5.58,7.32,8.53
2018-02-13,18.57,5.58,10.14,1.78,,9.19,6.87,7.99
2018-02-14,19.31,4.23,12.17,,,9.93,2.54,5.56
2018-02-15,18.65,5.66,17.03,,,16.44,,
2018-02-16,13.0,9.15,26.42,,0.94,8.43,,
2018-02-17,16.8,9.59,36.28,,2.3,4.69,,
2018-02-18,16.99,12.13,25.62,,,7.11,,
2018-02-19,21.75,14.27,26.31,,,10.55,,
2018-02-20,19.3,13.7,29.3,,,10.44,,
2018-02-21,21.92,16.22,25.78,,,11.08,,
2018-02-22,16.86,18.49,33.49,,3.15,11.39,,
2018-02-23,19.3,16.86,26.85,,,8.42,,
2018-02-24,15.06,18.79,21.23,,,9.67,,
2018-02-25,23.07,14.49,17.64,,,15.98,,
2018-02-26,14.42,7.88,11.95,,,25.56,,
2018-02-27,14.54,11.23,9.81,,,15.88,3.28,
2018-02-28,17.85,17.67,26.87,,,6.2,,
2018-03-01,17.48,15.16,30.1,,5.47,9.84,,
2018-03-02,17.87,15.28,12.87,,2.995,9.47,,
2018-03-03,19.89,13.12,22.81,,0.52,10.73,,
2018-03-04,16.88,10.52,21.6,,0.5866666666666667,9.31,,
2018-03-05,16.01,9.97,20.24,,0.6533333333333333,5.31,,
2018-03-06,14.74,9.8,27.91,,0.72,7.28,,
2018-03-07,15.08,11.84,20.21,,1.52,4.65,,
2018-03-08,34.23,15.62,18.19,,2.32,10.52,,
2018-03-09,35.11,20.21,34.56,,,5.0,,
2018-03-10,16.64,11.82,27.65,,,5.12,,
2018-03-11,18.98,12.78,32.65,,,5.24,,
2018-03-12,19.476666666666667,17.35,32.92,,,5.0,,
2018-03-13,19.973333333333333,14.33,36.18,,,3.81,11.86,
2018-03-14,20.47,13.89,29.28,,,5.04,,
2018-03-15,18.85,12.93,29.05,,4.11,6.29,,
2018-03-16,18.89,13.44,31.27,,,4.18,,
2018-03-17,14.93,13.4,31.82,,,6.78,,
2018-03-18,23.976666666666667,11.88,26.24,,,8.62,,
2018-03-19,33.02333333333333,9.99,35.19,,,7.24,,
2018-03-20,42.07,13.8,36.62,,,7.12,6.1,
2018-03-21,31.64,16.3,51.09,,,3.52,,
2018-03-22,19.35,8.71,44.64,,,3.63,,42.37
2018-03-23,14.32,7.6,30.77,,,3.81,,
2018-03-24,15.05,8.52,39.38,,,6.87,,
2018-03-25,17.54,9.07,36.4,,,4.1,,
2018-03-26,17.02,10.8,44.16,,,4.96,,
2018-03-27,24.52,11.2,51.74,,,5.86,7.7,
2018-03-28,38.25,15.74,36.65,,,5.13,,
2018-03-29,15.22,10.46,35.94,,2.08,7.22,,38.37
2018-03-30,21.61,12.0,32.02,,1.625,5.01,,
2018-03-31,15.33,12.29,28.24,,1.17,1.96,,
2018-04-01,9.05,12.75,17.35,,,3.42,,
2018-04-02,23.14,10.79,19.25,,,4.88,,
2018-04-03,13.58,12.91,21.4,,,4.615,16.61,
2018-04-04,19.69,10.81,25.44,,,4.35,,
2018-04-05,24.12,23.37,34.61,,3.52,,,17.58
2018-04-06,23.66,9.03,35.48,,3.306666666666666,,,
2018-04-07,8.34,4.76,11.85,,3.0933333333333333,,,
2018-04-08,5.44,2.97,15.75,,2.88,,,
2018-04-09,6.12,5.03,19.43,,,,,
2018-04-10,3.2,11.63,22.86,,,9.82,,
2018-04-11,3.37,5.53,11.37,,,8.55,,
2018-04-12,7.71,4.67,17.423333333333332,,,7.28,,38.11
2018-04-13,9.89,12.4,23.476666666666667,,,6.01,,
2018-04-14,8.41,11.04,29.53,,,9.803333333333333,,
2018-04-15,19.74,12.8,42.56,,1.82,13.596666666666666,,
2018-04-16,26.27,10.56,43.35,,1.725,17.39,,
2018-04-17,8.04,10.87,26.81,,1.63,5.81,0.03,
2018-04-18,11.93,4.24,19.5,,1.5499999999999998,3.28,,
2018-04-19,15.21,8.97,27.79,,1.4699999999999998,2.86,,
2018-04-20,16.29,3.6,11.54,,1.39,10.87,,24.35
2018-04-21,8.02,2.02,17.33,,1.5833333333333333,0.97,,
2018-04-22,2.76,5.29,29.02,,1.7766666666666666,5.96,,
2018-04-23,7.65,16.23,22.38,,1.97,,,
2018-04-24,11.42,23.13,29.13,,,,,
2018-04-25,19.13,25.46,26.77,,,,,
2018-04-26,17.06,30.69,33.79,,,,,31.08
2018-04-27,6.1,6.8,27.29,,,,,
2018-04-28,3.05,11.31,16.29,,,5.74,,
2018-04-29,3.82,7.68,26.75,,4.12,4.495,,
2018-04-30,4.7,8.31,15.53,,1.32,3.25,,
2018-05-01,1.63,9.4,19.32,,1.86,5.585,,
2018-05-02,3.28,6.45,7.39,,3.47,7.92,,
2018-05-03,2.38,4.2,15.13,,,7.253333333333333,,
2018-05-04,1.86,6.01,19.35,,,6.586666666666666,,
2018-05-05,6.78,19.86,16.33,,,5.92,,
2018-05-06,20.81,3.79,19.42,,,5.97,,
2018-05-07,20.62,6.86,22.18,,,6.02,,
2018-05-08,9.18,6.32,7.05,,8.2,7.27,,
2018-05-09,12.74,10.72,14.51,,7.725,8.52,,
2018-05-10,7.63,7.71,12.64,,7.25,5.49,,21.44
2018-05-11,9.11,11.52,23.35,,3.08,2.46,,
2018-05-12,8.14,11.8,19.92,,,,,
2018-05-13,1.72,10.73,3.91,,,,,
2018-05-14,1.87,6.02,11.09,,,,,
2018-05-15,2.92,7.17,23.07,,,,,
2018-05-16,5.54,7.44,15.81,,,,,
2018-05-17,6.33,8.82,19.71,,,,,
2018-05-18,16.39,8.95,35.98,,,,,
2018-05-19,16.56,11.09,27.5,,,,,
2018-05-20,8.57,8.41,30.35,,2.92,,,
2018-05-21,17.33,13.72,31.43,,2.31,,,
2018-05-22,21.25,15.36,41.55,,1.7,,,
2018-05-23,19.5,21.49,43.86,,,,,
