Date,DL002,DL021,DL031,KA003,KA009,TN001,UP012,UP014
2018-07-06,,23.05,83.96,18.67,7.37,,28.29,44.15
2018-07-07,,21.19,72.73,18.45,6.44,25.26,29.69,38.48
2018-07-08,,24.84,98.27,18.93,4.93,,24.17,33.83
2018-07-09,,22.68,60.11,21.45,5.2,,22.19,34.59
2018-07-10,,17.13,36.04,17.75,5.6,,21.76,27.41
2018-07-11,,19.66,37.44,20.17,5.29,,25.92,30.79
2018-07-12,,17.66,36.05,18.49,3.96,13.77,25.47,32.2
2018-07-13,,18.59,39.86,19.57,4.92,17.273333333333333,25.74,32.12
2018-07-14,,19.36,41.96,14.67,3.97,20.776666666666667,28.02,32.16
2018-07-15,,16.07,32.68,15.79,3.01,24.28,24.07,30.43
2018-07-16,,26.79,41.37,19.9,4.64,,27.7,30.9
2018-07-17,,21.25,39.23,14.96,4.78,,26.18,29.52
2018-07-18,,17.98,42.98,9.3,4.75,,24.11,29.26
2018-07-19,,15.73,34.22,9.32,8.93,,27.35,32.0
2018-07-20,,16.52,47.01,13.4,13.27,,28.22,33.03
2018-07-21,,20.63,55.41,17.32,14.02,30.93,26.47,33.75
2018-07-22,,17.14,38.21,15.36,12.97,,23.9,29.8
2018-07-23,,16.07,56.34,19.21,14.97,,39.31,34.31
2018-07-24,,17.76,30.055000000000003,24.83,17.44,,25.95,29.9
2018-07-25,,15.77,3.77,22.12,16.34,,24.68,30.66
2018-07-26,,29.31,16.86,22.09,17.58,,23.45,30.18
2018-07-27,,20.86,18.31,21.08,17.96,,26.54,32.23
2018-07-28,,19.46,4.31,18.61,20.09,18.21,32.24,34.99
2018-07-29,,19.48,4.8,19.16,17.25,,32.64,33.38
2018-07-30,,18.83,4.81,23.21,19.64,,29.4,30.72
2018-07-31,,18.38,6.38,20.59,19.33,,28.29,27.98
2018-08-01,,18.44,13.74,24.66,18.81,,27.41,27.34
2018-08-02,,39.95,18.49,22.02,12.48,34.22,30.94,33.87
2018-08-03,,25.53,18.44,22.5,17.23,25.2,31.52,40.31
2018-08-04,,25.04,41.57,20.24,19.24,,27.19,35.1
2018-08-05,,19.1,10.8,17.84,18.37,,27.72,37.03
2018-08-06,,41.17,10.09,19.42,18.53,,29.75,37.64
2018-08-07,,23.29,10.75,21.74,19.27,,40.39,32.68
2018-08-08,,21.89,10.68,24.61,20.54,,28.58,31.59
2018-08-09,,20.09,15.62,19.26,16.77,,28.54,32.3
2018-08-10,,30.75,16.04,18.67,10.46,20.72,39.84,42.66
2018-08-11,,25.33,8.05,18.99,10.67,,37.36,37.15
2018-08-12,8.2,26.82,20.66,15.46,8.77,,40.96,60.5
2018-08-13,18.7,28.3,58.04,16.4,9.09,,38.43,46.34
2018-08-14,12.24,23.31,75.4,15.85,9.4,,40.51,40.97
2018-08-15,11.1,18.96,39.32,14.77,8.62,,37.61,36.29
2018-08-16,9.75,39.07,62.17,13.33,7.28,,25.75,29.47
2018-08-17,5.5,15.88,21.92,14.23,5.12,,26.71,28.79
2018-08-18,5.79,26.18,24.61,14.87,18.46,,30.59,32.29
2018-08-19,11.18,36.53,20.98,13.51,27.77,,29.56,33.54
2018-08-20,18.49,35.15,24.27,15.46,16.97,26.8,32.1,31.55
2018-08-21,23.12,37.16,18.6,13.51,11.93,20.81,27.62,27.2
2018-08-22,27.15,38.26,17.28,14.51,10.29,14.82,23.43,27.4
2018-08-23,27.86,37.93,11.84,17.42,9.87,,28.37,31.86
2018-08-24,24.25,30.6,16.81,24.61,14.05,,27.81,35.15
2018-08-25,35.08,30.92,9.12,20.61,16.32,,26.6,43.65
2018-08-26,26.42,29.88,9.7,17.17,13.44,,25.08,37.11
2018-08-27,31.33,35.61,16.89,19.39,14.29,21.87,25.29,34.59
2018-08-28,8.88,42.44,27.48,16.47,14.01,18.34,22.11,31.2
2018-08-29,18.01,35.82,11.56,20.68,14.25,18.52,22.75,32.49
2018-08-30,29.91,35.9,9.24,19.41,10.3,17.9,27.66,33.2
2018-08-31,21.33,35.62,11.48,19.62,6.74,16.94,26.39,43.18
2018-09-01,32.7025,33.32,13.88,18.62,8.78,20.64,24.53,32.33
2018-09-02,44.075,33.63,13.07,18.95,12.99,26.95,22.65,39.0
2018-09-03,55.447500000000005,36.63,17.34,26.53,15.09,16.91,28.03,41.79
2018-09-04,66.82,36.22,13.76,28.66,16.7,19.65,29.22,39.07
2018-09-05,62.86,25.6,11.52,20.88,14.3,21.07,24.71,31.41
2018-09-06,66.32,20.19,11.59,18.37,13.93,21.46,27.01,41.28
2018-09-07,88.39,24.78,18.28,16.14,13.96,17.05,22.09,33.15
2018-09-08,49.07,22.71,11.45,6.98,14.07,16.1,22.12,32.86
2018-09-09,31.14,18.98,6.83,5.18,13.93,14.06,24.34,36.26
2018-09-10,55.09,24.64,7.7,12.96,14.86,21.35,22.78,40.03
2018-09-11,71.24,18.26,9.27,28.59,15.93,16.47,22.0,37.04
2018-09-12,61.5,20.55,10.09,22.92,15.66,19.03,22.98,36.84
2018-09-13,68.79,19.63,8.39,27.55,15.47,16.21,24.86,31.54
2018-09-14,64.47,20.75,10.16,29.12,16.43,15.19,23.04,38.2
2018-09-15,76.69,31.97,14.2,23.21,15.28,18.91,24.18,34.04
2018-09-16,58.0,19.07,20.77,16.08,19.95,18.45,24.26,33.04
2018-09-17,74.03,21.16,8.49,21.455,13.83,22.66,20.25,31.56
2018-09-18,79.61,24.32,12.19,26.83,13.31,22.17,20.64,30.68
2018-09-19,95.18,24.13,18.22,20.72,14.75,24.81,26.73,46.71
2018-09-20,,25.6,45.96,33.74,15.01,26.99,24.68,43.86
2018-09-21,,24.03,29.23,24.2,15.01,25.36,18.0,17.42
2018-09-22,,19.92,28.71,24.55,15.65,21.26,20.24,17.1
2018-09-23,,18.63,22.13,29.03,16.31,16.52,22.28,22.04
2018-09-24,79.35,17.82,75.13,28.96,15.07,15.87,21.99,40.59
2018-09-25,66.58,18.82,40.89,21.37,19.03,19.37,21.77,32.09
2018-09-26,85.68,21.58,54.25,6.22,16.52,15.79,21.48,25.62
2018-09-27,112.91,21.41,58.04,33.8,16.38,15.48,27.67,39.03
2018-09-28,131.55,29.09,60.82,26.98,17.34,15.1,25.96,33.22
2018-09-29,110.24,37.15,74.61,23.02,16.12,16.82,29.09,48.89
2018-09-30,99.5,24.96,64.3,24.69,15.42,17.16,34.01,34.01
2018-10-01,110.89,29.59,76.43,28.98,16.7,14.09,24.01,40.28
2018-10-02,98.3,28.1,68.2,19.97,14.87,16.52,14.12,39.25
2018-10-03,125.82,32.69,88.3,22.05,15.06,17.52,15.85,41.29
2018-10-04,115.56,31.67,91.0,23.97,15.26,22.35,22.9,61.23
2018-10-05,121.5,42.78,115.87,19.28,14.57,30.53,27.6,55.81
2018-10-06,116.0,34.31,82.32,18.05,16.27,22.4,30.4,72.17
2018-10-07,113.1,37.03,87.37,18.92,15.71,17.83,26.85,62.33
2018-10-08,124.2,46.03,105.57,24.4,18.48,29.76,34.13,73.19
2018-10-09,79.36,53.62,82.36,32.85,18.91,26.73,23.67,49.84
2018-10-10,86.63,43.51,79.41,36.96,21.78,33.31,21.04,39.63
2018-10-11,54.29,31.21,60.71,68.71,23.71,27.45,17.3,36.9
2018-10-12,92.39,33.34,80.0,56.26,25.26,31.8,14.89,35.25
2018-10-13,128.46,35.0,67.52,67.73,26.01,18.54,13.63,40.91
2018-10-14,138.21,38.35,63.5,28.46,16.93,24.8,15.57,48.66
2018-10-15,143.02,37.62,77.93,32.26,18.61,16.6,27.78,63.18
2018-10-16,145.74,57.59,75.54,28.03,17.08,15.3,30.48,73.29
2018-10-17,134.18,45.49,63.45,24.61,14.78,22.05,30.16,63.82
2018-10-18,112.21,53.84,61.18,29.0,15.72,26.4,42.6,69.11
2018-10-19,133.45,42.46,102.52,19.54,14.45,32.7,50.2,62.31
2018-10-20,116.55,38.2,123.77,21.39,15.42,39.86,48.14,58.11
2018-10-21,113.81,42.62,106.33,23.77,16.61,26.55,47.83,63.28
2018-10-22,122.56,44.18,105.02,44.95,22.16,33.9,46.69,52.33
2018-10-23,135.86,28.71,112.04,55.69,26.58,34.03,50.94,76.41
2018-10-24,165.21,37.73,122.85,38.03,27.75,32.9,57.43,75.95
2018-10-25,156.99,41.65,118.68,27.48,27.04,39.55,69.37,96.09
2018-10-26,171.57,37.95,66.74,24.65,43.94,34.42,66.97,71.88
2018-10-27,200.94,36.48,53.31,28.52,47.88,34.65,73.99,77.5
2018-10-28,154.07,33.4,42.32,28.26,61.61,31.1,63.57,72.28
2018-10-29,193.34,34.73,50.99,28.83,68.02,26.83,58.56,66.51
2018-10-30,212.29,30.75,55.51,34.44,56.39,25.32,68.77,65.05
2018-10-31,146.03,37.76,47.71,23.67,34.41,26.89,66.11,68.0
2018-11-01,158.31,37.18,53.29,14.78,29.36,27.88,62.28,73.38
2018-11-02,128.05,28.46,54.11,13.93,23.42,25.21,71.49,90.46
2018-11-03,85.03,19.05,53.82,12.61,19.51,21.27,66.59,79.29
2018-11-04,77.53,15.95,52.72,12.7,22.55,19.4,49.85,55.34
2018-11-05,123.27,32.35,81.56,17.95,28.15,18.85,43.65,55.42
2018-11-06,112.85,36.37,59.96,19.13,34.05,21.92,40.93,54.72
2018-11-07,124.36,35.06,52.05,20.19,36.41,25.76,48.86,70.96
2018-11-08,186.0,42.95,65.55,20.89,36.65,43.32,33.93,72.0
2018-11-09,250.94,49.71,68.64,16.53,37.75,28.04,29.08,72.79
2018-11-10,283.04,49.07,87.74,13.42,44.9,29.29,35.81,79.45
2018-11-11,232.34,52.35,98.65,22.07,44.11,28.12,35.31,87.03
2018-11-12,168.92,61.14,142.28,33.6,49.87,32.67,39.83,95.58
2018-11-13,145.76,64.41,135.45,33.81,51.36,36.04,40.56,104.68
2018-11-14,119.51,46.53,89.06,39.85,56.93,33.77,31.79,72.43
2018-11-15,102.12,45.26,87.2,31.73,51.39,23.93,30.08,68.38
2018-11-16,112.92,37.56,85.08,16.86,32.93,19.48,20.81,45.77
2018-11-17,137.73,46.57,98.37,21.12,32.86,26.17,24.45,59.09
2018-11-18,129.78,51.91,94.39,19.15,27.65,22.82,37.34,89.4
2018-11-19,86.99,50.42,104.95,15.44,30.01,19.01,41.62,95.35
2018-11-20,147.98,61.64,114.58,19.63,38.06,21.88,46.98,113.07
2018-11-21,145.29,45.18,111.46,17.73,39.66,17.35,44.19,85.74
2018-11-22,157.4,54.59,137.53,13.48,31.3,25.03,44.86,80.65
2018-11-23,127.22,51.21,116.14,16.77,34.54,26.36,32.07,63.35
2018-11-24,100.93,42.65,84.73,19.22,35.58,36.51,24.96,54.59
2018-11-25,138.38,50.0,106.22,18.08,39.21,31.4,41.29,73.63
2018-11-26,158.75,56.69,116.89,23.8,40.46,44.27,50.97,89.7
2018-11-27,155.08,64.17,91.94,23.24,119.42,37.78,52.55,97.45
2018-11-28,120.09,52.38,93.92,24.57,36.36,32.73,42.4,85.53
2018-11-29,131.78,42.72,106.39,18.48,35.85,28.48,39.6,66.64
2018-11-30,118.72,38.6,109.56,19.76,34.66,28.62,35.52,69.64
2018-12-01,118.8,37.96,99.65,19.46,37.64,32.37,37.36,72.47
2018-12-02,149.47,43.66,92.94,17.03,35.86,24.21,47.71,91.8
2018-12-03,130.62,43.6,111.66,17.6,33.26,25.68,38.13,74.11
2018-12-04,138.31,42.01,114.83,17.5,33.91,25.42,50.54,87.56
2018-12-05,115.02,39.9,100.96,16.94,34.96,26.31,39.07,68.08
2018-12-06,124.58,45.67,114.04,17.63,33.59,24.99,47.4,87.2
2018-12-07,132.08,39.21,93.25,19.24,34.2,24.27,36.31,69.66
2018-12-08,139.45,37.23,102.93,19.94,79.94,24.79,43.47,79.26
2018-12-09,144.95,48.19,109.58,15.55,65.77,23.32,48.93,71.07
2018-12-10,114.88,50.98,97.85,23.01,51.6,28.9,55.13,83.02
2018-12-11,116.47,54.72,98.82,25.89,36.67,34.16,49.05,83.71
2018-12-12,85.37,43.59,81.35,29.48,37.13,38.09,46.44,74.02
2018-12-13,74.44,30.56,73.59,28.21,31.27,33.38,36.89,56.61
2018-12-14,94.42,31.23,76.97,24.34,32.89,35.63,30.63,45.71
2018-12-15,108.04,32.64,77.97,22.19,35.35,25.31,33.42,51.22
2018-12-16,125.71,33.71,81.39,19.75,31.07,20.24,40.43,60.33
2018-12-17,125.81,41.24,95.87,32.56,36.2,28.92,42.98,75.09
2018-12-18,145.81,41.17,102.59,45.0,41.4,33.3,38.66,72.97
2018-12-19,157.75,34.74,103.1,28.75,36.22,23.02,36.64,73.92
2018-12-20,160.19,37.12,97.55,23.69,33.02,23.84,39.36,74.97
2018-12-21,178.98,33.97,100.21,22.62,32.91,25.32,37.1,73.42
2018-12-22,178.69,37.97,130.05,19.73,34.85,24.47,44.28,89.65
2018-12-23,161.9,38.15,85.65,12.55,26.54,23.93,41.85,75.33
2018-12-24,149.16,35.78,96.75,16.68,26.75,26.97,31.71,70.84
2018-12-25,123.71,28.33,86.46,19.85,27.88,29.7,35.315,65.01
2018-12-26,141.99,30.02,91.59,23.92,30.48,25.09,38.92,65.75
2018-12-27,132.87,39.71,78.54,26.01,26.13,26.82,34.65,60.19
2018-12-28,116.1,29.84,60.58,21.97,28.76,25.76,33.15,62.53
2018-12-29,140.85,27.69,60.48,16.73,27.66,28.32,39.5,57.14
2018-12-30,182.29,33.96,61.98,15.13,26.45,4.95,49.73,67.98
2018-12-31,149.55,34.33,50.66,21.19,33.54,11.32,46.87,78.95
2019-01-01,146.01,27.84,49.36,22.75,38.96,17.02,48.28,74.28
2019-01-02,132.27,34.31,46.42,23.26,50.87,16.82,51.84,88.45
2019-01-03,135.9,25.75,60.01,27.14,93.03,17.75,46.54,74.84
2019-01-04,107.83,23.91,56.74,30.82,72.29,17.66,33.0,59.23
2019-01-05,84.6,34.59,50.65,28.05,30.71,18.49,37.45,67.39
2019-01-06,88.65,31.48,54.81,18.33,35.25,16.95,31.73,35.89
2019-01-07,109.73,26.53,49.38,25.77,54.86,17.23,28.62,40.06
2019-01-08,95.67,23.34,45.79,33.77,61.04,18.57,29.96,48.5
2019-01-09,101.93,24.41,51.42,34.82,66.84,16.5,30.56,45.47
2019-01-10,123.87,28.94,58.08,32.65,68.58,17.68,35.47,53.63
2019-01-11,125.97,42.43,85.61,26.19,74.22,14.88,41.71,75.72
2019-01-12,151.58,44.69,53.47,23.61,72.83,15.12,39.71,70.36
2019-01-13,122.94,38.54,66.4,20.34,72.62,15.69,37.26,76.33
2019-01-14,88.92,18.46,43.03,25.42,75.96,14.82,27.91,39.89
2019-01-15,101.32,23.23,47.11,32.0,71.61,12.99,31.73,51.68
2019-01-16,125.8,38.87,63.45,31.17,76.57,12.69,43.28,84.61
2019-01-17,123.9,46.11,66.05,29.01,61.69,12.23,40.26,72.31
2019-01-18,146.92000000000002,31.43,60.44,25.56,22.78,13.57,38.92,65.54
2019-01-19,169.94,33.13,63.81,29.26,26.72,14.17,38.38,68.26
2019-01-20,201.52,45.64,61.44,23.51,21.85,13.66,39.18,82.85
2019-01-21,99.92,30.9,47.86,31.92,26.87,14.2,30.66,62.55
2019-01-22,67.41,18.33,35.06,34.18,26.77,12.9,27.69,42.12
2019-01-23,94.17,20.15,46.66,32.97,26.08,12.52,24.13,35.65
2019-01-24,75.88,25.21,48.04,27.18,22.32,12.07,22.9,50.99
2019-01-25,80.53,18.43,48.51,25.38,20.19,13.4,22.64,41.0
2019-01-26,81.35,17.77,42.71,21.09,19.5,10.53,21.61,23.16
2019-01-27,86.88,22.34,43.14,17.16,17.33,10.46,24.75,37.29
2019-01-28,94.15,23.5,43.86,18.89,16.91,10.34,30.81,44.48
2019-01-29,101.38,25.65,48.23,20.21,18.24,12.63,33.73,45.3
2019-01-30,116.43,30.98,57.91,25.3,17.87,13.5,35.01,60.51
2019-01-31,85.76,36.19,58.07,23.55,20.03,12.04,47.24,73.43
2019-02-01,73.76,33.07,51.69,23.43,22.04,12.71,47.97,67.69
2019-02-02,66.88,17.58,44.06,5.09,21.87,12.97,45.68,59.97
2019-02-03,57.99,16.24,41.99,1.75,20.08,13.14,36.55,34.58
2019-02-04,122.32,23.67,55.01,1.8,19.83,13.24,37.68,49.6
2019-02-05,137.51,43.43,63.77,9.86,18.98,15.33,48.83,65.02
2019-02-06,91.59,30.6,48.65,25.53,21.19,13.14,48.54,59.27
2019-02-07,66.89,12.63,35.39,25.71,23.04,13.6,30.45,30.67
2019-02-08,97.74,18.25,44.42,25.94,20.96,12.41,25.08,43.14
2019-02-09,99.85,18.9,49.38,25.93,22.84,11.2,20.08,32.54
2019-02-10,127.62,24.38,54.36,,18.6,12.01,24.57,31.53
2019-02-11,136.54,28.73,65.86,,17.92,11.51,33.45,50.37
2019-02-12,136.04,31.92,80.92,,20.5,12.45,50.3,66.81
2019-02-13,123.7,39.76,81.28,,21.87,14.87,58.91,60.1
2019-02-14,83.22,28.79,87.54,,22.23,13.25,48.48,45.66
2019-02-15,78.59,21.78,73.17,,20.45,12.9,30.07,26.54
2019-02-16,68.91,13.71,55.96,,19.93,11.68,28.44,21.73
2019-02-17,92.45,21.06,65.39,,20.4,11.06,25.48,20.1
2019-02-18,89.51,22.93,67.09,,23.93,10.41,40.81,40.07
2019-02-19,99.77,21.94,80.04,,21.67,10.49,44.09,42.71
2019-02-20,81.23,32.69,84.8,,19.07,14.84,56.14,56.42
2019-02-21,75.65,22.51,75.43,,18.49,12.58,48.85,53.62
2019-02-22,72.57,14.73,55.61,,25.19,13.29,41.93,36.04
2019-02-23,74.96,16.9,66.61,,23.94,15.94,24.55,21.5
2019-02-24,101.67,19.27,83.25,,24.06,13.72,37.26,92.92
2019-02-25,103.75,26.22,91.54,,27.46,11.77,50.6,154.06
2019-02-26,75.54,28.02,90.17,,26.17,12.21,32.15,119.91
2019-02-27,69.6,15.77,83.49,,22.11,10.51,28.16,113.67
2019-02-28,91.82,18.32,75.45,35.28,24.82,10.84,28.81,117.57
2019-03-01,101.17,20.16,84.59,29.9,26.77,10.99,32.2,121.47
2019-03-02,103.0,29.75,105.38,15.22,19.32,12.53,47.09,115.38
2019-03-03,67.9,17.85,85.995,19.98,20.13,12.42,30.65,48.95
2019-03-04,86.52,17.45,66.61,23.16,18.9,11.36,30.87,39.88
2019-03-05,79.62,17.16,66.44,23.26,19.6,19.54,32.16,60.92
2019-03-06,86.19,17.79,79.5,27.02,20.45,12.62,32.12,58.8
2019-03-07,107.82,21.34,85.09,45.01,28.91,11.31,40.1,51.26
2019-03-08,99.27,23.15,94.52,40.55,28.66,11.59,48.58,53.74
2019-03-09,76.32,17.49,77.61,22.62,24.43,11.6,36.41,69.32
2019-03-10,90.0,19.88,86.76,16.1,19.06,8.46,33.04,64.17
2019-03-11,76.08,27.98,70.36,20.43,19.71,11.32,71.82,65.19
2019-03-12,64.22,18.02,73.52,25.85,20.72,11.13,77.88,69.78
2019-03-13,78.05,26.86,105.79,29.28,24.79,10.53,78.58,69.36
2019-03-14,62.88,24.54,83.12,25.94,24.45,9.76,70.44,50.98
2019-03-15,70.85,16.93,67.24,30.67,25.4,9.0,69.11,44.48
2019-03-16,76.38,19.76,65.12,19.27,25.57,15.79,74.41,38.21
2019-03-17,90.94,19.7,72.89,1.9,26.84,9.39,50.74,32.92
2019-03-18,103.67,20.81,72.29,17.8,24.06,9.04,59.93000000000001,33.54
2019-03-19,104.52,23.93,79.0,21.71,22.32,9.68,69.12,33.73
2019-03-20,85.14,30.69,72.59,7.77,20.92,18.98,79.76,47.6
2019-03-21,53.91,37.03,66.66,3.63,21.04,8.77,45.56,49.01
2019-03-22,59.98,43.37,60.4,14.91,22.1,9.36,28.86,39.06
2019-03-23,61.91,52.27,61.98,23.4,23.05,17.43,27.17,20.23
2019-03-24,66.91,27.99,67.24,20.57,19.71,14.02,32.41,46.51
2019-03-25,66.07,21.03,65.76,24.25,20.63,15.87,29.04,105.67
2019-03-26,75.21,20.87,73.38,31.08,21.61,17.69,20.47,102.28
2019-03-27,87.8,22.41,75.48,30.85,23.0,9.51,21.14,97.92
2019-03-28,93.54,29.48,87.05,38.03,24.28,18.98,38.65,137.02
2019-03-29,102.61,41.95,77.82,32.63,23.71,15.43,38.22,218.72
2019-03-30,74.86,39.78,78.62,26.14,27.33,19.74,55.73,209.73
2019-03-31,58.9,26.29,67.88,20.52,21.9,13.57,56.69,204.12
2019-04-01,73.75,26.13,67.68,25.44,23.8,10.18,18.59,205.85
2019-04-02,91.7,29.69,87.12,33.77,22.77,10.32,5.18,193.7
2019-04-03,98.84,29.99,88.71,32.29,20.97,10.08,5.19,118.86
2019-04-04,113.14,43.38,85.98,24.55,20.51,9.98,5.21,121.78
2019-04-05,116.91,42.56,89.18,26.66,20.14,9.91,5.22,70.49
2019-04-06,86.76,27.89,73.91,8.68,19.24,10.07,5.24,70.16
2019-04-07,59.79,28.39,68.61,1.94,18.59,9.5,5.23,73.5
2019-04-08,80.4,24.95,62.94,,19.04,13.19,5.22,75.86
2019-04-09,92.44,30.9,73.21,,17.92,22.0,5.18,74.97
2019-04-10,104.59,32.36,70.79,,19.41,22.04,5.16,74.87
2019-04-11,90.23,23.33,67.15,,19.54,21.5,5.23,77.8
2019-04-12,85.37,17.77,60.34,,19.5,22.2,5.18,79.79
2019-04-13,73.71,18.87,58.31,,18.36,21.66,5.18,89.73
2019-04-14,73.65,16.17,63.58,,17.2,20.78,5.18,83.38
2019-04-15,85.04,23.38,68.87,36.12,20.57,13.83,5.19,87.23
2019-04-16,53.71,15.05,54.71,25.11,19.7,8.82,5.18,77.91
2019-04-17,51.18,11.96,33.49,16.25,18.71,3.74,5.18,83.46
2019-04-18,73.16,19.16,57.08,1.86,16.86,5.08,5.18,78.78
2019-04-19,91.73,25.57,66.64,1.97,19.34,5.01,5.17,73.78
2019-04-20,126.2,29.5,80.19,1.91,17.61,5.19,5.2,75.62
2019-04-21,127.39,29.1,82.09,1.85,17.86,5.34,5.22,81.29
2019-04-22,113.55,37.07,90.67,1.79,18.98,4.89,5.22,81.03
2019-04-23,134.5,32.15,89.14,1.87,19.01,4.03,5.21,79.66
2019-04-24,90.99,29.26,76.09,1.96,21.28,4.4,5.23,80.49
2019-04-25,76.93,19.08,65.48,4.68,22.56,4.33,5.24,72.35
2019-04-26,118.33,26.8,82.54,7.63,22.54,4.4,5.2,65.02
2019-04-27,88.42,21.75,68.23,9.39,20.35,4.87,5.2,67.66
2019-04-28,88.01,22.96,72.1,9.48,20.95,4.57,5.18,72.35
2019-04-29,104.6,25.68,86.03,9.3275,18.83,3.69,5.22,77.23
2019-04-30,98.58,34.88,76.4,9.175,18.5,3.89,5.24,78.16
2019-05-01,117.64,27.95,97.87,9.0225,15.82,6.28,5.21,72.06
2019-05-02,67.68,20.12,78.09,8.87,16.9,9.48,5.24,74.81
2019-05-03,70.24,19.26,65.07,7.64,17.23,9.62,5.2,68.16
2019-05-04,86.51,19.81,78.51,8.55,17.63,10.17,5.22,66.04
2019-05-05,129.66,21.03,72.54,8.06,17.4,10.59,5.2,72.72
2019-05-06,172.81,21.08,87.95,8.14,17.85,9.47,5.21,75.68
2019-05-07,84.03,23.566666666666663,80.86,8.1,16.16,10.41,5.22,78.55
2019-05-08,85.3,26.05333333333333,78.64,7.66,18.315,,5.23,80.38
2019-05-09,72.82,28.54,72.7,7.88,20.47,,5.22,76.46
2019-05-10,83.03,31.93,51.31,7.87,22.39,,5.23,68.28
2019-05-11,96.19,29.54,70.77,7.53,17.42,,5.19,68.44
2019-05-12,89.32,19.78,61.15,8.28,14.51,,5.22,60.67
2019-05-13,102.7,17.71,75.67,8.75,16.56,,5.21,64.94
2019-05-14,83.93,10.99,56.16,7.79,15.2,23.39,5.22,46.59
2019-05-15,74.91,20.55,90.48,8.13,14.72,14.46,5.18,30.24
2019-05-16,122.71,14.02,70.22,8.07,15.79,15.15,5.23,30.45
2019-05-17,97.18,12.41,55.87,7.97,16.07,14.32,5.25,30.69
2019-05-18,95.6,9.32,45.54,7.89,17.56,14.18,5.22,30.5
2019-05-19,129.12,14.59,58.81,7.55,17.75,15.27,5.19,30.76
2019-05-20,141.37,17.26,68.79,7.92,19.6,14.94,5.66,30.14
2019-05-21,126.68,13.31,58.14,8.34,19.04,14.12,5.21,32.57
2019-05-22,119.88,13.03,67.94,13.0,19.88,14.85,20.71,20.5
2019-05-23,119.61,12.79,69.21,17.095,20.27,14.56,33.85,33.85
2019-05-24,67.71,12.25,50.3,21.19,19.22,13.8,33.79,30.53
2019-05-25,75.31,10.32,42.55,8.19,18.14,14.28,33.79,30.31
2019-05-26,105.6,10.49,58.9,1.3,18.45,13.56,33.73,30.66
2019-05-27,116.12,13.92,70.22,4.29,21.1,13.62,34.32,30.04
2019-05-28,120.39,17.48,70.59,2.73,19.5,13.44,34.21,20.71
2019-05-29,128.48,17.9,75.77,4.76,20.44,13.95,33.74,8.69
2019-05-30,124.11,21.37,78.55,4.23,19.53,14.76,31.44,8.68
2019-05-31,110.36,15.47,59.16,4.69,19.81,14.53,28.95,8.72
2019-06-01,93.81,14.3,76.38,1.99,19.84,14.08,28.95,8.36
2019-06-02,59.42,8.35,41.67,1.93,16.76,13.14,28.95,8.45
2019-06-03,41.8,5.49,32.55,26.64,18.66,12.27,28.47,9.32
2019-06-04,56.99,7.49,43.32,23.43,19.35,13.08,28.98,7.93
2019-06-05,66.28,10.01,48.68,18.61,19.905,16.92,28.96,8.64
2019-06-06,96.91,10.77,44.32,8.54,20.46,19.31,28.95,8.39
2019-06-07,73.34,9.12,55.13,8.43,22.8,21.27,28.99,8.32
2019-06-08,116.31,21.48,65.17,7.9275,22.9,22.59,28.94,8.05
2019-06-09,141.26,18.8,92.29,7.425000000000001,21.03,15.94,28.97,8.09
2019-06-10,134.02,26.24,81.7,6.922500000000001,21.77,21.39,28.93,8.61
2019-06-11,110.87,22.35,70.58,6.42,31.99,19.76,26.35,8.41
2019-06-12,57.07,14.93,41.34,11.29,37.76,23.01,23.28,7.76
2019-06-13,80.55,13.45,45.94,12.36,31.7,21.89,23.29,7.76
2019-06-14,94.55,16.14,49.94,11.68,31.17,26.08,23.35,12.4
2019-06-15,117.33,17.34,64.71,33.72,31.15,22.03,23.35,25.42
2019-06-16,58.39,4.76,26.24,17.78,29.54,20.07,23.3,17.11
2019-06-17,92.69,7.2,39.16,25.68,33.98,22.22,23.35,16.03
2019-06-18,88.54,6.88,48.72,15.3,36.77,20.97,52.13,16.5
2019-06-19,93.8,8.16,54.49,28.89,27.23,21.58,36.95,16.16
2019-06-20,75.65,1.51,42.89,16.69,27.11,27.25,27.43,16.66
2019-06-21,88.2,3.86,59.62,14.93,28.98,22.22,29.09,15.85
2019-06-22,97.84,19.58,69.33,15.88,28.54,13.52,27.6,17.33
2019-06-23,40.65,20.97,24.23,16.14,27.32,15.2,21.73,15.73
2019-06-24,44.75,20.68,39.44,23.62,26.87,15.52,20.88,16.77
2019-06-25,66.9,30.39,48.79,19.01,28.99,16.24,20.47,18.45
2019-06-26,95.52,24.38,58.51,18.27,28.36,13.13,17.4,45.67
2019-06-27,95.35,35.93,56.18,15.3,28.82,14.99,11.95,36.69
2019-06-28,85.33,43.06,48.62,22.05,27.6,14.97,13.15,31.87
2019-06-29,81.74,34.0,43.58,44.89,28.39,20.18,13.19,37.22
2019-06-30,75.8,34.07,44.46,13.87,27.33,16.43,11.74,23.66
2019-07-01,74.66,27.0,47.48,15.96,27.7,13.84,12.24,24.61
2019-07-02,69.11,25.46,43.98,27.82,30.96,15.23,17.28,22.47
2019-07-03,39.74,24.62,32.58,21.13,27.7,15.6,24.99,20.39
2019-07-04,37.73,29.35,34.1,26.49,30.51,15.01,25.12,21.86
2019-07-05,52.79,34.68,51.79,18.25,28.8,15.01,24.91,26.46
