Date,Bengaluru,Delhi,Hyderabad
2018-08-26,60.03,77.21,45.18
2018-08-27,64.68,56.62,40.27
2018-08-28,63.28,58.76,45.72
2018-08-29,49.08,65.58,64.42
2018-08-30,66.23,95.47,82.96
2018-08-31,57.18,152.29,75.11
2018-09-01,78.59,110.35,71.26
2018-09-02,69.2,80.4,47.92
2018-09-03,73.19,72.38,39.37
2018-09-04,81.02,105.56,66.88
2018-09-05,77.04,101.8,87.39
2018-09-06,71.56,138.52,83.21
2018-09-07,66.34,87.03,79.97
2018-09-08,47.45,72.63,55.67
2018-09-09,56.66,56.92,91.9
2018-09-10,72.52,83.98,94.94
2018-09-11,79.46,78.11,66.55
2018-09-12,73.31,103.27,53.38
2018-09-13,76.26,115.88,77.55
2018-09-14,76.6,113.92,85.86
2018-09-15,56.2,125.81,89.53
2018-09-16,55.34,131.43,89.05
2018-09-17,49.62,157.59,61.65
2018-09-18,64.1,165.11,63.97
2018-09-19,69.15,175.12,84.63
2018-09-20,74.65,185.23,97.71
2018-09-21,81.33,112.51,78.9
2018-09-22,80.93,46.36,58.1
2018-09-23,75.04,54.77,62.49
2018-09-24,56.12,35.84,68.68
2018-09-25,63.24,49.41,86.95
2018-09-26,76.66,108.67,107.41
2018-09-27,72.24,171.42,78.57
2018-09-28,77.69,214.66,99.06
2018-09-29,64.18,230.62,107.62
2018-09-30,62.82,155.26,129.23
2018-10-01,66.61,177.08,122.8
2018-10-02,51.79,185.21,80.37
2018-10-03,52.6,177.17,79.0
2018-10-04,46.9,235.14,85.85
2018-10-05,40.41,270.61,103.38
2018-10-06,42.0,199.37,136.25
2018-10-07,69.05,221.03,139.95
2018-10-08,96.04,279.23,144.33
2018-10-09,91.63,263.89,146.71
2018-10-10,109.21,256.14,150.65
2018-10-11,147.26,208.39,148.36
2018-10-12,151.57,172.04,132.24
2018-10-13,158.69,264.13,130.27
2018-10-14,100.3,217.12,111.45
2018-10-15,88.52,280.24,107.55
2018-10-16,94.07,342.5,90.41
2018-10-17,51.83,323.31,53.89
2018-10-18,55.23,337.98,57.72
2018-10-19,61.94,313.84,80.57
2018-10-20,86.65,328.13,128.56
2018-10-21,122.86,294.36,131.27
2018-10-22,132.8,274.68,144.33
2018-10-23,123.18,302.16,139.91
2018-10-24,111.41,384.46,125.13
2018-10-25,121.55,368.33,124.74
2018-10-26,123.42,396.01,123.62
2018-10-27,112.7,408.94,145.22
2018-10-28,96.1,375.23,134.88
2018-10-29,101.84,427.06,130.4
2018-10-30,109.55,459.45,121.32
2018-10-31,106.07,405.94,120.91
2018-11-01,66.49,416.97,109.17
2018-11-02,56.53,373.61,76.12
2018-11-03,63.23,298.85,59.8
2018-11-04,77.72,179.85,48.95
2018-11-05,90.86,500.01,68.87
2018-11-06,116.55,312.87,94.97
2018-11-07,107.56,300.54,103.16
2018-11-08,108.02,509.73,109.93
2018-11-09,98.45,440.76,125.75
2018-11-10,88.44,447.4,136.07
2018-11-11,101.12,425.12,129.81
2018-11-12,120.24,464.28,148.54
2018-11-13,130.84,441.43,150.01
2018-11-14,143.53,225.77,159.01
2018-11-15,105.52,175.95,140.37
2018-11-16,59.99,230.56,115.57
2018-11-17,96.6,255.42,59.77
2018-11-18,83.45,313.67,50.4
2018-11-19,61.66,319.12,61.77
2018-11-20,67.23,374.77,112.36
2018-11-21,71.11,349.54,139.98
2018-11-22,39.52,292.92,137.89
2018-11-23,50.78,331.22,147.11
2018-11-24,93.05,223.33,155.13
2018-11-25,106.53,268.83,149.67
2018-11-26,119.7,362.41,150.75
2018-11-27,137.9,378.23,152.94
2018-11-28,112.2,356.12,155.16
2018-11-29,86.54,363.12,153.14
2018-11-30,79.92,340.56,145.96
2018-12-01,83.54,297.66,147.06
2018-12-02,68.25,331.5,145.82
2018-12-03,69.43,356.2,145.29
2018-12-04,74.27,393.74,147.65
2018-12-05,64.2,345.32,118.13
2018-12-06,81.35,395.33,111.3
2018-12-07,150.02,353.86,92.8
2018-12-08,98.66,358.72,122.93
2018-12-09,110.14,388.23,131.2
2018-12-10,137.41,453.77,132.25
2018-12-11,177.97,461.98,145.09
2018-12-12,142.62,327.23,134.84
2018-12-13,103.83,162.44,123.7
2018-12-14,84.47,196.85,119.8
2018-12-15,81.06,211.8,134.26
2018-12-16,109.67,252.01,149.24
2018-12-17,140.52,322.5,95.42
2018-12-18,181.41,339.38,34.08
2018-12-19,132.37,351.7,62.25
2018-12-20,105.66,429.33,93.15
2018-12-21,106.8,403.18,107.95
2018-12-22,93.24,502.83,139.71
2018-12-23,86.46,560.68,138.69
2018-12-24,85.68,546.59,154.46
2018-12-25,102.48,399.37,149.61
2018-12-26,100.47,366.1,119.15
2018-12-27,107.8,453.45,134.16
2018-12-28,111.01,387.84,138.43
2018-12-29,106.31,399.14,140.93
2018-12-30,100.07,503.99,142.41
2018-12-31,107.44,494.51,136.91
2019-01-01,107.76,461.02,143.42
2019-01-02,92.47,515.72,153.99
2019-01-03,96.42,519.34,146.69
2019-01-04,105.52,388.79,158.34
2019-01-05,99.1,411.49,140.13
2019-01-06,105.51,254.66,153.78
2019-01-07,116.5,283.88,157.71
2019-01-08,106.76,242.02,165.61
2019-01-09,113.27,238.94,164.93
2019-01-10,108.49,278.87,161.34
2019-01-11,111.13,432.2,143.85
2019-01-12,121.91,465.89,146.0
2019-01-13,99.59,403.32,120.93
2019-01-14,110.39,173.94,132.9
2019-01-15,86.88,229.1,145.13
2019-01-16,99.49,424.07,150.46
2019-01-17,120.55,519.49,156.89
2019-01-18,118.41,364.61,154.77
2019-01-19,102.34,402.21,159.37
2019-01-20,82.67,478.43,148.16
2019-01-21,99.24,289.4,129.97
2019-01-22,136.15,72.61,93.9
2019-01-23,121.85,211.71,106.81
2019-01-24,109.76,218.93,112.52
2019-01-25,87.96,136.43,80.89
2019-01-26,101.59,169.32,62.98
2019-01-27,87.62,217.45,74.22
2019-01-28,73.19,212.42,104.9
2019-01-29,62.01,235.85,114.66
2019-01-30,92.31,334.21,118.88
2019-01-31,94.63,335.07,121.95
2019-02-01,99.62,265.65,115.34
2019-02-02,96.87,266.3,117.17
2019-02-03,87.56,209.41,107.15
2019-02-04,70.95,248.49,115.35
2019-02-05,82.59,408.32,120.36
2019-02-06,115.27,270.92,130.57
2019-02-07,117.29,107.83,110.45
2019-02-08,108.3,156.6,133.58
2019-02-09,123.42,165.94,157.47
2019-02-10,93.13,255.47,162.47
2019-02-11,78.53,304.98,119.01
2019-02-12,88.06,357.36,119.19
2019-02-13,92.86,336.99,137.41
2019-02-14,84.87,237.08,128.51
2019-02-15,92.27,194.76,86.91
2019-02-16,98.49,181.64,103.18
2019-02-17,108.7,180.93,94.43
2019-02-18,104.51,215.05,136.33
2019-02-19,98.5,229.75,113.45
2019-02-20,79.97,185.4,79.95
2019-02-21,92.9,178.07,89.56
2019-02-22,101.4,147.86,107.69
2019-02-23,113.03,115.07,133.36
2019-02-24,97.06,161.89,104.32
2019-02-25,96.15,172.59,119.44
2019-02-26,101.91,120.3,136.81
2019-02-27,94.03,91.52,126.1
2019-02-28,111.32,180.46,127.96
2019-03-01,125.3,181.26,129.12
2019-03-02,95.38,182.54,72.5
2019-03-03,92.75,105.16,68.92
2019-03-04,100.96,180.84,95.61
2019-03-05,112.83,135.4,160.94
2019-03-06,116.45,168.32,160.54
2019-03-07,158.87,212.7,166.23
2019-03-08,141.49,199.28,154.68
2019-03-09,114.17,162.18,118.38
2019-03-10,85.59,163.8,108.68
2019-03-11,79.55,205.43,95.23
2019-03-12,108.89,129.4,105.87
2019-03-13,120.17,231.19,112.41
2019-03-14,116.74,217.74,110.33
2019-03-15,110.46,144.35,121.89
2019-03-16,118.8,140.6,110.0
2019-03-17,104.35,184.01,95.18
2019-03-18,99.47,202.01,102.44
2019-03-19,94.23,227.07,74.26
2019-03-20,91.98,237.61,94.54
2019-03-21,94.78,197.17,90.51
2019-03-22,96.39,119.87,86.97
2019-03-23,102.51,138.56,111.13
2019-03-24,93.06,133.47,118.89
2019-03-25,105.51,150.34,117.86
2019-03-26,112.26,169.16,123.44
2019-03-27,121.14,186.49,115.06
2019-03-28,129.96,260.26,136.99
2019-03-29,129.31,257.27,146.25
2019-03-30,123.2,238.99,140.7
2019-03-31,107.85,177.53,137.92
2019-04-01,110.5,170.14,115.93
2019-04-02,123.38,211.47,119.4
2019-04-03,120.13,206.04,116.3
2019-04-04,108.63,270.77,104.02
2019-04-05,108.25,281.53,84.24
2019-04-06,112.08,303.71,80.2
2019-04-07,103.64,355.22,79.56
2019-04-08,94.86,280.23,85.8
2019-04-09,90.8,225.5,99.2
2019-04-10,107.04,247.53,105.98
2019-04-11,113.7,204.19,73.52
2019-04-12,109.0,217.0,98.89
2019-04-13,98.37,175.93,82.36
2019-04-14,89.76,168.11,102.32
2019-04-15,92.14,187.59,97.74
2019-04-16,94.39,186.75,111.85
2019-04-17,97.64,62.49,87.34
2019-04-18,72.34,91.55,109.83
2019-04-19,63.83,155.39,67.2
2019-04-20,73.46,193.76,60.36
2019-04-21,69.39,219.06,59.67
2019-04-22,92.48,255.31,61.15
2019-04-23,77.31,277.28,83.12
2019-04-24,85.7,262.58,81.6
2019-04-25,109.49,274.39,98.68
2019-04-26,109.42,244.21,116.45
2019-04-27,123.11,301.82,134.45
2019-04-28,117.36,285.73,112.97
2019-04-29,108.27,274.83,98.53
2019-04-30,94.01,284.13,101.79
2019-05-01,74.84,323.97,111.66
2019-05-02,102.47,282.83,141.06
2019-05-03,95.06,149.1,146.83
2019-05-04,116.59,196.87,123.19
2019-05-05,110.84,249.97,126.81
2019-05-06,106.65,295.84,135.12
2019-05-07,87.52,378.89,152.18
2019-05-08,81.91,415.23,152.96
2019-05-09,94.86,414.7,139.1
2019-05-10,93.68,320.44,139.05
2019-05-11,93.84,289.05,136.64
2019-05-12,93.08,503.28,95.62
2019-05-13,86.2,351.28,108.46
2019-05-14,88.8,124.28,105.12
2019-05-15,81.23,191.04,110.8
2019-05-16,93.74,218.38,102.17
2019-05-17,91.59,316.4,123.1
2019-05-18,118.1,106.51,144.54
2019-05-19,101.63,162.83,158.9
2019-05-20,105.55,218.72,124.74
2019-05-21,93.68,194.58,114.83
2019-05-22,84.74,201.27,94.33
2019-05-23,97.98,230.0,111.01
2019-05-24,75.5,117.66,92.55
2019-05-25,71.31,118.65,128.82
2019-05-26,49.25,136.58,144.06
2019-05-27,59.78,172.68,124.03
2019-05-28,84.93,183.77,128.79
2019-05-29,62.28,202.75,148.7
2019-05-30,77.36,246.05,120.31
2019-05-31,60.85,337.77,107.63
2019-06-01,64.19,298.35,95.7
2019-06-02,64.72,219.79,127.37
2019-06-03,42.09,300.7,71.14
2019-06-04,61.65,171.58,54.95
2019-06-05,56.09,208.72,92.7
2019-06-06,51.53,236.45,104.77
2019-06-07,56.96,152.39,68.55
2019-06-08,53.47,187.62,65.33
2019-06-09,39.84,265.12,67.58
2019-06-10,25.87,233.49,54.49
2019-06-11,30.88,487.77,38.63
2019-06-12,35.87,240.88,31.33
2019-06-13,38.15,189.69,28.99
2019-06-14,47.2,188.21,40.79
2019-06-15,54.09,274.68,62.18
2019-06-16,56.08,160.96,61.02
2019-06-17,64.03,137.08,73.19
2019-06-18,64.96,84.53,62.52
2019-06-19,60.88,223.08,63.26
2019-06-20,53.32,130.88,56.2
2019-06-21,56.61,188.16,64.68
2019-06-22,45.48,177.16,40.82
2019-06-23,36.43,126.12,48.17
2019-06-24,44.9,85.68,48.67
2019-06-25,76.25,119.98,52.03
2019-06-26,61.12,155.9,38.92
2019-06-27,65.51,230.98,25.11
2019-06-28,85.13,239.15,21.02
2019-06-29,81.98,271.27,24.02
2019-06-30,63.53,270.03,35.16
2019-07-01,70.15,189.32,38.86
2019-07-02,62.01,233.25,29.98
2019-07-03,60.9,113.92,45.27
2019-07-04,60.19,87.8,38.88
2019-07-05,57.46,99.98,33.26
2019-07-06,51.06,87.5,38.56
2019-07-07,68.71,91.79,37.91
2019-07-08,55.7,148.79,44.22
2019-07-09,46.87,128.6,34.76
2019-07-10,50.35,278.71,31.67
2019-07-11,61.32,352.26,39.46
2019-07-12,62.33,363.7,39.59
2019-07-13,57.91,294.27,34.14
2019-07-14,51.48,280.99,42.52
2019-07-15,47.39,137.67,40.84
2019-07-16,46.99,79.22,72.98
2019-07-17,55.0,67.73,61.44
2019-07-18,62.36,78.08,83.02
2019-07-19,37.85,158.3,73.21
2019-07-20,42.66,117.84,38.84
2019-07-21,41.46,105.55,36.16
2019-07-22,41.71,119.66,37.69
2019-07-23,41.62,153.96,27.42
2019-07-24,63.75,156.93,33.46
2019-07-25,53.24,63.51,34.31
2019-07-26,53.25,61.26,37.9
2019-07-27,50.99,45.04,32.82
2019-07-28,49.13,46.35,32.98
2019-07-29,56.25,64.17,24.55
2019-07-30,56.4,82.81,16.54
2019-07-31,47.37,76.67,24.67
2019-08-01,51.46,85.89,22.89
2019-08-02,52.16,83.66,14.41
2019-08-03,46.6,80.35,12.53
2019-08-04,41.66,88.15,12.61
2019-08-05,29.63,104.96,16.23
2019-08-06,30.58,57.31,21.56
2019-08-07,32.65,72.98,20.37
2019-08-08,27.28,80.22,31.7
2019-08-09,30.16,61.47,36.39
2019-08-10,38.48,47.75,36.04
2019-08-11,38.27,67.15,49.51
2019-08-12,46.51,51.91,66.23
2019-08-13,46.9,56.18,83.11
2019-08-14,46.08,58.36,65.91
2019-08-15,38.14,56.28,52.66
2019-08-16,34.85,37.1,56.16
2019-08-17,52.0,19.51,78.62
2019-08-18,47.66,30.45,96.6
2019-08-19,49.59,86.13,75.83
2019-08-20,48.73,95.71,86.73
2019-08-21,45.86,129.46,79.58
2019-08-22,57.03,130.49,56.42
2019-08-23,44.78,142.76,61.82
2019-08-24,63.42,149.82,48.14
2019-08-25,55.99,67.82,36.89
2019-08-26,49.29,68.59,51.14
2019-08-27,47.0,107.99,65.41
2019-08-28,42.17,103.01,62.16
2019-08-29,44.99,90.29,53.81
2019-08-30,50.6,105.68,35.21
2019-08-31,65.26,123.23,26.77
2019-09-01,47.85,81.44,19.79
2019-09-02,27.78,101.79,31.72
2019-09-03,32.65,143.56,25.24
2019-09-04,40.46,150.39,22.06
2019-09-05,42.24,90.44,23.81
2019-09-06,44.08,89.47,26.23
2019-09-07,45.38,83.26,26.13
2019-09-08,45.47,77.01,23.28
2019-09-09,49.54,126.43,31.13
2019-09-10,58.85,144.47,39.67
2019-09-11,60.37,174.33,52.44
2019-09-12,57.11,132.61,54.59
2019-09-13,60.43,83.22,39.18
2019-09-14,56.94,69.36,43.73
2019-09-15,50.11,72.61,44.63
2019-09-16,40.74,129.47,63.7
2019-09-17,43.3,135.84,65.7
2019-09-18,63.17,97.32,47.59
2019-09-19,59.79,62.19,42.83
2019-09-20,56.78,106.47,35.92
2019-09-21,68.81,96.29,56.75
2019-09-22,53.11,65.65,56.52
2019-09-23,50.88,83.33,62.68
2019-09-24,36.94,96.22,45.66
2019-09-25,32.33,86.31,34.73
2019-09-26,41.07,69.49,37.11
2019-09-27,75.73,56.71,30.07
2019-09-28,78.07,66.98,47.6
2019-09-29,87.7,51.03,65.29
2019-09-30,53.78,81.97,65.51
2019-10-01,68.99,92.41,62.5
2019-10-02,36.79,96.13,69.4
2019-10-03,52.83,143.97,72.14
2019-10-04,58.29,94.9,70.39
2019-10-05,70.53,108.22,75.69
2019-10-06,55.82,140.15,65.7
2019-10-07,60.1,137.81,81.52
2019-10-08,39.4,116.56,83.53
2019-10-09,46.37,182.89,79.18
2019-10-10,70.64,215.18,64.26
2019-10-11,79.81,203.36,56.51
2019-10-12,75.75,209.42,61.3
2019-10-13,46.8,255.42,61.96
2019-10-14,52.98,239.47,94.89
2019-10-15,57.89,285.26,100.99
2019-10-16,57.38,279.78,104.37
2019-10-17,48.38,245.2,94.64
2019-10-18,52.13,203.39,52.38
2019-10-19,37.64,174.84,54.35
2019-10-20,39.02,203.14,51.18
2019-10-21,41.14,235.0,46.72
2019-10-22,35.11,213.26,71.08
2019-10-23,35.91,268.58,70.86
2019-10-24,46.46,346.51,43.48
2019-10-25,42.75,270.87,56.62
2019-10-26,47.6,290.6,42.64
2019-10-27,74.17,321.68,51.1
2019-10-28,78.91,420.35,94.5
2019-10-29,78.0,440.77,74.5
2019-10-30,42.23,454.35,72.97
2019-10-31,49.95,500.04,51.57
2019-11-01,77.15,584.15,54.11
2019-11-02,72.41,467.74,70.0
2019-11-03,71.78,706.58,84.04
2019-11-04,112.73,386.16,115.79
2019-11-05,144.98,296.98,157.6
2019-11-06,142.05,207.19,155.75
2019-11-07,136.66,292.56,125.56
2019-11-08,110.88,253.44,129.17
2019-11-09,102.59,230.5,146.94
2019-11-10,102.92,296.44,133.78
2019-11-11,117.91,380.54,122.21
2019-11-12,68.96,529.59,111.69
2019-11-13,81.26,541.19,120.38
2019-11-14,61.17,545.66,124.6
2019-11-15,65.78,576.12,130.32
2019-11-16,57.92,293.0,134.25
2019-11-17,64.16,165.5,135.59
2019-11-18,61.85,181.67,153.76
2019-11-19,51.01,218.13,159.66
2019-11-20,48.76,295.47,153.06
2019-11-21,78.55,363.77,137.03
2019-11-22,78.49,332.6,143.27
2019-11-23,68.13,224.14,146.29
2019-11-24,71.69,178.21,147.9
2019-11-25,69.94,213.67,152.32
2019-11-26,72.66,225.78,147.41
2019-11-27,65.25,128.1,141.73
2019-11-28,53.29,58.6,141.9
2019-11-29,61.34,100.29,117.76
2019-11-30,50.92,159.36,129.5
2019-12-01,42.5,192.47,115.41
2019-12-02,34.67,229.08,78.45
2019-12-03,55.3,241.56,80.56
2019-12-04,69.48,277.92,134.99
2019-12-05,91.85,416.79,152.49
2019-12-06,96.47,362.1,164.16
2019-12-07,71.64,348.44,152.67
2019-12-08,52.13,355.16,126.99
2019-12-09,56.84,311.58,111.21
2019-12-10,55.42,363.3,116.77
2019-12-11,63.74,452.65,122.45
2019-12-12,67.98,412.59,109.27
2019-12-13,71.83,124.26,69.75
2019-12-14,60.07,128.36,83.56
2019-12-15,66.09,151.57,78.64
2019-12-16,59.81,133.11,100.38
2019-12-17,61.09,140.23,129.71
2019-12-18,84.86,214.88,146.93
2019-12-19,77.48,385.13,147.41
2019-12-20,91.61,449.06,152.23
2019-12-21,89.87,353.94,156.27
2019-12-22,84.08,202.05,141.72
2019-12-23,89.98,240.19,132.56
2019-12-24,77.13,401.03,109.07
2019-12-25,71.87,258.28,123.2
2019-12-26,87.08,299.85,114.8
2019-12-27,87.09,371.45,119.06
2019-12-28,70.75,426.12,141.13
2019-12-29,73.77,500.15,149.05
2019-12-30,77.49,486.35,127.34
2019-12-31,84.76,338.18,82.17
2020-01-01,70.8,483.87,69.42
2020-01-02,62.73,439.31,56.0
2020-01-03,69.62,337.04,57.88
2020-01-04,106.81,327.22,106.32
2020-01-05,97.94,257.94,113.98
2020-01-06,62.08,247.47,101.12
2020-01-07,62.95,176.22,89.73
2020-01-08,74.18,145.85,74.46
2020-01-09,85.93,132.06,88.34
2020-01-10,83.02,203.54,129.65
2020-01-11,66.98,245.62,141.86
2020-01-12,75.34,325.36,137.74
2020-01-13,97.81,329.77,135.4
2020-01-14,108.24,163.67,139.44
2020-01-15,79.82,179.08,86.93
2020-01-16,84.68,197.9,65.41
2020-01-17,85.16,152.98,63.66
2020-01-18,65.04,198.24,74.36
2020-01-19,59.29,187.93,71.2
2020-01-20,82.12,225.67,83.38
2020-01-21,84.98,348.45,89.76
2020-01-22,71.37,296.98,85.47
2020-01-23,76.02,137.61,115.76
2020-01-24,84.68,151.81,128.53
2020-01-25,95.52,240.57,141.41
2020-01-26,93.93,309.09,138.48
2020-01-27,92.25,330.91,119.51
2020-01-28,98.54,149.12,105.71
2020-01-29,100.44,134.17,132.5
2020-01-30,107.2,168.43,149.58
2020-01-31,102.88,170.33,131.21
2020-02-01,105.15,201.19,83.63
2020-02-02,84.84,200.9,86.11
2020-02-03,80.75,243.43,79.23
2020-02-04,75.0,340.56,68.94
2020-02-05,74.45,255.41,79.91
2020-02-06,92.77,205.43,83.58
2020-02-07,103.19,253.82,85.67
2020-02-08,106.63,238.17,82.42
2020-02-09,111.14,247.62,67.47
2020-02-10,82.96,292.44,71.1
2020-02-11,77.23,306.12,80.0
2020-02-12,72.71,295.05,105.86
2020-02-13,86.81,179.78,130.5
2020-02-14,120.55,172.28,149.4
2020-02-15,129.65,174.78,142.86
2020-02-16,89.03,237.81,134.24
2020-02-17,94.89,282.84,138.05
2020-02-18,105.87,238.91,120.32
2020-02-19,97.46,286.39,116.05
2020-02-20,95.51,223.69,94.57
2020-02-21,72.85,85.49,76.37
2020-02-22,82.03,123.44,77.15
2020-02-23,85.26,182.2,64.14
2020-02-24,82.42,145.05,77.92
2020-02-25,97.01,224.02,107.78
2020-02-26,88.67,258.62,134.28
2020-02-27,92.84,203.77,108.25
2020-02-28,95.58,161.36,103.27
2020-02-29,95.45,115.82,94.49
2020-03-01,89.66,91.88,93.93
2020-03-02,115.89,203.51,98.66
2020-03-03,154.34,188.73,101.91
2020-03-04,118.07,193.79,109.13
2020-03-05,111.38,67.5,135.4
2020-03-06,83.19,38.5,85.6
2020-03-07,89.88,85.45,92.91
2020-03-08,84.01,140.22,68.49
2020-03-09,84.66,133.75,75.09
2020-03-10,89.64,160.91,60.08
2020-03-11,80.31,112.57,75.82
2020-03-12,78.55,155.18,86.96
2020-03-13,76.68,209.02,78.19
2020-03-14,72.04,85.26,83.27
2020-03-15,72.17,124.24,81.84
2020-03-16,71.05,144.37,68.18
2020-03-17,77.96,160.15,69.94
2020-03-18,72.55,162.56,68.45
2020-03-19,87.04,195.15,97.86
2020-03-20,94.45,200.79,72.83
2020-03-21,95.67,184.81,103.66
2020-03-22,66.88,134.46,85.6
2020-03-23,82.77,100.55,72.32
2020-03-24,82.89,103.62,59.24
2020-03-25,48.81,68.03,59.28
2020-03-26,51.53,75.81,60.99
2020-03-27,51.79,45.48,67.6
2020-03-28,45.75,34.15,67.08
2020-03-29,47.23,55.75,75.41
2020-03-30,53.57,64.66,65.96
2020-03-31,48.55,67.01,72.92
2020-04-01,49.89,65.84,83.65
2020-04-02,58.49,61.06,80.7
2020-04-03,69.87,62.69,69.42
2020-04-04,63.83,77.64,72.16
2020-04-05,67.3,96.88,57.17
2020-04-06,50.53,114.88,64.99
2020-04-07,20.84,94.02,39.6
2020-04-08,28.13,79.04,43.45
2020-04-09,32.12,76.32,61.5
2020-04-10,22.69,112.93,36.93
2020-04-11,35.92,118.1,43.01
2020-04-12,35.49,92.7,59.02
2020-04-13,42.98,136.77,66.35
2020-04-14,52.51,144.7,78.8
2020-04-15,50.11,190.98,68.75
2020-04-16,42.7,191.17,68.87
2020-04-17,50.83,89.58,75.93
2020-04-18,46.7,102.53,63.08
2020-04-19,41.6,73.86,61.21
2020-04-20,31.92,113.25,57.08
2020-04-21,48.52,87.27,42.44
2020-04-22,50.26,130.99,46.3
2020-04-23,48.49,127.82,62.7
2020-04-24,65.58,138.46,54.72
2020-04-25,55.47,85.83,72.38
2020-04-26,43.11,117.1,59.77
2020-04-27,50.33,53.02,56.45
2020-04-28,55.81,80.36,53.68
2020-04-29,39.31,114.91,37.73
2020-04-30,54.56,115.63,54.39
2020-05-01,61.29,143.11,53.46
2020-05-02,50.84,107.36,51.4
2020-05-03,56.07,83.02,80.72
2020-05-04,71.6,60.59,69.69
2020-05-05,87.56,115.91,75.39
2020-05-06,64.54,169.61,59.71
2020-05-07,72.07,88.35,58.71
2020-05-08,52.32,120.82,66.53
2020-05-09,60.98,126.9,61.16
2020-05-10,59.49,110.39,47.77
2020-05-11,66.73,93.49,82.55
2020-05-12,70.53,94.4,62.6
2020-05-13,39.32,159.2,54.77
2020-05-14,58.72,126.53,53.65
2020-05-15,46.71,101.93,56.89
2020-05-16,56.99,151.8,61.38
2020-05-17,52.69,187.24,72.72
2020-05-18,47.84,192.68,71.9
2020-05-19,79.02,208.65,122.45
2020-05-20,64.0,155.41,134.25
2020-05-21,60.44,163.77,118.03
2020-05-22,56.21,213.47,137.19
2020-05-23,62.59,209.49,147.59
2020-05-24,66.58,179.3,124.09
2020-05-25,57.36,162.41,97.27
2020-05-26,71.59,190.11,85.85
2020-05-27,55.23,161.76,90.2
2020-05-28,55.7,229.55,96.67
2020-05-29,53.37,66.66,79.56
2020-05-30,42.52,53.19,60.6
2020-05-31,51.62,40.43,60.07
2020-06-01,22.16,80.47,54.63
2020-06-02,19.43,98.32,31.29
2020-06-03,19.34,114.01,24.32
2020-06-04,30.11,143.79,28.72
2020-06-05,48.48,87.05,52.74
2020-06-06,50.12,80.49,74.58
2020-06-07,45.11,91.17,59.86
2020-06-08,48.85,103.27,68.79
2020-06-09,52.5,148.67,56.02
2020-06-10,73.07,156.29,42.43
2020-06-11,39.75,134.36,45.14
2020-06-12,35.21,152.7,35.96
2020-06-13,42.32,129.33,23.48
2020-06-14,35.74,150.28,22.79
2020-06-15,36.58,120.23,31.78
2020-06-16,45.6,107.99,20.76
2020-06-17,56.47,92.58,20.97
2020-06-18,63.66,100.62,33.09
2020-06-19,57.17,205.56,55.14
2020-06-20,47.55,108.73,63.77
2020-06-21,42.05,95.63,72.01
2020-06-22,40.19,77.48,68.3
2020-06-23,49.93,64.12,56.6
2020-06-24,52.43,62.61,45.4
2020-06-25,40.06,77.76,46.29
2020-06-26,28.66,112.08,54.96
2020-06-27,29.48,155.94,44.2
2020-06-28,26.34,308.65,32.18
2020-06-29,29.27,184.12,44.74
2020-06-30,24.26,91.98,41.95
2020-07-01,30.48,128.66,66.5
