Date,Bengaluru,Chennai,Delhi,Lucknow,Hyderabad,Patna
2018-12-23,25.68,25.66,145.67,54.66,25.43,7.94
2018-12-24,29.5,24.58,152.77,38.8,25.96,5.72
2018-12-25,33.96,27.37,74.6,31.82,26.91,5.28
2018-12-26,33.88,25.49,89.51,40.92,23.04,10.26
2018-12-27,34.5,27.37,143.91,33.69,25.8,8.97
2018-12-28,32,26.23,68.5,24.82,28.62,20.82
2018-12-29,32.97,25.86,102,38.3,28.59,69.6
2018-12-30,27.6,16.02,157.78,65.59,29.77,62.85
2018-12-31,40.95,17,133.87,64.7,35.35,48.29
2019-01-01,41.3,18.62,121.07,69.19,45.22,24.91
2019-01-02,41.65,19.05,133.85,127.24,50.15,45.12
2019-01-03,51.87,20.62,106.99,44.7,48.67,34.78
2019-01-04,50.21,21.03,74.39,63.12,44.19,41.14
2019-01-05,44.4,20.84,90.67,77.95,32.05,59.21
2019-01-06,36.84,21.97,54.18,26.99,26.12,25.02
2019-01-07,48.97,20.57,72.14,40.1,34.49,18.83
2019-01-08,56.53,23.85,54.76,27.47,44.33,10.77
2019-01-09,55.76,20.37,50.88,25.04,51.58,10.59
2019-01-10,53.27,23.31,80.36,52.2,40.41,22.04
2019-01-11,51.67,21.07,151.4,72.65,27.71,24.43
2019-01-12,50.62,19.41,148.93,72.04,23.07,42.11
2019-01-13,43.65,19.21,94.9,69.4,22.02,19.93
2019-01-14,48.49,17.7,40.87,22.63,23.01,5.37
2019-01-15,48.92,16.57,61.72,28.64,24.66,19.78
2019-01-16,44.5,16.56,142.71,64.84,27.09,18.33
2019-01-17,48.8,16.51,147.7,58.21,35.9,15.32
2019-01-18,32.16,17.1,88.33,32.96,31.9,9.05
2019-01-19,33.38,17.4,133.24,34.34,30.41,15.29
2019-01-20,27.7,17.11,195.81,65.11,36.2,14.79
2019-01-21,31.71,17.8,85.11,68.52,28.09,33.22
2019-01-22,46.61,18.36,34.22,27.72,21.82,78.51
2019-01-23,40.52,18.09,76.5,27.42,22.14,74.17
2019-01-24,28.82,17.49,58.86,66.82,23.4,67
2019-01-25,28.37,18.97,38.45,72.12,17.72,57.49
2019-01-26,29.19,15.61,35.94,22.42,17.8,18.15
2019-01-27,24.5,16.2,42.16,20.66,21.7,11.24
2019-01-28,24.72,15.61,46.7,21.36,24.51,13.44
2019-01-29,28.59,17.65,58.67,20.76,24.96,10.62
2019-01-30,34.7,17.54,89.54,43.25,29.88,12.64
2019-01-31,30.45,17.43,101.46,98.18,31.26,67.08
2019-02-01,33.41,17.51,48.72,59.29,27.13,78.51
2019-02-02,30.75,17.55,35.82,37.83,28.11,24.91
2019-02-03,24.55,16.7,37.93,21.29,24.88,12.92
2019-02-04,25.35,17.17,76.95,23.33,25,12.46
2019-02-05,24.42,17.72,153.6,58.32,26.85,12.17
2019-02-06,33.98,17.64,62.85,73.63,27.64,12.5
2019-02-07,31.49,18.08,27.94,23.15,20.66,13.08
2019-02-08,25.96,17.64,49.45,35.78,32.58,7.26
2019-02-09,37.69,16.49,41.45,22.39,28.81,32.42
2019-02-10,29.4,16.68,69.38,23.52,22.94,36.31
2019-02-11,26.17,15.46,95.55,37.8,20.66,38.74
2019-02-12,27.32,15.5,101.01,64.09,27.17,60.4
2019-02-13,30.98,16.89,96.09,97.46,33.09,40.03
2019-02-14,32.32,16.58,54.06,85.74,29.37,18.54
2019-02-15,32.59,16.98,45.94,22.06,23.07,14.64
2019-02-16,44.47,16.68,33.34,18.38,30.37,9.9
2019-02-17,44.8,16.52,41.77,14.32,27.3,6.2
2019-02-18,54.29,16.21,56.8,29.36,34.94,30.08
2019-02-19,30.1,16.21,65.95,48.2,23.75,52.14
2019-02-20,27.55,19.18,63.41,51.45,19.71,19.81
2019-02-21,36.91,17.35,67.04,52.14,22.13,21.16
2019-02-22,44.74,18.06,41.61,33.72,26.97,18.75
2019-02-23,56.96,22.5,30.5,14.67,31.15,8.55
2019-02-24,50.3,20.87,42.89,23.71,24.27,7.21
2019-02-25,53.87,17.55,62,48.76,21.5,13.85
2019-02-26,44.18,18.94,48.45,32.18,28.73,23.23
2019-02-27,32.28,16.65,33.41,18.81,27.78,27.72
2019-02-28,40.15,18.56,60.89,14.77,23.07,30.21
2019-03-01,44.92,15.91,60.61,29.96,27.68,38.79
2019-03-02,26.08,22.05,70.66,40,18.95,53.89
2019-03-03,30.01,28.19,41.09,29.57,17.94,32.03
2019-03-04,26.24,20.28,67.55,21.91,21.47,18.47
2019-03-05,33.34,37.82,37.94,26.53,26.36,12.67
2019-03-06,46.05,23.09,53.83,28.4,32.23,8.58
2019-03-07,71.78,29.17,78.33,37.61,37.6,7
2019-03-08,58.06,20.43,63.98,34.04,27.4,8.07
2019-03-09,26.56,29.51,41.64,34.44,24.61,10.14
2019-03-10,16.78,56.47,43.2,37.86,21.43,9.54
2019-03-11,19.58,25.53,53.94,44.46,19.8,21.25
2019-03-12,26.33,40.42,34.98,39.86,19.1,12.4
2019-03-13,33.73,33.94,59.86,37.06,18.66,7.58
2019-03-14,32.81,32.56,69.01,34.49,20.9,5.67
2019-03-15,35.5,33.91,50.74,27.92,22.04,24.05
2019-03-16,37.28,40.11,37.43,26.01,18.97,40.77
2019-03-17,29.69,31.42,50.26,22.65,19.29,36.19
2019-03-18,24.96,43.22,56.61,24.64,21.62,41.85
2019-03-19,26.76,30.91,71.06,24.73,18.12,41.57
2019-03-20,22.43,27.52,64.3,38.24,21.63,50.58
2019-03-21,21.97,20.35,37.11,28.14,16.05,67.58
2019-03-22,24.89,20.64,28.73,17.87,16.94,17.55
2019-03-23,27.54,30.54,27.32,12.66,22.74,15.14
2019-03-24,23.65,38.8,30.81,17.67,22.14,16.53
2019-03-25,30.32,35.08,30.48,31.79,23.8,25.27
2019-03-26,36.32,39.59,37.75,26.67,25.55,26.9
2019-03-27,38.77,22.99,50.71,22.67,22.44,8.24
2019-03-28,45.48,27.32,81.85,39.57,24.28,10.82
2019-03-29,39.27,26.66,89.35,62.64,28.9,37.11
2019-03-30,35.11,27.97,64.31,51.61,22.57,17.6
2019-03-31,26.85,20.18,35.27,59.62,20.48,3.21
2019-04-01,32.36,19.02,32.02,48.85,22.71,21.86
2019-04-02,46.62,18.37,57.47,45.79,22.45,37.15
2019-04-03,39.47,20.33,58.01,35.46,22.16,28.91
2019-04-04,32.36,21.02,81.06,36.5,21.16,17.48
2019-04-05,39.93,19.51,90.76,26.69,16.5,10.53
2019-04-06,30.73,20.85,53.28,23.68,23.18,21.5
2019-04-07,30.27,20.17,52.96,23,16.22,22.93
2019-04-08,32.46,21.4,47.31,27.94,21.92,18.38
2019-04-09,30.96,29.58,60.44,31.56,27.11,9.63
2019-04-10,32.08,30.53,80.11,27.98,28.05,30.7
2019-04-11,30.94,28.5,53.99,29.32,18.56,23.7
2019-04-12,33.74,28.63,40.63,26.89,20.25,13.34
2019-04-13,28.27,27.86,35.19,27.87,24.09,7.95
2019-04-14,25.14,27.71,34.28,19.61,25.55,7.29
2019-04-15,31.72,23.89,50.81,22.74,21.37,7.38
2019-04-16,32.87,20.56,35.08,19.35,20.98,12.34
2019-04-17,33.1,16.1,23.56,21.3,17.74,8.9
2019-04-18,31.8,15.89,35.02,19.44,20.12,9.14
2019-04-19,25.65,14.37,49.15,20.43,18.5,6.83
2019-04-20,28.96,12.67,56.28,19.59,17.19,58.5
2019-04-21,27.82,16.03,69.32,25.53,15.12,77.1
2019-04-22,29.57,15.67,74.42,33.57,16.33,34.22
2019-04-23,28.78,17.47,83.46,22.6,26.08,25.15
2019-04-24,29.39,18.01,39.67,24.4,19.38,29.51
2019-04-25,32.06,17.15,30.31,28.16,21.2,21.86
2019-04-26,27.21,16.86,52.86,27.8,18.98,16.79
2019-04-27,27.39,17.1,34.4,16.51,23.05,14.14
2019-04-28,28.62,16.69,35.31,16.1,16.87,12.75
2019-04-29,27.53,16.81,53.91,22.21,16.3,29.26
2019-04-30,26.58,16.96,57.61,41.53,14.32,11.25
2019-05-01,23.34,16.91,58.94,26.57,15.02,8.03
2019-05-02,27.32,18.94,36.46,20.91,16.47,7.29
2019-05-03,25.52,20.99,43.92,20.02,13.67,6.87
2019-05-04,26.34,19.28,54.6,19.8,14.72,5.58
2019-05-05,25.65,17.51,57.99,20.19,20.05,7.28
2019-05-06,27.94,18.37,84.3,16.38,26.43,8.82
2019-05-07,27.32,22.2,103.77,25.72,39.49,10.13
2019-05-08,25.5,21.57,100.34,24.01,26.82,5.57
2019-05-09,35.49,24,57.35,18.95,27.2,38.22
2019-05-10,27.99,24.83,34.62,19.78,30.85,14.72
2019-05-11,24.4,61.02,35.69,23.28,16.23,21.36
2019-05-12,28.06,47.97,33.4,18.11,13.98,9.58
2019-05-13,22.24,41.69,44.98,18.85,15.97,7.26
2019-05-14,24.52,41.86,30.36,13.07,14.31,6.75
2019-05-15,25.03,30.37,59.46,13.35,16.76,5.36
2019-05-16,36.97,21.13,51.51,12.29,17.53,4.9
2019-05-17,36.02,21,54.56,11.68,15.54,5.77
2019-05-18,35.89,20.76,29.15,10.04,18.66,5.66
2019-05-19,25.63,21.86,40.46,9.22,26.81,3.58
2019-05-20,28.8,21.68,61.22,11.39,12.98,6.62
2019-05-21,23.99,22.14,44.25,13.28,12.46,23.64
2019-05-22,30.39,22.48,57.11,17.16,13.11,7.34
2019-05-23,35.36,20.26,60.95,17.44,12.57,4.35
2019-05-24,26.04,17.59,40.59,13.53,16.07,5.06
2019-05-25,25.38,18.52,29.66,13.22,22.03,5.17
2019-05-26,23.18,18.87,34.89,13.16,29.48,6.21
2019-05-27,30.96,18.69,53.14,14.04,19.84,10.36
2019-05-28,25.24,19.57,66.06,15.67,20.36,6.03
2019-05-29,22.09,20.24,68.16,19.67,24.53,4.56
2019-05-30,22.95,21.1,97.8,19.33,14.72,3.66
2019-05-31,24.68,21.75,69,18.52,14.16,11.58
2019-06-01,29.63,17.17,69.74,17.49,15.41,4.78
2019-06-02,19.6,16.84,26.31,16.83,19,3.35
2019-06-03,24.12,17.26,26.82,16.82,11.76,4.11
2019-06-04,30.04,17.92,32.65,17.44,13.87,3.95
2019-06-05,27.22,16.92,36.36,17.5,18.23,12.06
2019-06-06,27.68,18.59,42.88,17.23,14.13,5.91
2019-06-07,32.77,19.22,32.74,18.04,13.13,5.76
2019-06-08,24.49,14.38,50.16,17.8,18.87,5.07
2019-06-09,20.29,11.47,85.14,18.21,14.06,4.41
2019-06-10,21.21,21.56,76.01,19.79,12.49,4.89
2019-06-11,20.4,25.92,65.68,22.17,11.83,4.61
2019-06-12,22.31,18.18,30.61,21.08,9.48,4.54
2019-06-13,23.51,20.21,31.46,21.27,10.7,44.91
2019-06-14,23.77,33.73,37.54,18.87,8.74,43.34
2019-06-15,24.36,21.36,49.69,20.24,8.08,17.65
2019-06-16,21.24,20.24,21.83,19.9,5,5.19
2019-06-17,25.92,23.37,26.75,16.39,7.2,4.87
2019-06-18,22.94,23.7,31.79,21.2,6.91,17.59
2019-06-19,23.52,20.43,36.51,18.21,7.22,17.62
2019-06-20,20.57,24.79,26.95,17.78,7.2,9.69
2019-06-21,22.89,28.92,37.67,19.16,11,11.19
2019-06-22,21.76,25.54,37.1,19.69,9.47,30.12
2019-06-23,21.5,29.76,19.84,19.82,12.24,42.4
2019-06-24,22.49,27.18,22.57,21.87,12.15,37.23
2019-06-25,26.12,33.35,29.27,20.11,14.72,41.76
2019-06-26,24.94,27.37,34.44,24.48,8.97,49.58
2019-06-27,24.37,38.48,38.24,23.81,7.95,27.73
2019-06-28,23.98,23.44,37.84,24.06,6.9,37.19
2019-06-29,27.38,28.92,35.19,25.04,8.61,31.22
2019-06-30,19.15,29.49,39.12,21.73,9.97,25.39
2019-07-01,21.32,28.68,27.68,21.15,8.9,27.46
2019-07-02,23.04,27.19,23.43,22.04,8.62,18.09
2019-07-03,21.1,27.38,21.33,25.74,7.4,13.45
2019-07-04,23.35,26.1,27,21.38,8.29,9.37
2019-07-05,23.66,27.45,34.24,22.71,8.12,41.43
2019-07-06,25.96,30.79,26.12,22.2,5.39,33.35
2019-07-07,21.55,24,25.63,22.04,4.34,29.84
2019-07-08,19.26,25.5,28.57,21.8,6.2,31.15
2019-07-09,20.78,24.14,26.68,20.27,6.72,29.84
2019-07-10,22.32,26.31,29.11,19.6,6.38,15.78
2019-07-11,24.61,32.52,29.36,21.44,7.99,24.83
2019-07-12,23.18,25.59,27.19,22.39,10.1,28.42
2019-07-13,22.77,22.37,22.98,19.31,9.79,28.32
2019-07-14,20.69,19.66,24.71,18.16,10.4,15.13
2019-07-15,21.59,23.27,26.07,18.86,10.75,23.04
2019-07-16,22.16,29.26,23.74,19.11,14.47,30.06
2019-07-17,26.64,32.01,26.68,18.76,10.94,12.18
2019-07-18,28.31,29.82,37.88,20.11,9.98,11.02
2019-07-19,22.72,24.23,49.35,20.71,11.18,12.24
2019-07-20,21.45,24.65,34.22,19.72,8.86,10.52
2019-07-21,25.39,22.76,40.01,19.22,8.47,7.83
2019-07-22,26.02,28.46,45.91,19.31,10.45,19.66
2019-07-23,25.31,25.77,46.01,18.93,7.35,31.1
2019-07-24,24.67,27.52,42.88,19.7,8.04,14.08
2019-07-25,24.76,26.87,33.55,18.28,9.19,11.29
2019-07-26,24.97,27.57,29.95,16.74,10.63,19.8
2019-07-27,19.66,29,25.46,17.07,8.24,13.71
2019-07-28,22.03,22.76,21.22,15.18,8.08,11.16
2019-07-29,21.39,21.99,24.31,15.5,8.17,11.84
2019-07-30,24.17,30.69,25.19,16.47,8.76,9.63
2019-07-31,21.49,26.92,24.98,15.93,9.93,8.08
2019-08-01,18.94,22.86,26.51,16.54,10.97,8.69
2019-08-02,23.57,30.74,29.14,19.76,9.48,7.96
2019-08-03,20.69,39.85,33.32,14.88,8.49,7.71
2019-08-04,20.51,42.12,34.32,16.31,8.68,6.69
2019-08-05,22.65,31.66,38.54,17.4,9.21,36.34
2019-08-06,24.66,31.99,37.25,14.8,10.9,38.16
2019-08-07,25.36,22.72,38.88,15,12.04,22.31
2019-08-08,22.47,23.27,30.82,14.06,12.81,35.03
2019-08-09,23.29,24.91,21.86,14.85,8.84,40.7
2019-08-10,24.99,22.87,21.47,15.57,10.03,37.37
2019-08-11,21.33,18.57,25.93,17.2,11.86,32.25
2019-08-12,26.78,19.05,27.51,17.97,13.34,23.43
2019-08-13,28.97,20.18,32.07,17.01,20.72,25.35
2019-08-14,25.42,19.67,33.85,13.65,18.15,30.15
2019-08-15,21.81,22.16,32.56,14.93,15.07,17.26
2019-08-16,24.55,22.72,26.32,14.85,17.62,14.84
2019-08-17,28.58,22.26,24.77,14.21,16.82,11.49
2019-08-18,29.87,19.71,25.39,16.06,23.36,9.51
2019-08-19,31.49,23.76,38.82,16.71,21.82,9.46
2019-08-20,28.57,24.49,31.87,16.98,23.12,11.99
2019-08-21,27.03,27.29,32.26,24.17,17.12,9.64
2019-08-22,23.82,24.7,44.39,14.78,13.24,10.26
2019-08-23,22.24,22.11,54.52,15.58,12.13,5.89
2019-08-24,23.84,18.63,59.19,14.94,11.5,31.8
2019-08-25,18.18,20.1,27.89,13.25,11.82,29.18
2019-08-26,19.29,22.87,31.88,15.76,12.3,42.86
2019-08-27,23.79,25.87,39.32,18.06,9.84,32.09
2019-08-28,22.89,22.45,37.1,17.91,9.42,18.53
2019-08-29,19.69,22.67,27.72,16.36,9.95,17.15
2019-08-30,19.78,22.38,30.15,18.81,10.94,12.56
2019-08-31,22.6,20.93,40.39,19.3,11.37,8.23
2019-09-01,17.09,21.68,29.57,13.36,8.8,5.33
2019-09-02,12.58,20.31,27.85,14.33,8.14,66.99
2019-09-03,17.74,24.62,32.78,16.36,8.44,40.43
2019-09-04,19.57,26.79,30.78,16.04,8.08,39.64
2019-09-05,20.44,27.05,25.41,13.98,9.16,45.22
2019-09-06,20.57,30.02,27.49,17.78,8.05,36.76
2019-09-07,18.87,14.76,30.5,18.15,8.2,30.69
2019-09-08,15.67,16.78,24.75,17.51,6.92,24.87
2019-09-09,17.26,18.24,29.46,17.17,8.32,33.91
2019-09-10,13.55,16.37,34.48,17.79,7.91,30.71
2019-09-11,16.19,16.55,37.15,17.54,10,46.51
2019-09-12,25.64,15.73,28.38,17.39,9.09,30.12
2019-09-13,24.74,15.07,25.5,18.6,7.93,35.64
2019-09-14,20.68,12.18,21.91,17.46,9.61,36.8
2019-09-15,18.78,14.34,24.91,17.3,12.92,32.34
2019-09-16,20.07,14.56,37.24,18.48,11.68,36.32
2019-09-17,23.99,15.35,34.26,16.96,9.75,33.14
2019-09-18,23.16,16.53,25.04,16.64,12.46,40.86
2019-09-19,21.91,17.86,20.35,17.43,13.6,43.03
2019-09-20,26.19,16.7,30.32,18.19,14.45,50.24
2019-09-21,27.2,13.94,32.82,17.64,15.16,46.18
2019-09-22,37.17,24.14,33.12,17.14,12.62,32.13
2019-09-23,48.69,16.28,27.61,16.67,17.19,38.78
2019-09-24,36.56,13.95,34.14,17.82,15.9,31.56
2019-09-25,26.46,14.27,27.25,16.71,12.51,23.6
2019-09-26,26.68,13.38,26.71,16.24,9.51,18.3
2019-09-27,32.03,12.39,22.68,16.78,9.31,14.5
2019-09-28,27.62,10.41,25.22,16.12,9.06,8.34
2019-09-29,21.74,11.47,19.7,15.95,13.85,6.78
2019-09-30,17.87,14.08,26.39,18.41,25.22,8.39
2019-10-01,29.12,15.67,26.89,22.62,20.19,35.97
2019-10-02,35.39,18.43,32.24,18.41,12.22,27.73
2019-10-03,37.85,16.99,46.78,21.39,16.06,23.13
2019-10-04,51.72,18.07,35.15,28.13,15.95,39.01
2019-10-05,52.79,13.45,36.22,20.2,15.47,39.17
2019-10-06,36.15,14.99,37.52,25.1,16.14,21.07
2019-10-07,46.86,30.18,31.6,25.22,15.72,9.56
2019-10-08,26.66,24.68,34.71,24.73,12.16,10.39
2019-10-09,53.18,22.13,58.38,25.38,14.02,11.22
2019-10-10,37.94,20.52,54.51,25.34,18.72,32.02
2019-10-11,39.71,17.44,53.08,36.22,16.47,24.47
2019-10-12,32.46,12.75,53.06,31.77,16.34,19.69
2019-10-13,26.36,16.24,63.23,32.95,15.72,11.14
2019-10-14,35.28,14.66,68.23,34.97,14.37,25.01
2019-10-15,34.84,18.72,86.5,24.71,14.29,24.2
2019-10-16,33.44,18,62.13,29.93,15.26,22.33
2019-10-17,35.63,19.65,42.73,34.63,16,16.01
2019-10-18,26.37,17.33,34.81,36.01,11.59,43.66
2019-10-19,27.14,15.93,53.94,40.52,12.31,19.48
2019-10-20,23.16,20.76,53.46,28.1,13.8,9.97
2019-10-21,35.45,19.12,55.42,29.98,13.29,6.67
2019-10-22,29.48,22.34,57.98,46.27,17.71,13.23
2019-10-23,19.84,21.85,80.24,58.92,16.66,11.99
2019-10-24,16.05,30.74,108.93,48.22,12.99,10
2019-10-25,19.56,42.27,64.73,26.1,15.97,9.3
2019-10-26,20.81,22.53,83.98,50.12,9.9,7.47
2019-10-27,23.05,34.75,68.91,46.27,11.8,7.35
2019-10-28,26.91,36.78,59.73,61.07,15.71,14.11
2019-10-29,27.53,56.01,86.74,57.93,17.77,17.68
2019-10-30,32.16,40.96,113.63,51.36,19.03,19.08
2019-10-31,26.76,42.24,123.63,61.41,13.88,15.13
2019-11-01,31.75,48.82,96.68,58.9,14.98,16.21
2019-11-02,30.28,22.08,61.32,69.53,18.73,17.36
2019-11-03,27.98,27.23,53.58,47.15,15.44,12.88
2019-11-04,46.01,26.57,51.48,41.39,17.28,12.37
2019-11-05,61.74,27.57,53.16,39.12,23.28,14.63
2019-11-06,53.01,26.64,81.72,46.3,24.61,14.99
2019-11-07,61.28,27.37,54.77,73.07,17.71,19.75
2019-11-08,47.34,26.41,73.74,70.2,21.6,22.23
2019-11-09,40.02,22.12,56.07,59.48,19.58,44.34
2019-11-10,31.84,24.79,56.41,42.04,17.44,55.73
2019-11-11,34.39,23.68,75.05,28.59,20.55,39.18
2019-11-12,27.22,25.55,83.09,43.45,17.74,72.61
2019-11-13,31.5,20.04,94.33,57.71,20.36,75.81
2019-11-14,32.14,13.12,114.67,73.59,18.43,74.46
2019-11-15,38.17,18.49,73.02,59.61,21.15,58.93
2019-11-16,33.07,20.74,45.36,55.69,20.91,49.82
2019-11-17,34.06,16.07,32.29,40.72,18.84,45.18
2019-11-18,36.43,15.25,49.47,35.22,21.34,43.74
2019-11-19,34.15,20.75,77.11,46.52,19.65,67.99
2019-11-20,33.42,16.8,106.76,36.42,23.25,75.24
2019-11-21,39.94,17.41,135.9,45.72,24.57,59.19
2019-11-22,36.86,16.06,113.99,40.9,25.3,89.3
2019-11-23,34.86,21.16,60.68,37.99,28.07,65.89
2019-11-24,20.72,18.43,42.87,32.58,25.13,56.45
2019-11-25,28.88,17.11,69.13,39.9,20.55,67.31
2019-11-26,32.97,26.56,73.89,71.13,15.71,50.29
2019-11-27,40.58,15.73,41.04,34.59,20.13,56.54
2019-11-28,35.02,22.02,27.14,26.59,30.01,106.91
2019-11-29,31.74,18.19,49.52,36.72,29.05,112.23
2019-11-30,27.09,18.24,56.55,31.14,26.28,57.23
2019-12-01,23.27,19.5,63.15,25.65,22.23,57.24
2019-12-02,24.48,19.5,77.73,31.56,19.45,98.01
2019-12-03,31.57,18,82.31,31.19,24.79,87.26
2019-12-04,28.23,15,107.88,60.23,25.8,119.3
2019-12-05,34.22,14.87,148.59,70.5,32.55,82.61
2019-12-06,31.36,17.05,103.48,67.92,32.85,37.31
2019-12-07,34.96,19.28,107.56,84.03,33.08,46.84
2019-12-08,26.74,26.23,137.04,59.6,29.65,57.49
2019-12-09,30.66,31.82,114.07,44.55,28.47,44.86
2019-12-10,28.35,24.72,115.07,59.81,31.49,38.43
2019-12-11,29.6,32.61,138.71,73.2,36.44,60.46
2019-12-12,27.89,21.33,76.85,58.51,30.6,31.44
2019-12-13,27.01,25.69,32.94,16,23.17,14.62
2019-12-14,27.35,31.9,43.17,18.03,24.88,13.84
2019-12-15,23.24,30.77,43.01,20.85,22.09,18.67
2019-12-16,27.99,25.96,36,15.41,27.36,13.89
2019-12-17,31.1,22.7,40.32,12.1,33.48,11.64
2019-12-18,34.26,24.6,48.79,13.78,37.04,11.77
2019-12-19,34.57,21.11,72.47,16.88,32.73,25.76
2019-12-20,37.72,20.82,66.4,29.06,38.9,30.178
2019-12-21,28.63,25.58,57.35,44.87,33.96,34.596
2019-12-22,25.64,22.47,36.7,25.65,28.6,39.014
2019-12-23,31.8,25.99,44.43,17.99,28.3,43.432
2019-12-24,31.31,25.04,64.46,17.81,24.29,47.85
2019-12-25,27.4,25.26,40.79,19.02,23.25,43.25
2019-12-26,29.65,30.75,41.2,24.25,24.52,39.17
2019-12-27,32.59,33.61,54.95,49.95,26.15,49.02
2019-12-28,27.78,32.37,83.47,57.03,28.11,49.18
2019-12-29,26.31,20.92,61.51,51.12,31.18,48.57
2019-12-30,27.79,18.99,79.04,49.67,26.86,64.26
2019-12-31,27.48,20.97,64.57,85.91,22.41,82.49
2020-01-01,26.74,18.7,135,118.48,19.3,81.09
2020-01-02,30.18,19.86,143.71,83.02,20.49,78.83
2020-01-03,26.92,20.62,131.13,61.45,18.87,70.31
2020-01-04,41.89,18.64,110.2,57.73,22.36,73.4
2020-01-05,29.52,13.3,54.3,46.25,24.59,52.81
2020-01-06,31.18,15.93,60.14,69.59,25.69,58.67
2020-01-07,32.13,15.99,46.56,78.58,21.53,84.61
2020-01-08,28.53,24.25,45.09,51.08,19.35,86.53
2020-01-09,32.74,26.55,31.03,39.14,22.57,62.86
2020-01-10,35.92,27.69,50.71,35.09,21.49,64.39
2020-01-11,28.01,30.05,69.66,66.13,29.49,73.54
2020-01-12,30.05,20.28,113.97,90.26,30.97,71.96
2020-01-13,41.27,22.56,84.22,43.38,33.07,91.2
2020-01-14,43.97,33.44,40.99,63.95,25.37,94.37
2020-01-15,37.49,20.74,54.26,82,15.62,98.56
2020-01-16,37.98,19.86,51.19,30.77,13.92,99.28
2020-01-17,43.73,18.78,49.2,51.64,19.17,69.02
2020-01-18,28.93,15.06,60.8,41.39,22.59,75.21
2020-01-19,25.93,22.8,36.38,38.53,22,81.16
2020-01-20,35.46,33.31,49.07,39,23.89,97.6
2020-01-21,33.87,30.54,83.32,80.41,24.07,141.74
2020-01-22,31.73,29.44,82.89,73.94,23.56,115.78
2020-01-23,30.61,23.65,33.47,34.1,31.09,99.05
2020-01-24,40.6,36.45,45.88,44.3,37.99,90.8
2020-01-25,49.87,33.21,84.2,64.83,36.22,119.9
2020-01-26,48.99,31.63,95.06,57.59,34.1,130.35
2020-01-27,46.01,29.51,116.25,72.79,30.46,131.91
2020-01-28,34.73,26.08,37.97,38.85,23.94,124.91
2020-01-29,38.26,21.46,48.65,17.61,28.53,96.2
2020-01-30,53.47,18.86,50.9,22.33,29.56,70.53
2020-01-31,35.68,18.27,53.46,30.3,30.84,90.82
2020-02-01,30.74,16.95,67.5,30.33,30.19,84.26
2020-02-02,23.37,13.98,54.17,30.67,22.65,73.98
2020-02-03,35.34,15.2,73.96,46.46,24.72,96.95
2020-02-04,33.89,17.53,115.76,71.28,24.15,161.95
2020-02-05,32.31,20.76,67.5,30.36,26.52,117.13
2020-02-06,37.61,32.42,60.54,42.4,29.82,163.1
2020-02-07,32.33,23.09,88.53,31.96,21.89,197.71
2020-02-08,30.83,18.18,54.41,44.47,24.59,165.36
2020-02-09,26.24,15.08,60.36,60.7,23.16,126.92
2020-02-10,26.76,15.14,82.69,52.76,23.63,115.49
2020-02-11,27.96,27.78,107.57,55.47,23.38,102.79
2020-02-12,27.32,28.76,64.65,49.52,27.32,64.03
2020-02-13,38.56,24.45,37.63,45.13,32.56,103.98
2020-02-14,49,24.59,30.48,24.24,52.12,113.68
2020-02-15,56.07,27.25,41.54,35.28,51.8,96.69
2020-02-16,32.5,21.01,70.95,44.98,34.66,152.09
2020-02-17,45.43,23.12,88.49,40.52,35.83,148.93
2020-02-18,38.88,34.56,67.21,32.47,33.53,108.66
2020-02-19,34.52,26.62,111.77,60.97,32.04,126.38
2020-02-20,34.36,22.64,32.65,25.81,21.75,127.25
2020-02-21,26.87,40.21,26.24,15.54,18.73,61.08
2020-02-22,26.23,15.94,50.12,20.03,21.61,72.16
2020-02-23,23.7,13.32,61.5,28.23,19.69,95.65
2020-02-24,28.15,19.03,51.6,29.39,20.91,81.91
2020-02-25,33.28,18.97,52.38,18.12,21.56,68.27
2020-02-26,30.32,14.06,78.58,25.11,26.33,93.46
2020-02-27,33.19,15.26,46.13,25.25,23.77,96.74
2020-02-28,29.54,16.35,26.32,30.59,19.28,79.46
2020-02-29,30.87,23.07,27.57,28.17,16.14,98.58
2020-03-01,21.37,14.59,41.36,23.27,17.73,96.77
2020-03-02,32.36,18.88,85.92,29.8,20.68,94.16
2020-03-03,35.82,25.41,71.98,26.55,17.39,111.01
2020-03-04,39.86,23.69,60.78,31.62,22.73,96.2
2020-03-05,30.95,22.63,28.54,21.35,27.67,80.49
2020-03-06,25.33,17.01,29.75,15.52,18.67,53.75
2020-03-07,28.22,19.21,34.85,15.38,21.69,70.27
2020-03-08,22.73,13.11,61.74,16.55,17.67,80.27
2020-03-09,24.69,18.79,34.79,17.5,18.72,67.04
2020-03-10,23.81,20.54,29.74,17.11,17.74,64.66
2020-03-11,27.1,17.42,24.99,19.34,20.78,67.25
2020-03-12,30.35,17.21,39.57,20.78,22.99,86.43
2020-03-13,30.03,28.29,49,16.11,19.82,84.2
2020-03-14,28.63,25.01,32.7,25.87,21.84,66.39
2020-03-15,23.19,19.31,46.69,28.06,21.68,57.98
2020-03-16,23.54,17.69,44.12,34.29,22.5,54.3
2020-03-17,22.33,16.23,48.87,45.35,22.98,57.58
2020-03-18,25.9,16.71,53.31,39.94,24.45,64.18
